,x,y
0,2.448897160967458,39.15498080082465
1,1.371603081067882,36.029458624946216
2,2.3146570246912646,32.37428728113834
3,3.4473388156694513,28.79844173172752
4,3.5690966752257562,25.245900871138595
5,4.000000000000585,21.747253596858712
6,5.260205871948441,18.304112524197517
7,5.028608720889259,15.062192053811227
8,5.24776767362881,12.01361752114595
9,5.999999999999997,9.342585551975542
10,6.483720936282884,7.200853891844378
11,7.0,5.675918807344215
12,7.479044871442426,4.68490279356314
13,8.463698380347909,4.04891207557563
14,8.45259627493471,3.6680101828013676
15,8.19895131856398,3.3848534452239365
16,9.731784252992988,3.2454414584096782
17,9.743049491646731,3.136580910154706
18,2.646661278162758,0.3229932805111976
19,2.102410309026991,32.970037119257135
20,3.1781585308468836,29.714926506747606
21,3.978689953452553,26.417650811474658
22,3.152840813332235,23.14002176788828
23,4.630963117417605,19.97737207180086
24,4.394287065879982,16.845430681023934
25,5.027827652479359,13.867282692891905
26,5.822746849657729,11.104660905172942
27,6.00501254917168,8.646884781802422
28,7.0,6.720153187494446
29,7.903281604491785,5.321059553970249
30,8.0,4.440510078134705
31,8.226405443438152,3.8773401296874
32,9.0,3.5335887599124174
33,8.620223025958799,3.2746060900850456
34,9.186473714899366,3.1442336607372945
35,10.132728509107789,3.0800772602707243
36,1.191536657220308,32.91284550778033
37,3.28983416412435,0.4447989907057319
38,4.728972638503606,26.95115150693803
39,4.300108832175496,24.032399178609207
40,4.591933306793381,21.107603020170178
41,5.259449476058486,18.21550728305503
42,5.5,15.405900992513859
43,6.405264536772491,12.695928218592478
44,6.781610232888269,10.193929250584453
45,7.444985765229516,7.98015673023066
46,7.488620914425252,6.24340181527619
47,8.0,5.000000000314606
48,8.150084037561255,4.190127996094848
49,9.0,3.7082039335728996
50,9.738493970112076,3.4020957945461734
51,10.0,3.219544486201471
52,10.5,3.106601758468854
53,10.961958764191285,3.041534675063925
54,3.4058214319139686,29.700488545919196
55,4.339448946218211,27.00062609952955
56,4.358244220220038,0.44430887129097507
57,3.7911643497259915,21.650234866888546
58,6.120913540300609,18.987643367213728
59,5.927634064645552,16.458423533839508
60,5.04885696909436,13.889157839179061
61,5.943964862829556,11.51585821526801
62,7.328362646851348,9.29047156205509
63,7.609221536295645,7.335092501814931
64,9.00461476646547,5.6521977401387415
65,8.966723223189096,4.645500048701873
66,8.786905253651057,3.963216649865165
67,9.772256589111587,3.535385382190168
68,9.624486660324877,3.2767605397556556
69,9.79299480506326,3.106457802563771
70,11.161320867568714,3.051124111615905
71,11.5,3.011532378238144
72,3.5367937022332585,26.4122502932027
73,3.580632075795395,24.038949703923215
74,4.739869785312331,21.672074811578835
75,4.470332089501924,0.355707694089484
76,5.259276377156664,17.008698632617655
77,5.306693725287852,14.698744607469363
78,6.888245584608736,12.500930648007133
79,7.418991045023982,10.36882578023541
80,7.270775829947014,8.404110076018528
81,8.532189203312173,6.64509562501209
82,7.693334548156396,5.221462995172621
83,8.989923967137067,4.347185547463788
84,9.4806992623404,3.7431360833754383
85,10.0,3.385164810334998
86,9.650010942552004,3.1226331786907173
87,11.092849389862801,3.0672853915659966
88,11.350054062846233,3.0133728297179743
89,11.593607844028261,2.991453677916256
90,4.685032967468873,23.150608391155625
91,3.9873042835897103,21.09455414687213
92,4.379788614009764,19.02541418442639
93,4.688595124109358,16.982507371134883
94,5.880114062965086,0.7038088267093185
95,7.30462083600846,12.965880015896358
96,6.834157962305031,11.087496071843589
97,7.384725475971507,9.24214280507521
98,7.529604266734545,7.503600697192421
99,8.079151827809929,6.010397715764894
100,9.243845433414856,4.8452258750290484
101,9.177356259075347,4.020781112992631
102,10.258246946470532,3.5228481548526482
103,10.84254999589475,3.2310314690672968
104,10.390745760780243,3.056870385439337
105,11.129318503689705,3.0086553269483067
106,12.271043310417578,2.9951008492075757
107,12.886517483813765,3.0059158834045485
108,4.532480316466778,19.978117321305977
109,5.4215938278686595,18.20954712857295
110,5.910754651325412,16.45920030274454
111,6.006371171292243,14.732010406114986
112,5.57376822429322,12.940761117059303
113,6.188722477003459,0.29483949252092667
114,7.211077276762095,9.684386049737912
115,6.946391397023847,7.986171296799376
116,8.49911066157168,6.670632819916339
117,9.261211418223208,5.395394256943664
118,9.341604342399567,4.411169480765388
119,10.176427743101383,3.734779547033452
120,10.269438693596197,3.3297057100394145
121,10.991731683530467,3.123097330685327
122,12.3082546267653,2.958100269459967
123,12.051603045672241,2.9997651164021897
124,12.440287901797591,3.0189289778251465
125,12.229241472400192,3.0276251599025787
126,5.3330515689771305,16.85992537571826
127,5.995134905671615,15.390008859381318
128,6.0495334169170905,13.952649296009502
129,7.116718931727728,12.482886292571308
130,7.88501184214029,11.019330525048849
131,6.838358685403096,9.645924011798582
132,7.240336539758739,0.22153061707903776
133,8.450403300255125,7.035696053673559
134,9.034843929911954,5.837768614875629
135,9.29661688723663,4.794037350962747
136,9.92425671399624,3.998852610154476
137,10.499999999984652,3.4685645740932256
138,11.268612873298459,3.1592617674650856
139,11.26282868233584,3.0275698898362426
140,11.991903114355663,2.999992147440346
141,12.282388214716336,3.020918061060515
142,12.746212449712523,3.084406040384366
143,13.654294785879689,3.177935105857949
144,4.717061405657624,13.840764079422469
145,6.308045622225173,12.701111229900937
146,6.639438628463905,11.539895221575563
147,7.45172566509606,10.366171245816345
148,7.2215626499980665,9.235223183652922
149,8.419644895563145,8.101594110079958
150,8.5,7.035913285933921
151,9.391839378111687,0.2440337969002776
152,9.680085279105938,5.043213352311931
153,9.80776965699017,4.227787971348735
154,9.73589613483122,3.478924591053194
155,9.828606431009156,2.904688001369334
156,11.5,3.049509759009168
157,11.722547442221718,2.987142509287071
158,11.828996178153032,2.9712754757106983
159,12.991731683530467,3.123097330685327
160,14.457796663026517,3.1457104991772495
161,14.0,3.385164810334998
162,6.302607742147222,11.099870222181256
163,6.110086497849499,10.18754022066804
164,7.941026025770367,9.21397959079213
165,7.28282852349702,8.404667383192466
166,8.378144424796698,7.513365037993581
167,8.5010375615006,6.670632778207081
168,8.205427551674225,5.730970321043923
169,9.37626207495662,5.04656535429965
170,10.223600347809228,0.2592694379906061
171,10.260606429807435,3.7184771902118476
172,10.783252444202924,3.289697435921804
173,11.499133368180834,3.0669588477553544
174,12.178758196831259,2.9926133916164375
175,12.5,3.049509759009168
176,13.38453141730336,3.14658492061395
177,13.574753800612,3.3365017683962086
178,14.017633107018884,3.5310900636897453
179,14.488594601480642,3.743162546845375
180,6.689141294738691,8.665944235048578
181,6.295326919036863,7.950091486406759
182,7.136485045988787,7.321720693560675
183,7.832862646378876,6.677049917648989
184,8.114800712130824,6.014488201653786
185,8.998353126798591,5.406514469334437
186,9.501950446497874,4.801897379149704
187,10.253072011093137,4.221697214964543
188,10.018816813481063,3.6716766518109836
189,9.969315257013713,0.08694959990565476
190,11.777735417851513,3.056559193310916
191,12.281837171187497,2.9759970330559073
192,12.499133368180834,3.0669588477553544
193,14.138315481691293,2.924639789664869
194,13.499999999984652,3.4685645740932256
195,13.777458097792687,3.7317800003482127
196,14.799838827924313,4.022796495602518
197,14.989923967137067,4.347185547463788
198,6.250165226718148,6.666019207656708
199,7.507589437892037,6.243411303094275
200,8.749863920342433,5.705676100068666
201,8.499999999997497,5.307885632160618
202,9.091259291212783,4.852859752794233
203,9.367937309953875,4.412483685123596
204,10.39584355603556,3.968462239516382
205,11.263395357323102,3.4791990958549417
206,11.006275752597203,3.302765740911993
207,11.879488428660647,3.0349273646574875
208,12.27786578309834,0.08636760437865443
209,12.695006535233178,3.0690638996689135
210,12.6509828224332,3.2686690558481617
211,14.320833189693046,3.456075411673143
212,13.292730371803547,3.897867374927066
213,13.821122282854326,4.335334798504257
214,15.331615405959937,4.83766777357195
215,15.983476044272507,5.277069427882405
216,8.091951531713569,5.303924600159307
217,7.583059637257243,4.9825859072259435
218,8.5,4.66975204352032
219,9.005038016117075,4.347194984533644
220,9.387710724192647,4.033750162765577
221,10.473607923436381,3.703135112965235
222,9.950119548166004,3.4105556924935385
223,10.952693834723428,3.2355676298187617
224,11.478910439832944,3.066842105054953
225,12.084390956217261,2.997862384595434
226,12.566313575905642,3.079749141190456
227,12.615701823700785,0.5144526990842321
228,12.995416199543973,3.6653960556010157
229,14.120567906265661,4.232817943578297
230,14.81469832542806,4.783040832657443
231,14.579612091677063,5.37762528934867
232,15.272929682184662,6.0282328815248265
233,16.249040675346432,6.67279679971526
234,7.771020602890545,4.436330239523385
235,8.515452700007984,4.200856181096205
236,9.462671760687476,3.946751381821897
237,9.072206077727786,3.723138611396807
238,10.008851484758269,3.531119152893065
239,11.754751070339822,3.1049348672088675
240,10.66303939333552,3.1523383224936716
241,11.022957996295307,3.004482084410634
242,11.998408959831831,2.9999994171694064
243,12.407021137314521,3.0646828449346595
244,13.573029988910923,3.209278640914485
245,14.327905841032536,3.5438091860490806
246,14.158117148724482,0.2013780086442728
247,13.591550924470235,4.8820830748623845
248,14.99961365870052,5.8379747131267115
249,15.49911066157168,6.670632819916339
250,16.31842760451794,7.5185472009536225
251,16.472949401699214,8.409775602618744
252,9.074606152478953,3.8600156848060228
253,8.497714272349594,3.689372743390822
254,9.434953787320968,3.5411728721350193
255,9.987968389674576,3.385151366167914
256,10.589001030577897,3.242581517709703
257,11.004134158073528,3.1231035514708476
258,11.5,3.035533906939767
259,12.640519961577187,2.930824877729029
260,11.44611739698166,2.821493434479253
261,12.458443404295386,3.169496928091594
262,13.131019184280799,3.588983949231747
263,14.169686767646699,4.229623530695847
264,14.2401707537292,5.03619112317706
265,14.566592439500607,0.038615003712856866
266,14.625162723929531,6.925235550997748
267,16.071905705232826,8.122374683787491
268,16.78114864572363,9.23502414643881
269,16.761189715549612,10.379846466317277
270,9.476117291636506,3.520551419470669
271,8.982569704200774,3.3887429145104413
272,10.106223630130302,3.2858774000784723
273,10.155736022173787,3.17046670262413
274,11.284456167209099,3.0829280056913726
275,11.5,3.0257932460685115
276,11.54653898715285,2.9752512395391997
277,12.5,3.035533906939767
278,13.0,3.1712927052426645
279,13.449540897718169,3.4680814044414134
280,14.153280939651346,3.9952962867901927
281,14.501950446497874,4.801897379149704
282,14.491251874673438,5.794550484359544
283,15.5,7.035913285933921
284,15.603891760032075,0.7303537024446258
285,15.749232857809321,9.632980072970575
286,17.81393959104575,11.030394472368558
287,17.384427127028214,12.511827582839915
288,9.88718731120651,3.3054304903244067
289,10.757075537627001,3.1884076193740323
290,10.5,3.136612490511463
291,11.0,3.0678677741026172
292,11.727250854223545,3.0152402890391277
293,12.0,3.000000002281105
294,12.5,3.0257932460685115
295,13.004134158073528,3.1231035514708476
296,13.757366412929754,3.327834850796499
297,14.000078205658141,3.7398480075959437
298,14.754436707672697,4.404352291426232
299,14.998353126798591,5.406514469334437
300,15.5010375615006,6.670632778207081
301,16.35098613494264,8.10811954959362
302,17.809786372735182,9.513101301418716
303,16.906675221776176,0.19761803567955538
304,18.178412019980925,12.985090264773229
305,17.665149816638312,14.725487396128905
306,10.0,3.172617557031799
307,10.9405822162135,3.0974471408592414
308,11.618725687222009,3.032427643370028
309,11.5,3.0146931865005797
310,12.046372698796107,2.999856571998252
311,12.251084812232646,3.0144487352261344
312,13.065304069000389,3.0897885370041602
313,13.344884278325592,3.240879511685256
314,14.008851484758269,3.531119152893065
315,14.554082301496614,4.035120057405167
316,15.689275370602903,4.782513862560227
317,15.623935458343153,6.033359686071959
318,15.519934727837889,7.502435899658072
319,16.52664079871326,9.243328049576462
320,17.732684002906343,11.04173935465872
321,17.51136878761114,13.021207195369758
322,18.145462105236273,0.3905649166351921
323,18.9039564081251,17.00941242806316
324,9.9721223923273,3.074649508022627
325,11.0,3.041594569369515
326,10.608347655484645,2.974814949744037
327,12.292754346500338,2.9955658120554407
328,12.5,3.0146931865005797
329,13.0,3.0678677741026172
330,13.184469821937578,3.171962461402637
331,13.987968389674576,3.385151366167914
332,14.790092899698266,3.733973403441731
333,15.249653790609479,4.339426672532441
334,15.336479759337756,5.304374319941635
335,16.4114785844418,6.659384065742725
336,16.13430295402757,8.395204942409952
337,16.50491336852551,10.362337218077226
338,17.31743777268328,12.510271375337592
339,17.574300009405842,14.718944043283104
340,18.44940028633298,17.02224756718924
341,18.714988848729796,0.11352053658153693
342,11.451797029890418,3.026803268434488
343,11.8417606204677,3.004932490916705
344,10.933303083678938,2.95314923164573
345,13.015044624984382,2.999295242790804
346,13.605245884690374,3.033293024872579
347,13.5,3.136612490511463
348,13.96555532922201,3.2865865788003936
349,14.945514078519833,3.5250741103571723
350,14.386790465472552,3.930890275014727
351,15.5,4.66975204352032
352,16.006175940443534,5.771997410620756
353,16.433663916685415,7.335928417829717
354,17.28367556460775,9.29312591325195
355,17.459994883281766,11.541377412294318
356,18.426599836933548,13.940111320606887
357,19.299150009389955,16.430699812960118
358,20.06813217720468,18.985827350158303
359,19.631199035801384,21.65688000996821
360,0.9316924373748109,21.20159508740386
361,2.214204021238089,20.037555718547072
362,3.2404808882763727,18.866149148114474
363,2.4201918536430056,17.757272992761205
364,3.976869817833583,16.69394707586961
365,3.8930480177950444,15.68397227965799
366,4.5,14.721033232318401
367,4.993374686581487,13.824065459292791
368,7.2403523293340974,12.79080958905914
369,6.229508628506261,12.257470876290016
370,6.488025256088641,11.606325970977002
371,7.364981481026652,11.029631743733605
372,6.515115487332324,10.490530066162757
373,8.15155581906411,10.155870113454275
374,7.913670533514273,9.810009271296803
375,8.936810714842592,9.573553406561127
376,9.743064614604826,9.370627102723036
377,9.975451749253553,9.224931825822722
378,0.8856545337236663,0.7527898710063518
379,0.43199568877886274,18.784248479997323
380,2.999746830518222,17.948131105143133
381,3.681624938825941,16.90777850664596
382,4.2207036679518195,15.914788345700295
383,4.20219940587147,14.967074994925458
384,5.0,14.083424143936469
385,5.500000000000043,13.25735594298236
386,5.992465428849318,12.502015440318745
387,6.6258405908452405,11.82259015984351
388,6.863793643361765,11.225432213526892
389,7.848230336832711,10.703685899243176
390,6.956340739034363,10.200303735231518
391,8.906199791910959,9.912373088352679
392,8.45925127969872,9.619159416959821
393,9.480422520804206,9.417393844987489
394,10.379273213873317,9.24238617895549
395,10.071972641843864,9.122293851524272
396,2.752172310330208,19.001253372132037
397,3.3305023444454394,0.5739738506152912
398,4.127282336762239,16.987437027447594
399,4.298673127218671,16.054170298471618
400,4.834791964793088,15.139603255184308
401,4.924078437330751,14.279827856586127
402,4.954011970202147,13.442728811929632
403,5.871804613700464,12.70696419649918
404,6.515245443972072,12.01917573779411
405,6.993082711131245,11.403111966764287
406,7.123836427714061,10.852830951807363
407,8.0,10.403124247234047
408,7.502942810085278,9.94250387183989
409,9.815879825606563,9.658405822637208
410,9.48357944141405,9.464174290094645
411,10.0,9.280110091126797
412,9.745702253427357,9.111242952434553
413,11.0,9.062257751296372
414,3.931812522662381,17.89989807592118
415,4.073374092836026,16.991295295150696
416,4.0800900474981345,0.10098744478830035
417,4.411607933331477,15.235661732908374
418,5.343005263376671,14.390994496857026
419,5.927656918787015,13.596096898424422
420,5.05371815890762,12.7981022340379
421,7.1366159943056235,12.147686196701173
422,6.619140754193165,11.54477220782147
423,7.500000000000012,11.002293284283498
424,7.646816617764396,10.510437314229781
425,8.637678156236168,10.11183647961974
426,9.0,9.778779573640692
427,9.477417445613465,9.513103417736163
428,9.424920966025773,9.285739365490944
429,10.736168906282039,9.16127109394134
430,11.196981290314644,9.06674817796428
431,11.498513651438362,9.016404506113444
432,3.3701840961162173,16.909732019564625
433,4.169668346614741,16.057954856408507
434,4.844553497261197,15.227569738089834
435,5.546513484665497,0.49177654159285766
436,6.364473264781599,13.629606328885972
437,6.479006322885432,12.947527039795991
438,6.764703581731801,12.28825620915211
439,6.8656233920290815,11.67424234763911
440,7.49999999999995,11.11772155215658
441,7.1900273229082154,10.567363771201022
442,9.656752140770841,10.082301196295585
443,8.992739208595818,9.847066305914009
444,8.702391859973693,9.507438394489984
445,9.999999999999998,9.342585551975542
446,10.033106724578325,9.165521123383677
447,9.51217198708522,8.90513923417506
448,11.602354839462334,9.01750321730416
449,12.000000000007402,8.999999004063541
450,5.684600675509439,15.740321884666317
451,3.8850365508415003,15.122681914939777
452,5.175399043285803,14.397832199970038
453,5.74595752002791,13.681340961238604
454,5.228626888137329,0.1186468349895774
455,6.519494411095873,12.349079994933847
456,8.12652017260998,11.643248420880196
457,6.961953459805766,11.175360617481488
458,8.137035809335927,10.705189567075019
459,8.464417133124604,10.274819788084121
460,8.56604085827155,9.890873738898298
461,9.126026944533846,9.595416437473025
462,9.89679355095304,9.372627330313364
463,10.954656610983928,9.182720805960201
464,10.564837988034174,9.069069403390907
465,11.487084144757915,9.020222559181944
466,11.603164901959603,8.987876583577888
467,12.698362182581736,9.015394953290587
468,4.5,14.973285430368373
469,3.855442007656617,14.189327395581055
470,6.011624584096836,13.590441780373324
471,5.90813544966256,12.964745727741299
