n_1,N_1,straight
571,2,3
572,1,1
573,0,5
574,2,3
575,4,2
576,1,5
577,2,1
578,3,3
579,3,6
580,1,0
581,0,1
582,4,0
583,2,0
584,2,4
585,3,7
586,2,4
587,2,0
588,1,1
589,4,1
590,2,0
591,3,1
592,3,2
593,1,3
594,2,4
595,1,4
596,4,2
597,2,3
598,5,4
599,1,4
600,3,1
601,5,1
602,0,3
603,2,3
604,3,3
605,3,3
606,4,4
607,1,3
608,2,5
609,0,4
610,3,2
611,6,6
612,3,1
613,0,4
614,2,3
615,2,4
616,6,4
617,2,0
618,7,1
619,2,1
620,2,2
621,5,3
622,3,3
623,4,0
624,2,0
625,4,0
626,1,3
627,4,3
628,2,4
629,5,3
630,7,4
631,2,4
632,2,8
633,0,3
634,3,0
635,3,1
636,6,2
637,2,2
638,2,2
639,3,2
640,7,3
641,2,0
642,6,3
643,1,2
644,1,1
645,5,3
646,2,2
647,2,4
648,2,3
649,2,3
650,2,2
651,5,1
652,3,4
653,0,2
654,5,6
655,2,1
656,1,3
657,2,0
658,3,1
659,6,4
660,2,4
661,0,1
662,4,3
663,1,1
664,1,1
665,1,3
666,2,4
667,3,1
668,3,5
669,2,7
670,5,3
671,3,3
672,6,4
673,2,0
674,3,1
675,2,2
676,1,2
677,4,0
678,2,2
679,3,1
680,0,1
681,1,0
682,1,3
683,2,4
684,4,2
685,0,3
686,7,1
687,2,3
688,1,1
689,4,1
690,0,2
691,3,4
692,4,3
693,2,4
694,1,2
695,1,4
696,1,3
697,0,2
698,4,2
699,2,3
700,1,0
701,3,1
702,4,3
703,3,4
704,5,5
705,1,1
706,3,1
707,3,3
708,4,2
709,3,4
710,2,1
711,0,3
712,1,2
713,1,1
714,5,3
715,0,3
716,4,1
717,3,2
718,5,2
719,1,1
720,0,2
721,3,0
722,3,4
723,3,1
724,0,3
725,2,0
726,4,0
727,0,0
728,2,1
729,7,3
730,6,3
731,3,4
732,2,2
733,3,2
734,6,0
735,1,2
736,0,3
737,5,1
738,2,1
739,3,4
740,2,1
741,2,0
742,2,2
743,0,0
744,1,2
745,3,1
746,1,4
747,1,4
748,4,0
749,3,2
750,2,1
751,4,2
752,2,0
753,3,0
754,3,1
755,3,2
756,2,3
757,3,3
758,2,4
759,3,4
760,5,2
761,3,0
762,5,3
763,4,2
764,0,2
765,1,0
766,3,2
767,4,2
768,1,1
769,2,1
770,1,2
771,3,0
772,3,0
773,0,4
774,1,2
775,2,3
776,2,0
777,2,2
778,3,2
779,1,0
780,6,0
781,4,3
782,3,2
783,4,3
784,3,3
785,2,3
786,2,3
787,0,1
788,2,0
789,2,3
790,1,1
791,2,0
792,1,1
793,0,0
794,3,0
795,3,2
796,0,3
797,0,4
798,0,1
799,1,2
800,1,1
801,6,1
802,4,1
803,4,1
804,3,2
805,3,1
806,3,1
807,2,4
808,1,2
809,3,2
810,1,2
811,5,3
812,0,2
813,2,0
814,1,1
815,2,1
816,2,1
817,1,0
818,3,1
819,1,2
820,5,3
821,3,2
822,1,2
823,1,0
824,2,0
825,1,2
826,1,3
827,1,1
828,1,0
829,1,1
830,3,1
831,2,2
832,2,1
833,2,2
834,2,3
835,4,1
836,1,2
837,2,0
838,1,0
839,0,1
840,1,0
841,0,1
842,1,1
843,4,1
844,3,0
845,0,1
846,4,1
847,1,3
848,1,0
849,2,1
850,0,2
851,0,3
852,1,2
853,3,2
854,1,2
855,3,3
856,1,2
857,1,3
858,0,1
859,1,2
860,4,4
861,0,0
862,1,2
863,1,1
864,3,1
865,0,2
866,3,0
867,0,1
868,2,0
869,0,0
870,0,0
871,3,2
872,1,0
873,0,0
874,0,2
875,2,1
876,1,0
877,2,0
878,1,0
879,0,2
880,0,0
881,0,0
882,1,3
883,2,0
884,0,0
885,1,2
886,1,2
887,0,0
888,0,2
889,0,1
890,3,2
891,0,1
892,3,0
893,0,2
894,2,0
895,4,2
896,2,0
897,3,2
898,0,1
899,1,2
900,2,1
901,0,2
902,0,0
903,1,1
904,0,1
905,1,0
906,2,0
907,2,0
908,0,1
909,1,1
910,0,2
911,2,1
912,2,3
913,1,2
914,0,1
915,0,2
916,0,0
917,3,2
918,1,1
919,0,3
920,2,1
921,0,1
922,0,0
923,0,1
924,2,1
925,1,2
926,0,2
927,0,1
928,0,2
929,1,1
930,0,1
931,3,1
932,0,0
933,3,1
934,1,0
935,1,2
936,0,4
937,2,1
938,2,2
939,2,0
940,2,1
941,1,2
942,1,3
943,1,2
944,3,2
945,1,1
946,1,0
947,1,2
948,1,2
949,1,1
950,3,2
951,1,2
952,1,0
953,1,0
954,2,2
955,2,1
956,2,1
957,1,0
958,0,0
959,1,0
960,2,0
961,1,1
962,2,0
963,3,1
964,2,0
965,2,0
966,2,1
967,0,0
968,0,0
969,0,1
970,1,3
971,2,0
972,1,0
973,1,2
974,0,0
975,0,0
976,0,0
977,1,2
978,2,1
979,0,1
980,0,3
981,1,0
982,1,1
983,0,2
984,1,1
985,0,1
986,0,1
987,3,2
988,0,1
989,0,3
990,2,1
991,3,0
992,1,0
993,0,1
994,0,0
995,0,1
996,0,0
997,2,1
998,1,0
999,2,0
1000,1,1
1001,1,2
1002,0,0
1003,1,0
1004,2,0
1005,0,1
1006,0,0
1007,0,3
1008,2,1
1009,0,0
1010,1,2
1011,0,1
1012,2,3
1013,0,2
1014,0,2
1015,2,0
1016,0,0
1017,2,0
1018,1,2
1019,0,2
1020,0,3
1021,0,1
1022,1,3
1023,1,1
1024,0,2
1025,2,1
1026,0,0
1027,0,1
1028,0,1
1029,1,1
1030,0,1
1031,0,1
1032,1,0
1033,0,0
1034,1,0
1035,2,0
1036,1,0
1037,1,0
1038,0,0
1039,0,2
1040,1,0
1041,0,0
1042,1,2
1043,1,2
1044,0,1
1045,1,1
1046,0,0
1047,2,4
1048,1,1
1049,2,1
1050,2,2
1051,0,2
1052,0,1
1053,1,1
1054,0,3
1055,1,1
1056,3,0
1057,1,0
1058,1,0
1059,2,1
1060,1,1
1061,1,0
1062,1,0
1063,1,0
1064,0,1
1065,0,1
1066,1,1
1067,1,1
1068,0,0
1069,1,2
1070,0,2
1071,0,0
1072,0,1
1073,0,0
1074,3,1
1075,0,1
1076,0,1
1077,0,1
1078,0,1
1079,1,1
1080,1,0
1081,1,0
1082,0,0
1083,0,1
1084,0,1
1085,0,2
1086,1,2
1087,1,0
1088,2,0
1089,2,0
1090,0,1
1091,2,0
1092,0,3
1093,1,0
1094,0,0
1095,1,1
1096,1,1
1097,1,0
1098,0,2
1099,2,1
1100,1,0
1101,0,1
1102,1,0
1103,0,1
1104,1,2
1105,1,1
1106,0,1
1107,1,1
1108,0,1
1109,2,0
1110,0,1
1111,0,1
1112,3,1
1113,1,0
1114,0,1
1115,0,1
1116,1,1
1117,0,0
1118,0,0
1119,0,0
1120,1,2
1121,2,2
1122,0,0
1123,2,1
1124,0,2
1125,0,1
1126,1,0
1127,0,2
1128,1,1
1129,1,1
1130,1,0
1131,2,1
1132,1,3
1133,0,1
1134,1,3
1135,1,1
1136,0,2
1137,2,1
1138,2,0
1139,1,1
1140,1,1
1141,2,1
1142,0,2
1143,0,0
1144,0,0
1145,1,2
1146,0,1
1147,2,1
1148,2,1
1149,0,0
1150,1,0
1151,1,0
1152,1,1
1153,0,2
1154,0,1
1155,0,1
1156,1,1
1157,1,1
1158,2,2
1159,0,1
1160,0,1
1161,0,1
1162,0,1
1163,0,2
1164,0,0
1165,2,0
1166,0,0
1167,0,0
1168,2,1
1169,0,0
1170,0,0
1171,0,0
1172,0,0
1173,0,0
1174,1,1
1175,0,2
1176,0,0
1177,1,0
1178,0,0
1179,4,0
1180,3,2
1181,0,1
1182,0,0
1183,0,1
1184,1,2
1185,1,1
1186,1,2
1187,1,0
1188,0,0
1189,0,2
1190,0,2
1191,0,0
1192,0,1
1193,1,0
1194,3,1
1195,2,2
1196,0,0
1197,1,2
1198,0,0
1199,1,1
1200,3,0
1201,1,0
1202,0,1
1203,1,1
1204,0,1
1205,0,0
1206,1,1
1207,0,0
1208,0,1
1209,3,1
1210,1,1
1211,1,2
1212,2,1
1213,0,1
1214,1,1
1215,0,0
1216,0,1
1217,0,0
1218,0,2
1219,0,0
1220,0,1
1221,0,0
1222,0,1
1223,0,1
1224,1,1
1225,1,0
1226,1,1
1227,2,0
1228,1,1
1229,1,1
1230,0,2
1231,0,2
1232,2,0
1233,0,1
1234,1,0
1235,1,2
1236,2,0
1237,0,1
1238,0,1
1239,1,1
1240,1,1
1241,0,0
1242,0,2
1243,2,2
1244,1,0
1245,1,2
1246,0,1
1247,0,1
1248,0,0
1249,0,1
1250,0,1
1251,1,0
1252,1,1
1253,0,0
1254,1,0
1255,1,0
1256,1,1
1257,2,1
1258,0,2
1259,0,0
1260,0,0
1261,0,0
1262,0,1
1263,0,0
1264,1,1
1265,1,0
1266,1,2
1267,2,0
1268,2,2
1269,0,0
1270,1,0
1271,0,0
1272,0,0
1273,0,0
1274,0,1
1275,0,0
1276,2,0
1277,0,1
1278,0,0
1279,0,1
1280,2,1
1281,0,0
1282,3,0
1283,0,1
1284,1,0
1285,0,1
1286,0,0
1287,0,1
1288,0,2
1289,0,1
1290,2,0
1291,1,1
1292,3,0
1293,0,0
1294,0,1
1295,0,2
1296,0,1
1297,0,0
1298,3,0
1299,1,0
1300,0,1
1301,0,0
1302,0,1
1303,0,0
1304,0,2
1305,0,0
1306,0,0
1307,1,0
1308,0,0
1309,1,0
1310,0,0
1311,1,0
1312,1,1
1313,1,1
1314,2,1
1315,0,1
1316,0,2
1317,0,1
1318,0,0
1319,1,1
1320,0,2
1321,2,1
1322,0,3
1323,0,1
1324,0,0
1325,1,2
1326,1,1
1327,0,0
1328,0,0
1329,0,0
1330,1,0
1331,0,1
1332,0,0
1333,0,0
1334,0,1
1335,2,1
1336,2,0
1337,0,0
1338,0,0
1339,1,1
1340,0,1
1341,1,0
1342,0,0
1343,1,1
1344,0,1
1345,0,0
1346,0,0
1347,0,1
1348,0,0
1349,1,0
1350,1,0
1351,1,0
1352,0,0
1353,1,1
1354,0,1
1355,0,1
1356,2,1
1357,1,0
1358,0,1
1359,0,0
1360,1,0
1361,1,1
1362,1,1
1363,1,0
1364,1,0
1365,2,0
1366,2,1
1367,1,0
1368,2,2
1369,1,1
1370,1,0
1371,1,0
1372,1,0
1373,0,1
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,0
1379,1,2
1380,2,1
1381,0,1
1382,2,0
1383,0,1
1384,1,0
1385,1,1
1386,1,1
1387,1,1
1388,0,0
1389,0,1
1390,0,0
1391,1,1
1392,0,0
1393,0,0
1394,0,1
1395,1,0
1396,1,0
1397,1,1
1398,2,0
1399,0,0
1400,0,1
1401,0,0
1402,0,0
1403,1,1
1404,0,1
1405,2,0
1406,1,1
1407,1,0
1408,0,1
1409,0,3
1410,0,1
1411,1,2
1412,0,0
1413,0,0
1414,1,1
1415,0,0
1416,0,1
1417,0,0
1418,2,1
1419,0,1
1420,1,1
1421,0,0
1422,1,1
1423,2,0
1424,0,0
1425,0,1
1426,0,0
1427,0,0
1428,0,0
1429,0,2
1430,0,0
1431,0,0
1432,0,0
1433,0,1
1434,0,0
1435,0,1
1436,0,1
1437,0,0
1438,0,2
1439,0,0
1440,0,2
1441,1,0
1442,1,0
1443,1,0
1444,2,0
1445,0,2
1446,1,3
1447,0,2
1448,1,0
1449,1,0
1450,1,3
1451,0,0
1452,1,0
1453,2,1
1454,1,1
1455,0,0
1456,1,0
1457,0,0
1458,0,1
1459,2,1
1460,0,1
1461,1,2
1462,1,0
1463,0,0
1464,0,2
1465,0,0
1466,1,2
1467,0,0
1468,1,0
1469,1,1
1470,1,1
1471,2,1
1472,0,1
1473,0,0
1474,0,1
1475,2,0
1476,0,0
1477,0,2
1478,0,2
1479,0,1
1480,1,2
1481,0,0
1482,0,1
1483,0,0
1484,0,0
1485,0,0
1486,1,0
1487,0,0
1488,0,1
1489,0,0
1490,1,0
1491,1,0
1492,0,0
1493,1,0
1494,0,1
1495,0,1
1496,1,0
1497,0,1
1498,0,1
1499,1,0
1500,2,0
1501,2,0
1502,0,0
1503,1,0
1504,0,0
1505,2,1
1506,1,1
1507,1,0
1508,1,0
1509,0,0
1510,0,0
1511,1,1
1512,1,0
1513,0,0
1514,1,0
1515,0,0
1516,0,2
1517,0,0
1518,0,0
1519,0,0
1520,1,0
1521,2,2
1522,0,1
1523,0,0
1524,0,1
1525,0,0
1526,0,1
1527,0,0
1528,1,0
1529,0,0
1530,1,0
1531,0,0
1532,0,0
1533,0,0
1534,0,4
1535,1,0
1536,1,0
1537,0,0
1538,0,0
1539,0,0
1540,0,0
1541,0,1
1542,1,0
1543,0,0
1544,0,1
1545,0,0
1546,0,0
1547,1,0
1548,1,1
1549,0,0
1550,0,1
1551,2,0
1552,0,3
1553,1,0
1554,0,0
1555,1,0
1556,1,1
1557,0,0
1558,1,0
1559,0,0
1560,0,0
1561,0,0
1562,2,0
1563,1,2
1564,0,0
1565,1,0
1566,0,1
1567,0,0
1568,1,0
1569,1,2
1570,1,0
1571,0,0
1572,0,0
1573,0,2
1574,1,0
1575,0,0
1576,0,2
1577,0,0
1578,0,0
1579,0,2
1580,1,1
1581,1,1
1582,0,1
1583,1,0
1584,0,0
1585,0,1
1586,0,1
1587,0,1
1588,0,2
1589,2,0
1590,0,0
1591,0,0
1592,0,0
1593,0,1
1594,0,0
1595,1,1
1596,0,1
1597,1,0
1598,0,2
1599,0,0
1600,1,0
1601,1,0
1602,0,0
1603,0,1
1604,0,1
1605,2,0
1606,0,0
1607,0,1
1608,0,0
1609,0,1
1610,0,1
1611,0,1
1612,0,0
1613,0,0
1614,0,0
1615,0,0
1616,0,0
1617,0,1
1618,0,0
1619,0,0
1620,0,0
1621,1,0
1622,1,0
1623,1,0
1624,0,0
1625,1,1
1626,1,1
1627,0,0
1628,0,0
1629,0,0
1630,0,0
1631,2,0
1632,0,0
1633,0,0
1634,0,0
1635,1,0
1636,0,0
1637,1,1
1638,0,1
1639,1,1
1640,0,0
1641,0,0
1642,0,0
1643,1,0
1644,1,1
1645,0,1
1646,0,0
1647,1,1
1648,1,1
1649,1,0
1650,0,1
1651,1,0
1652,1,1
1653,1,0
1654,0,0
1655,2,0
1656,0,1
1657,1,0
1658,1,0
1659,0,1
1660,1,0
1661,1,0
1662,1,0
1663,1,0
1664,0,0
1665,1,0
1666,1,0
1667,1,0
1668,0,0
1669,0,0
1670,0,1
1671,0,0
1672,2,0
1673,0,2
1674,0,1
1675,0,0
1676,0,0
1677,1,0
1678,0,0
1679,0,0
1680,1,0
1681,0,0
1682,0,0
1683,0,0
1684,0,0
1685,1,1
1686,1,2
1687,0,0
1688,0,0
1689,1,0
1690,0,0
1691,0,1
1692,0,1
1693,0,0
1694,2,0
1695,0,2
1696,1,0
1697,0,0
1698,0,0
1699,1,0
1700,0,1
1701,0,1
1702,1,0
1703,0,0
1704,1,1
1705,0,0
1706,0,0
1707,3,0
1708,0,2
1709,0,0
1710,1,1
1711,1,1
1712,0,0
1713,0,0
1714,0,0
1715,0,0
1716,1,0
1717,1,1
1718,0,0
1719,0,1
1720,0,1
1721,2,0
1722,1,1
1723,0,1
1724,0,1
1725,0,0
1726,0,0
1727,0,0
1728,0,0
1729,0,0
1730,0,2
1731,0,1
1732,0,1
1733,1,0
1734,1,0
1735,1,0
1736,1,0
1737,0,0
1738,0,0
1739,0,0
1740,0,0
1741,0,0
1742,0,2
1743,2,2
1744,0,0
1745,1,0
1746,0,0
1747,0,0
1748,0,0
1749,1,0
1750,0,0
1751,1,0
1752,0,0
1753,1,0
1754,0,0
1755,0,0
1756,1,0
1757,0,2
1758,0,0
1759,0,0
1760,0,0
1761,0,0
1762,0,0
1763,0,0
1764,0,1
1765,0,0
1766,1,0
1767,1,1
1768,1,0
1769,0,0
1770,1,1
1771,2,1
1772,0,0
1773,0,0
1774,2,0
1775,0,1
1776,0,1
1777,0,0
1778,0,0
1779,0,0
1780,0,0
1781,0,0
1782,1,0
1783,1,2
1784,0,0
1785,1,0
1786,0,0
1787,0,1
1788,1,1
1789,0,2
1790,0,1
1791,0,1
1792,0,0
1793,1,0
1794,0,0
1795,0,0
1796,1,0
1797,0,2
1798,1,3
1799,0,0
1800,0,1
1801,0,0
1802,0,1
1803,0,0
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,0
1809,0,0
1810,3,0
1811,0,0
1812,0,0
1813,0,0
1814,0,1
1815,0,1
1816,0,0
1817,1,0
1818,0,1
1819,2,1
1820,0,1
1821,1,0
1822,0,1
1823,1,0
1824,1,1
1825,0,0
1826,1,1
1827,0,0
1828,0,0
1829,0,0
1830,0,0
1831,2,0
1832,0,0
1833,0,0
1834,1,0
1835,0,0
1836,1,0
1837,0,0
1838,0,0
1839,0,0
1840,0,1
1841,0,0
1842,0,0
1843,0,0
1844,1,0
1845,1,0
1846,1,1
1847,0,0
1848,2,0
1849,0,0
1850,0,0
1851,0,1
1852,2,0
1853,0,0
1854,0,0
1855,1,1
1856,0,1
1857,0,0
1858,0,0
1859,1,0
1860,1,0
1861,0,0
1862,0,0
1863,0,0
1864,0,0
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,2,0
1870,0,0
1871,2,0
1872,0,1
1873,0,0
1874,1,1
1875,0,0
1876,0,1
1877,0,0
1878,0,1
1879,1,0
1880,1,0
1881,0,0
1882,0,1
1883,1,0
1884,0,0
1885,0,1
1886,0,1
1887,0,1
1888,0,0
1889,2,0
1890,0,0
1891,0,0
1892,0,1
1893,1,1
1894,1,0
1895,0,1
1896,1,0
1897,0,0
1898,0,0
1899,0,0
1900,0,1
1901,0,0
1902,0,1
1903,0,0
1904,0,0
1905,1,0
1906,0,0
1907,0,0
1908,0,1
1909,0,0
1910,0,0
1911,1,0
1912,0,0
1913,0,0
1914,0,3
1915,1,0
1916,0,0
1917,0,0
1918,1,0
1919,0,0
1920,0,1
1921,3,0
1922,1,2
1923,1,2
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,2
1930,0,0
1931,0,0
1932,0,1
1933,0,0
1934,0,0
1935,0,0
1936,0,1
1937,0,0
1938,1,0
1939,2,0
1940,1,1
1941,0,0
1942,1,0
1943,0,0
1944,0,0
1945,0,2
1946,1,1
1947,0,0
1948,1,0
1949,1,0
1950,1,0
1951,1,1
1952,0,1
1953,1,0
1954,0,1
1955,1,0
1956,1,1
1957,0,0
1958,1,1
1959,0,1
1960,1,1
1961,1,0
1962,0,1
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,1
1968,0,0
1969,0,0
1970,0,1
1971,1,0
1972,1,0
1973,1,0
1974,1,0
1975,1,0
1976,0,0
1977,0,0
1978,1,0
1979,2,1
1980,0,1
1981,0,0
1982,1,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,1
1992,0,0
1993,0,1
1994,1,0
1995,2,0
1996,2,1
1997,0,0
1998,0,0
1999,0,1
2000,0,0
2001,0,1
2002,1,1
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,1,0
2008,1,0
2009,2,1
2010,0,0
2011,0,1
2012,0,1
2013,0,0
2014,0,0
2015,0,1
2016,0,0
2017,0,0
2018,1,0
2019,0,0
2020,0,0
2021,0,1
2022,0,0
2023,0,0
2024,0,0
2025,0,2
2026,0,0
2027,0,0
2028,0,1
2029,0,2
2030,1,1
2031,1,0
2032,0,0
2033,0,0
2034,0,0
2035,0,0
2036,0,0
2037,1,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,1,0
2043,1,0
2044,0,1
2045,0,0
2046,0,0
2047,24,29
