n_1,N_1,straight
571,1,5
572,2,2
573,4,4
574,2,3
575,0,2
576,3,4
577,7,1
578,2,4
579,1,1
580,4,4
581,5,6
582,3,3
583,4,4
584,7,4
585,4,1
586,1,1
587,5,4
588,4,2
589,4,3
590,2,5
591,2,4
592,2,2
593,4,0
594,2,1
595,5,4
596,3,4
597,3,3
598,2,3
599,2,4
600,1,0
601,3,3
602,1,4
603,0,2
604,5,3
605,2,0
606,5,4
607,3,3
608,2,4
609,7,1
610,2,2
611,1,1
612,2,0
613,2,2
614,4,3
615,2,4
616,2,2
617,2,1
618,5,1
619,2,2
620,0,3
621,3,1
622,2,5
623,2,1
624,5,3
625,3,2
626,4,1
627,0,7
628,3,0
629,1,4
630,0,4
631,0,1
632,3,4
633,4,3
634,1,3
635,0,4
636,1,3
637,3,1
638,1,3
639,5,1
640,5,3
641,1,6
642,3,1
643,0,0
644,4,2
645,2,2
646,0,3
647,0,2
648,1,2
649,2,1
650,3,0
651,2,4
652,4,3
653,0,2
654,2,3
655,5,1
656,3,4
657,1,3
658,9,3
659,4,2
660,1,6
661,4,5
662,3,0
663,2,0
664,3,4
665,2,0
666,4,3
667,3,3
668,5,1
669,3,1
670,1,3
671,0,4
672,4,0
673,3,1
674,0,3
675,1,2
676,5,1
677,5,2
678,3,4
679,1,1
680,0,1
681,2,2
682,3,4
683,4,2
684,3,2
685,1,4
686,1,1
687,3,1
688,4,3
689,1,2
690,3,1
691,2,2
692,2,3
693,0,3
694,5,1
695,5,1
696,2,3
697,1,1
698,5,3
699,1,3
700,4,1
701,5,0
702,3,3
703,1,2
704,1,3
705,3,0
706,3,6
707,1,1
708,1,3
709,3,3
710,2,4
711,1,1
712,1,5
713,2,0
714,1,4
715,4,4
716,4,0
717,3,1
718,3,4
719,3,2
720,3,1
721,0,2
722,4,1
723,5,0
724,6,1
725,3,1
726,7,4
727,3,3
728,6,2
729,2,2
730,2,3
731,3,1
732,1,1
733,4,1
734,2,3
735,1,1
736,0,1
737,2,1
738,5,1
739,2,3
740,3,2
741,2,0
742,4,0
743,3,3
744,6,3
745,0,1
746,4,3
747,4,4
748,2,2
749,2,3
750,1,1
751,2,2
752,3,1
753,2,1
754,3,0
755,4,0
756,0,1
757,4,4
758,1,6
759,3,5
760,4,2
761,1,1
762,2,2
763,3,1
764,8,1
765,5,2
766,4,1
767,1,4
768,5,0
769,1,1
770,2,0
771,2,2
772,3,3
773,1,1
774,1,0
775,2,0
776,2,3
777,2,0
778,2,0
779,4,0
780,4,1
781,1,3
782,4,1
783,2,3
784,7,3
785,4,1
786,5,1
787,1,2
788,4,1
789,3,0
790,7,2
791,3,3
792,2,2
793,1,3
794,4,0
795,2,1
796,0,1
797,1,1
798,1,1
799,5,2
800,0,1
801,1,2
802,3,2
803,3,0
804,2,1
805,3,2
806,3,3
807,3,1
808,3,2
809,3,1
810,2,1
811,2,0
812,3,2
813,2,1
814,6,3
815,1,1
816,1,1
817,0,0
818,2,3
819,2,0
820,0,1
821,2,0
822,1,0
823,2,3
824,3,1
825,3,1
826,2,2
827,1,3
828,4,2
829,2,0
830,3,2
831,3,1
832,3,2
833,0,1
834,1,0
835,3,2
836,0,1
837,1,0
838,2,2
839,2,2
840,0,0
841,1,3
842,1,0
843,0,0
844,1,1
845,1,0
846,3,2
847,0,1
848,3,1
849,0,0
850,1,1
851,2,1
852,2,2
853,1,2
854,1,1
855,1,1
856,2,0
857,3,3
858,0,1
859,0,0
860,0,0
861,3,3
862,1,2
863,1,1
864,2,2
865,1,2
866,1,1
867,2,1
868,0,1
869,1,2
870,3,0
871,2,1
872,1,0
873,3,2
874,1,3
875,1,2
876,0,1
877,0,2
878,0,1
879,0,1
880,3,1
881,1,1
882,1,3
883,1,1
884,0,1
885,1,2
886,1,2
887,1,1
888,1,3
889,1,0
890,1,1
891,0,1
892,0,0
893,0,2
894,1,0
895,1,0
896,1,1
897,0,2
898,0,1
899,0,4
900,1,1
901,1,2
902,0,2
903,0,0
904,1,2
905,1,1
906,2,1
907,0,3
908,1,0
909,3,2
910,0,1
911,1,0
912,1,0
913,0,2
914,0,2
915,3,3
916,0,0
917,1,2
918,2,0
919,0,1
920,4,0
921,1,2
922,2,1
923,6,1
924,0,1
925,0,1
926,0,1
927,3,2
928,1,0
929,1,1
930,3,3
931,2,2
932,2,1
933,3,1
934,2,2
935,1,1
936,2,1
937,1,0
938,0,1
939,1,3
940,1,2
941,1,0
942,1,2
943,0,0
944,0,1
945,1,0
946,2,0
947,1,1
948,0,1
949,0,2
950,1,1
951,0,1
952,2,0
953,2,2
954,0,1
955,0,3
956,0,1
957,1,1
958,2,2
959,1,1
960,2,0
961,5,0
962,1,0
963,3,3
964,0,2
965,1,1
966,1,0
967,1,1
968,1,1
969,1,0
970,3,3
971,1,1
972,1,1
973,1,0
974,5,1
975,1,2
976,2,3
977,1,0
978,2,0
979,1,0
980,1,0
981,0,0
982,1,0
983,0,2
984,3,4
985,1,1
986,0,1
987,3,3
988,0,2
989,2,0
990,1,1
991,1,1
992,3,0
993,1,1
994,0,0
995,1,0
996,1,0
997,1,1
998,0,1
999,0,1
1000,1,2
1001,0,1
1002,0,0
1003,1,1
1004,1,2
1005,2,0
1006,2,1
1007,0,0
1008,2,1
1009,1,1
1010,2,0
1011,1,0
1012,2,1
1013,1,2
1014,0,0
1015,0,0
1016,2,0
1017,1,0
1018,2,2
1019,2,1
1020,2,1
1021,0,1
1022,1,0
1023,1,2
1024,0,1
1025,1,0
1026,1,1
1027,1,2
1028,1,2
1029,0,1
1030,0,1
1031,0,2
1032,1,1
1033,1,0
1034,0,0
1035,0,1
1036,0,1
1037,2,1
1038,3,2
1039,0,3
1040,1,0
1041,0,0
1042,2,0
1043,0,0
1044,0,2
1045,0,0
1046,0,0
1047,1,1
1048,0,2
1049,2,1
1050,0,1
1051,3,1
1052,2,0
1053,1,1
1054,1,1
1055,2,1
1056,1,2
1057,0,1
1058,0,0
1059,1,1
1060,0,0
1061,1,1
1062,1,3
1063,3,1
1064,1,1
1065,2,2
1066,4,1
1067,1,0
1068,1,1
1069,1,2
1070,1,0
1071,0,0
1072,1,1
1073,2,1
1074,0,2
1075,0,0
1076,1,0
1077,1,1
1078,2,2
1079,2,0
1080,2,0
1081,3,1
1082,0,0
1083,1,2
1084,1,1
1085,0,0
1086,0,4
1087,1,0
1088,3,1
1089,1,1
1090,0,2
1091,2,0
1092,0,3
1093,3,0
1094,2,2
1095,1,2
1096,0,0
1097,2,1
1098,1,1
1099,2,1
1100,1,1
1101,0,1
1102,0,2
1103,2,2
1104,0,1
1105,0,2
1106,3,1
1107,0,2
1108,0,3
1109,1,1
1110,1,0
1111,1,0
1112,1,2
1113,1,0
1114,0,0
1115,1,1
1116,1,1
1117,0,1
1118,0,1
1119,2,1
1120,0,1
1121,0,1
1122,0,0
1123,1,0
1124,1,0
1125,1,1
1126,0,1
1127,0,1
1128,1,0
1129,0,1
1130,1,0
1131,1,1
1132,0,0
1133,0,0
1134,0,0
1135,3,1
1136,0,3
1137,1,1
1138,0,1
1139,0,0
1140,1,0
1141,2,1
1142,2,1
1143,3,2
1144,1,0
1145,1,0
1146,3,1
1147,0,1
1148,3,0
1149,0,1
1150,1,0
1151,2,0
1152,1,2
1153,0,1
1154,0,0
1155,1,1
1156,1,2
1157,0,1
1158,1,1
1159,2,1
1160,2,2
1161,0,1
1162,0,3
1163,0,1
1164,0,0
1165,0,0
1166,2,2
1167,2,0
1168,0,0
1169,0,1
1170,1,1
1171,4,0
1172,1,0
1173,1,0
1174,0,1
1175,1,2
1176,1,1
1177,0,1
1178,0,0
1179,2,1
1180,0,0
1181,2,0
1182,0,2
1183,0,1
1184,0,2
1185,0,0
1186,0,0
1187,1,0
1188,2,1
1189,3,0
1190,0,0
1191,0,0
1192,1,1
1193,0,0
1194,0,1
1195,0,0
1196,1,1
1197,0,1
1198,2,1
1199,1,1
1200,0,2
1201,1,2
1202,1,1
1203,0,0
1204,0,1
1205,1,1
1206,1,1
1207,3,1
1208,1,0
1209,0,1
1210,0,0
1211,0,0
1212,0,2
1213,0,2
1214,2,1
1215,0,0
1216,0,1
1217,1,0
1218,1,1
1219,0,0
1220,0,1
1221,0,0
1222,2,0
1223,2,0
1224,0,1
1225,1,1
1226,0,1
1227,1,0
1228,0,1
1229,0,1
1230,0,1
1231,1,0
1232,0,1
1233,1,2
1234,0,1
1235,2,0
1236,1,0
1237,0,0
1238,0,2
1239,3,0
1240,0,1
1241,1,0
1242,0,0
1243,2,1
1244,0,0
1245,1,1
1246,1,0
1247,1,0
1248,0,0
1249,0,1
1250,0,0
1251,1,2
1252,0,1
1253,0,0
1254,2,0
1255,0,0
1256,1,0
1257,0,0
1258,1,0
1259,1,1
1260,2,0
1261,0,0
1262,1,0
1263,1,0
1264,1,0
1265,0,2
1266,1,0
1267,1,0
1268,0,0
1269,0,1
1270,0,2
1271,1,0
1272,0,1
1273,1,2
1274,1,0
1275,1,1
1276,1,2
1277,0,0
1278,2,1
1279,1,1
1280,0,0
1281,0,1
1282,0,0
1283,2,3
1284,0,1
1285,1,0
1286,1,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,0,0
1293,1,0
1294,0,1
1295,3,2
1296,1,0
1297,0,1
1298,1,0
1299,0,0
1300,0,1
1301,0,1
1302,0,0
1303,1,0
1304,1,0
1305,0,0
1306,0,0
1307,0,1
1308,1,0
1309,1,0
1310,0,1
1311,0,0
1312,1,2
1313,0,0
1314,1,1
1315,0,0
1316,0,1
1317,0,0
1318,0,0
1319,0,1
1320,1,0
1321,1,0
1322,1,1
1323,0,1
1324,1,1
1325,0,1
1326,1,0
1327,1,0
1328,1,1
1329,1,0
1330,1,0
1331,0,0
1332,0,0
1333,0,0
1334,1,0
1335,0,2
1336,1,0
1337,0,0
1338,0,1
1339,0,1
1340,0,0
1341,0,1
1342,3,0
1343,0,0
1344,0,0
1345,0,1
1346,0,1
1347,0,0
1348,1,1
1349,0,0
1350,0,1
1351,1,1
1352,0,0
1353,1,1
1354,0,2
1355,1,0
1356,0,0
1357,0,1
1358,0,0
1359,1,0
1360,0,0
1361,0,1
1362,0,0
1363,1,0
1364,3,1
1365,1,0
1366,0,0
1367,1,0
1368,1,0
1369,2,2
1370,1,0
1371,1,4
1372,0,1
1373,1,3
1374,1,0
1375,1,0
1376,2,0
1377,1,0
1378,0,1
1379,1,1
1380,2,0
1381,0,0
1382,0,1
1383,0,0
1384,2,0
1385,1,0
1386,0,0
1387,1,0
1388,0,1
1389,0,0
1390,0,2
1391,0,1
1392,0,1
1393,0,0
1394,0,0
1395,0,0
1396,1,0
1397,2,2
1398,1,0
1399,1,0
1400,0,0
1401,1,0
1402,0,1
1403,2,1
1404,0,0
1405,0,3
1406,1,3
1407,0,0
1408,0,1
1409,1,1
1410,1,0
1411,0,1
1412,0,0
1413,1,0
1414,2,0
1415,0,0
1416,1,1
1417,0,0
1418,1,1
1419,1,2
1420,0,0
1421,2,0
1422,0,0
1423,0,0
1424,1,0
1425,0,0
1426,0,0
1427,0,1
1428,0,0
1429,1,0
1430,1,0
1431,3,0
1432,1,1
1433,1,1
1434,1,2
1435,0,2
1436,1,0
1437,1,2
1438,0,0
1439,0,2
1440,0,0
1441,0,1
1442,1,1
1443,1,0
1444,0,2
1445,0,0
1446,0,1
1447,2,0
1448,1,2
1449,0,1
1450,0,0
1451,0,1
1452,0,1
1453,2,4
1454,2,0
1455,1,0
1456,1,0
1457,0,0
1458,1,0
1459,0,1
1460,0,0
1461,0,0
1462,0,0
1463,0,0
1464,1,1
1465,2,0
1466,2,0
1467,1,1
1468,0,0
1469,2,0
1470,0,0
1471,0,3
1472,0,0
1473,0,0
1474,0,0
1475,0,1
1476,1,1
1477,0,0
1478,0,0
1479,1,0
1480,0,1
1481,1,1
1482,1,1
1483,0,0
1484,0,0
1485,1,1
1486,0,0
1487,1,1
1488,0,0
1489,1,0
1490,1,1
1491,1,1
1492,0,0
1493,1,2
1494,0,1
1495,1,1
1496,1,0
1497,0,0
1498,0,1
1499,2,1
1500,2,0
1501,3,0
1502,0,3
1503,0,1
1504,0,0
1505,0,0
1506,0,0
1507,1,1
1508,1,1
1509,0,0
1510,0,0
1511,1,2
1512,0,0
1513,0,0
1514,1,0
1515,1,0
1516,0,0
1517,0,0
1518,0,0
1519,0,0
1520,0,0
1521,1,1
1522,0,0
1523,0,0
1524,0,1
1525,0,0
1526,2,0
1527,0,2
1528,2,2
1529,0,0
1530,1,0
1531,1,2
1532,0,0
1533,0,1
1534,0,1
1535,0,0
1536,0,0
1537,1,0
1538,1,1
1539,0,0
1540,0,0
1541,0,0
1542,1,0
1543,2,0
1544,0,3
1545,1,2
1546,2,1
1547,0,2
1548,1,1
1549,0,0
1550,1,1
1551,0,2
1552,0,0
1553,1,2
1554,0,1
1555,1,1
1556,0,0
1557,2,0
1558,1,1
1559,0,0
1560,0,0
1561,1,0
1562,0,1
1563,0,1
1564,1,1
1565,1,0
1566,0,0
1567,0,1
1568,4,1
1569,0,0
1570,1,1
1571,0,0
1572,1,0
1573,1,0
1574,1,0
1575,1,1
1576,0,0
1577,1,0
1578,1,0
1579,0,0
1580,0,0
1581,1,0
1582,0,0
1583,0,1
1584,1,0
1585,0,1
1586,1,1
1587,0,0
1588,0,1
1589,0,0
1590,0,0
1591,1,1
1592,5,0
1593,0,0
1594,2,1
1595,0,0
1596,0,1
1597,1,0
1598,0,0
1599,0,1
1600,0,1
1601,0,3
1602,0,0
1603,0,1
1604,2,0
1605,1,0
1606,0,0
1607,1,2
1608,0,1
1609,0,1
1610,0,0
1611,1,1
1612,0,0
1613,1,0
1614,1,0
1615,0,0
1616,1,0
1617,0,2
1618,0,1
1619,1,0
1620,0,0
1621,0,0
1622,0,0
1623,1,1
1624,1,1
1625,0,0
1626,0,3
1627,0,0
1628,1,1
1629,0,1
1630,1,1
1631,1,0
1632,2,1
1633,0,0
1634,0,0
1635,1,0
1636,0,1
1637,1,0
1638,2,0
1639,0,2
1640,0,0
1641,0,0
1642,0,0
1643,0,0
1644,0,0
1645,1,0
1646,0,2
1647,0,0
1648,0,0
1649,1,0
1650,0,3
1651,0,0
1652,0,1
1653,0,0
1654,0,1
1655,0,1
1656,1,1
1657,0,0
1658,0,1
1659,0,0
1660,0,0
1661,2,0
1662,0,1
1663,1,1
1664,0,1
1665,0,1
1666,0,0
1667,0,0
1668,1,1
1669,2,1
1670,1,2
1671,1,0
1672,0,0
1673,0,0
1674,0,0
1675,1,0
1676,0,0
1677,0,0
1678,0,0
1679,0,1
1680,2,1
1681,1,0
1682,1,0
1683,1,2
1684,0,0
1685,0,0
1686,1,0
1687,0,0
1688,0,1
1689,1,0
1690,1,0
1691,0,0
1692,0,0
1693,1,1
1694,0,1
1695,0,0
1696,0,1
1697,0,2
1698,0,0
1699,1,2
1700,1,0
1701,0,0
1702,1,0
1703,0,0
1704,0,1
1705,0,0
1706,0,0
1707,1,1
1708,2,0
1709,1,0
1710,1,0
1711,0,0
1712,1,0
1713,0,0
1714,0,2
1715,1,0
1716,0,0
1717,1,1
1718,1,0
1719,2,0
1720,0,0
1721,1,0
1722,0,0
1723,0,0
1724,1,0
1725,0,2
1726,0,0
1727,1,1
1728,1,0
1729,0,0
1730,0,0
1731,1,0
1732,1,3
1733,1,0
1734,1,1
1735,0,0
1736,0,0
1737,0,0
1738,1,2
1739,0,0
1740,0,2
1741,0,0
1742,0,0
1743,0,0
1744,0,0
1745,1,1
1746,1,1
1747,0,0
1748,2,0
1749,0,0
1750,1,1
1751,1,1
1752,0,0
1753,1,0
1754,0,0
1755,0,0
1756,0,0
1757,0,1
1758,1,0
1759,0,0
1760,0,0
1761,0,0
1762,0,0
1763,0,1
1764,1,0
1765,0,0
1766,1,1
1767,0,0
1768,1,0
1769,2,1
1770,0,0
1771,0,1
1772,0,0
1773,0,1
1774,0,0
1775,0,1
1776,0,0
1777,0,1
1778,0,1
1779,0,0
1780,1,0
1781,0,0
1782,0,0
1783,1,0
1784,1,0
1785,0,0
1786,0,1
1787,1,0
1788,1,0
1789,0,0
1790,1,0
1791,0,1
1792,0,0
1793,0,0
1794,0,0
1795,0,0
1796,2,1
1797,0,0
1798,0,0
1799,0,1
1800,0,0
1801,1,0
1802,0,0
1803,0,0
1804,0,0
1805,0,0
1806,0,1
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,1,0
1813,0,0
1814,1,1
1815,0,0
1816,0,0
1817,1,0
1818,1,0
1819,0,1
1820,0,1
1821,1,0
1822,1,1
1823,0,0
1824,0,0
1825,1,0
1826,0,0
1827,0,1
1828,0,2
1829,0,0
1830,0,0
1831,0,0
1832,0,1
1833,0,2
1834,0,0
1835,0,0
1836,0,0
1837,0,0
1838,0,0
1839,0,1
1840,0,0
1841,0,0
1842,0,1
1843,0,0
1844,0,1
1845,0,2
1846,1,1
1847,1,2
1848,2,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,1,1
1854,1,0
1855,0,0
1856,0,1
1857,1,0
1858,0,0
1859,0,0
1860,0,1
1861,0,0
1862,0,0
1863,0,0
1864,1,1
1865,0,1
1866,0,0
1867,0,0
1868,0,1
1869,0,1
1870,0,0
1871,0,0
1872,1,0
1873,1,1
1874,0,1
1875,0,0
1876,1,0
1877,0,0
1878,2,0
1879,0,1
1880,1,0
1881,0,1
1882,0,1
1883,1,0
1884,1,1
1885,0,0
1886,0,0
1887,0,0
1888,1,1
1889,0,0
1890,1,0
1891,1,1
1892,0,0
1893,0,1
1894,0,1
1895,0,1
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,1,0
1901,0,0
1902,0,0
1903,0,1
1904,1,0
1905,0,0
1906,1,0
1907,1,1
1908,0,0
1909,0,0
1910,0,0
1911,0,1
1912,0,0
1913,0,0
1914,0,0
1915,1,1
1916,0,2
1917,0,0
1918,1,0
1919,0,0
1920,0,1
1921,2,0
1922,0,1
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,2
1929,2,0
1930,0,1
1931,0,0
1932,0,0
1933,2,0
1934,0,2
1935,0,0
1936,1,1
1937,1,0
1938,0,1
1939,0,0
1940,0,0
1941,1,1
1942,0,0
1943,2,0
1944,0,0
1945,0,1
1946,0,1
1947,0,0
1948,1,0
1949,3,0
1950,0,0
1951,0,0
1952,1,0
1953,0,1
1954,1,1
1955,1,0
1956,0,0
1957,1,1
1958,0,0
1959,0,2
1960,0,0
1961,0,1
1962,2,1
1963,0,0
1964,1,1
1965,0,1
1966,0,0
1967,0,0
1968,0,1
1969,0,0
1970,0,0
1971,0,0
1972,0,1
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,2,1
1978,0,0
1979,0,1
1980,1,1
1981,1,0
1982,0,1
1983,0,0
1984,0,1
1985,0,1
1986,0,1
1987,0,0
1988,0,0
1989,2,1
1990,0,0
1991,2,1
1992,0,0
1993,0,1
1994,0,0
1995,0,0
1996,0,0
1997,1,0
1998,1,1
1999,0,0
2000,0,1
2001,1,0
2002,1,1
2003,1,0
2004,1,0
2005,0,0
2006,0,0
2007,0,1
2008,0,0
2009,0,1
2010,1,0
2011,0,2
2012,0,0
2013,0,0
2014,1,0
2015,0,0
2016,0,0
2017,1,0
2018,0,1
2019,0,0
2020,0,0
2021,0,0
2022,2,0
2023,0,2
2024,0,0
2025,1,1
2026,0,1
2027,0,0
2028,0,0
2029,0,1
2030,2,0
2031,0,1
2032,0,1
2033,0,1
2034,0,0
2035,0,1
2036,0,0
2037,1,0
2038,0,0
2039,0,1
2040,0,1
2041,0,0
2042,0,0
2043,0,1
2044,0,0
2045,0,0
2046,1,0
2047,45,38
