n_1,N_1,straight
571,4,6
572,3,4
573,5,2
574,2,1
575,3,5
576,3,3
577,4,2
578,4,3
579,1,2
580,1,3
581,1,2
582,1,7
583,4,4
584,5,5
585,3,4
586,4,3
587,3,4
588,7,4
589,4,5
590,4,2
591,0,2
592,1,1
593,1,2
594,4,2
595,1,2
596,1,2
597,3,4
598,3,3
599,4,7
600,2,4
601,4,2
602,5,4
603,3,3
604,3,0
605,1,2
606,3,4
607,2,3
608,4,5
609,2,2
610,1,2
611,6,4
612,1,0
613,3,0
614,0,2
615,7,4
616,2,2
617,2,1
618,8,3
619,3,4
620,3,6
621,6,4
622,1,1
623,1,9
624,5,4
625,2,1
626,2,1
627,3,1
628,2,2
629,3,2
630,3,2
631,7,5
632,5,1
633,2,4
634,4,2
635,3,2
636,1,2
637,2,0
638,2,4
639,2,2
640,1,0
641,4,2
642,5,0
643,1,4
644,0,4
645,3,2
646,1,3
647,3,0
648,2,1
649,3,1
650,3,2
651,3,1
652,3,4
653,2,3
654,2,2
655,0,3
656,3,3
657,3,4
658,1,5
659,2,1
660,1,7
661,4,2
662,2,1
663,3,6
664,3,3
665,1,2
666,0,3
667,0,1
668,1,1
669,3,6
670,4,5
671,1,3
672,4,2
673,2,2
674,1,0
675,2,0
676,4,1
677,1,2
678,6,3
679,3,5
680,2,2
681,0,1
682,0,6
683,2,0
684,2,5
685,3,2
686,3,3
687,4,4
688,5,3
689,1,2
690,2,3
691,2,4
692,2,2
693,4,2
694,3,2
695,2,0
696,1,3
697,3,4
698,7,0
699,1,6
700,2,4
701,1,0
702,1,1
703,5,2
704,3,6
705,4,2
706,4,1
707,2,3
708,5,2
709,4,3
710,4,1
711,6,4
712,2,2
713,3,2
714,5,1
715,6,3
716,3,4
717,2,2
718,1,2
719,5,1
720,2,1
721,0,2
722,2,1
723,4,2
724,4,6
725,3,1
726,3,4
727,3,6
728,2,0
729,5,1
730,5,1
731,2,0
732,1,2
733,4,1
734,2,4
735,3,1
736,5,2
737,1,3
738,1,1
739,3,5
740,2,2
741,6,1
742,0,1
743,5,3
744,5,1
745,3,1
746,1,2
747,2,0
748,0,2
749,2,1
750,6,1
751,2,0
752,0,0
753,2,4
754,4,1
755,4,3
756,4,0
757,5,4
758,5,1
759,3,5
760,2,1
761,4,1
762,2,2
763,1,0
764,4,2
765,3,3
766,4,1
767,4,1
768,2,2
769,0,0
770,2,3
771,6,0
772,3,2
773,1,1
774,3,3
775,3,3
776,2,4
777,3,1
778,2,4
779,2,1
780,0,4
781,0,0
782,4,1
783,0,3
784,3,2
785,2,3
786,0,4
787,3,2
788,1,2
789,2,2
790,1,2
791,0,4
792,1,2
793,1,1
794,1,0
795,0,1
796,3,0
797,0,0
798,4,0
799,2,2
800,3,1
801,1,1
802,0,2
803,1,2
804,1,2
805,2,3
806,2,1
807,1,2
808,3,1
809,6,3
810,0,3
811,0,3
812,1,0
813,2,3
814,2,1
815,1,1
816,1,2
817,3,2
818,2,1
819,1,1
820,0,1
821,2,1
822,1,1
823,3,3
824,0,3
825,3,2
826,1,1
827,2,3
828,0,2
829,1,0
830,1,3
831,2,1
832,2,1
833,3,2
834,0,0
835,0,2
836,0,4
837,3,2
838,2,2
839,2,2
840,2,3
841,3,0
842,4,0
843,0,1
844,0,1
845,4,2
846,0,1
847,2,0
848,1,0
849,2,2
850,1,1
851,1,0
852,0,1
853,1,0
854,2,1
855,3,1
856,1,0
857,3,1
858,3,1
859,2,3
860,1,3
861,0,1
862,1,2
863,2,3
864,1,0
865,0,0
866,1,3
867,2,1
868,3,3
869,1,1
870,2,1
871,0,2
872,3,1
873,2,2
874,2,4
875,1,2
876,0,0
877,0,2
878,2,1
879,0,3
880,1,0
881,1,1
882,0,1
883,1,1
884,1,1
885,1,1
886,1,1
887,1,1
888,0,1
889,3,1
890,1,2
891,2,2
892,3,5
893,1,0
894,3,2
895,0,0
896,1,0
897,3,0
898,0,1
899,2,1
900,4,5
901,0,1
902,5,5
903,2,0
904,2,0
905,0,2
906,0,2
907,0,2
908,1,3
909,2,0
910,1,1
911,4,0
912,1,1
913,1,0
914,2,0
915,3,2
916,0,3
917,2,3
918,1,0
919,5,3
920,1,0
921,0,1
922,1,1
923,0,1
924,3,1
925,1,1
926,2,0
927,1,2
928,0,0
929,0,1
930,0,2
931,1,0
932,0,1
933,0,2
934,1,0
935,0,0
936,2,1
937,1,1
938,3,1
939,3,0
940,1,1
941,3,1
942,0,1
943,3,0
944,0,3
945,3,1
946,0,3
947,1,2
948,2,2
949,1,0
950,3,1
951,1,0
952,2,1
953,3,3
954,1,1
955,1,0
956,2,0
957,2,0
958,1,0
959,3,2
960,3,0
961,2,1
962,1,2
963,1,0
964,0,1
965,0,1
966,0,0
967,2,0
968,3,0
969,3,2
970,0,1
971,1,2
972,2,0
973,1,0
974,1,0
975,1,0
976,2,2
977,1,2
978,0,0
979,1,1
980,2,0
981,0,1
982,1,0
983,0,0
984,2,0
985,1,1
986,1,1
987,4,1
988,2,0
989,2,3
990,0,1
991,1,0
992,3,3
993,1,2
994,3,0
995,0,0
996,1,2
997,2,0
998,1,1
999,1,2
1000,2,0
1001,0,1
1002,1,2
1003,0,0
1004,1,1
1005,1,1
1006,0,2
1007,0,0
1008,0,1
1009,0,0
1010,0,0
1011,1,0
1012,2,0
1013,0,1
1014,1,0
1015,1,3
1016,1,0
1017,2,0
1018,1,0
1019,0,0
1020,1,1
1021,3,0
1022,1,0
1023,2,2
1024,0,2
1025,0,0
1026,2,0
1027,1,0
1028,1,1
1029,0,0
1030,1,0
1031,1,2
1032,4,0
1033,1,0
1034,0,0
1035,0,0
1036,2,4
1037,1,1
1038,1,1
1039,0,1
1040,0,2
1041,0,3
1042,0,0
1043,0,0
1044,0,0
1045,0,2
1046,2,1
1047,0,3
1048,1,1
1049,0,0
1050,1,0
1051,2,3
1052,0,0
1053,1,0
1054,1,1
1055,2,2
1056,0,0
1057,1,1
1058,1,1
1059,1,1
1060,0,0
1061,1,1
1062,1,1
1063,1,1
1064,1,0
1065,3,3
1066,1,3
1067,0,0
1068,2,0
1069,2,1
1070,1,1
1071,0,0
1072,0,0
1073,1,0
1074,0,0
1075,3,2
1076,0,0
1077,0,0
1078,3,0
1079,1,1
1080,0,0
1081,1,0
1082,1,0
1083,3,0
1084,2,0
1085,2,0
1086,0,2
1087,1,1
1088,0,1
1089,0,3
1090,0,1
1091,3,0
1092,1,1
1093,0,0
1094,0,1
1095,1,0
1096,2,0
1097,2,0
1098,3,2
1099,1,1
1100,1,0
1101,0,1
1102,0,2
1103,0,0
1104,1,0
1105,1,2
1106,0,1
1107,4,1
1108,0,0
1109,0,1
1110,3,1
1111,0,3
1112,1,0
1113,1,0
1114,2,1
1115,0,1
1116,1,0
1117,0,0
1118,0,0
1119,2,0
1120,1,0
1121,1,3
1122,2,0
1123,0,1
1124,0,1
1125,0,3
1126,2,1
1127,1,1
1128,0,0
1129,0,1
1130,0,0
1131,0,1
1132,0,1
1133,2,1
1134,1,0
1135,1,0
1136,2,1
1137,1,0
1138,2,1
1139,1,1
1140,1,0
1141,0,0
1142,0,0
1143,0,0
1144,0,0
1145,2,1
1146,0,2
1147,0,1
1148,3,1
1149,1,1
1150,0,0
1151,1,1
1152,2,2
1153,3,2
1154,0,1
1155,0,0
1156,0,3
1157,0,2
1158,0,0
1159,0,0
1160,0,1
1161,0,1
1162,0,0
1163,1,0
1164,2,0
1165,1,2
1166,0,3
1167,0,2
1168,0,2
1169,0,2
1170,2,1
1171,0,0
1172,2,1
1173,0,1
1174,2,0
1175,0,0
1176,0,0
1177,0,0
1178,2,1
1179,0,2
1180,0,1
1181,0,0
1182,2,1
1183,0,1
1184,0,1
1185,1,0
1186,1,1
1187,0,1
1188,0,1
1189,2,1
1190,0,2
1191,2,0
1192,0,0
1193,0,0
1194,1,1
1195,0,1
1196,0,0
1197,2,0
1198,0,2
1199,1,1
1200,1,1
1201,0,2
1202,2,2
1203,0,0
1204,2,0
1205,1,0
1206,2,2
1207,1,2
1208,1,0
1209,0,2
1210,0,1
1211,0,0
1212,0,0
1213,0,0
1214,1,2
1215,2,1
1216,0,1
1217,0,2
1218,0,1
1219,1,3
1220,1,0
1221,2,0
1222,0,1
1223,1,0
1224,0,0
1225,1,0
1226,0,0
1227,1,0
1228,0,0
1229,2,0
1230,1,1
1231,0,1
1232,1,0
1233,0,0
1234,0,0
1235,2,0
1236,1,0
1237,0,1
1238,0,1
1239,0,1
1240,0,1
1241,1,1
1242,1,0
1243,1,1
1244,1,0
1245,0,1
1246,4,0
1247,1,1
1248,0,2
1249,0,1
1250,2,4
1251,1,0
1252,2,0
1253,1,1
1254,0,1
1255,1,1
1256,0,0
1257,0,0
1258,0,0
1259,1,1
1260,1,2
1261,0,2
1262,0,1
1263,0,0
1264,1,0
1265,0,1
1266,2,1
1267,0,0
1268,0,0
1269,0,1
1270,1,0
1271,1,1
1272,0,0
1273,0,1
1274,1,2
1275,0,1
1276,0,0
1277,1,2
1278,1,0
1279,1,0
1280,3,0
1281,2,0
1282,1,1
1283,2,0
1284,3,0
1285,1,4
1286,2,2
1287,2,0
1288,0,1
1289,1,0
1290,0,0
1291,1,0
1292,1,0
1293,2,1
1294,0,0
1295,0,0
1296,0,2
1297,1,2
1298,0,1
1299,0,0
1300,1,1
1301,1,0
1302,0,2
1303,0,1
1304,0,0
1305,2,0
1306,2,1
1307,1,1
1308,0,0
1309,1,2
1310,1,0
1311,0,0
1312,3,0
1313,0,1
1314,0,0
1315,2,2
1316,1,0
1317,1,0
1318,1,0
1319,0,1
1320,0,2
1321,1,0
1322,0,1
1323,0,1
1324,1,1
1325,0,0
1326,0,1
1327,1,0
1328,1,0
1329,1,2
1330,1,0
1331,2,1
1332,0,0
1333,0,1
1334,0,0
1335,0,1
1336,0,1
1337,0,1
1338,0,2
1339,0,0
1340,3,0
1341,0,0
1342,1,1
1343,1,0
1344,0,3
1345,1,2
1346,0,0
1347,1,0
1348,1,0
1349,2,1
1350,0,0
1351,1,1
1352,0,0
1353,1,0
1354,0,0
1355,2,1
1356,1,1
1357,1,2
1358,2,0
1359,1,1
1360,4,1
1361,1,1
1362,2,1
1363,0,1
1364,0,0
1365,0,2
1366,0,0
1367,1,2
1368,0,0
1369,0,0
1370,2,2
1371,0,0
1372,3,0
1373,0,1
1374,3,1
1375,0,0
1376,0,1
1377,0,0
1378,1,1
1379,1,0
1380,1,0
1381,0,0
1382,0,0
1383,0,1
1384,0,0
1385,2,1
1386,0,0
1387,0,1
1388,1,0
1389,1,0
1390,0,3
1391,1,1
1392,2,0
1393,0,0
1394,1,0
1395,1,0
1396,0,1
1397,0,0
1398,3,3
1399,0,1
1400,0,0
1401,1,2
1402,2,1
1403,0,1
1404,1,0
1405,1,0
1406,2,0
1407,0,0
1408,0,1
1409,1,1
1410,3,1
1411,0,2
1412,1,1
1413,0,0
1414,0,2
1415,1,0
1416,1,1
1417,2,1
1418,0,1
1419,0,0
1420,0,0
1421,0,1
1422,1,1
1423,1,0
1424,0,0
1425,1,0
1426,0,0
1427,2,2
1428,0,0
1429,0,0
1430,0,1
1431,1,3
1432,1,0
1433,1,0
1434,1,0
1435,1,0
1436,0,0
1437,0,0
1438,0,1
1439,2,2
1440,0,0
1441,0,1
1442,0,0
1443,0,1
1444,0,2
1445,1,0
1446,1,1
1447,1,0
1448,1,0
1449,0,0
1450,0,1
1451,3,0
1452,0,1
1453,3,0
1454,0,0
1455,1,1
1456,0,0
1457,2,0
1458,0,0
1459,0,2
1460,1,1
1461,2,2
1462,1,1
1463,0,1
1464,1,0
1465,0,1
1466,0,1
1467,0,1
1468,0,2
1469,0,0
1470,0,0
1471,1,0
1472,1,0
1473,0,0
1474,0,1
1475,0,0
1476,1,0
1477,0,0
1478,0,1
1479,1,0
1480,1,0
1481,1,0
1482,2,0
1483,2,0
1484,0,2
1485,1,0
1486,1,1
1487,3,0
1488,2,0
1489,1,1
1490,1,1
1491,1,0
1492,0,0
1493,1,0
1494,1,0
1495,0,1
1496,1,0
1497,1,0
1498,1,1
1499,1,0
1500,0,0
1501,2,0
1502,1,0
1503,0,1
1504,0,0
1505,1,0
1506,0,1
1507,3,0
1508,0,1
1509,0,1
1510,0,0
1511,0,0
1512,0,0
1513,0,2
1514,0,2
1515,0,0
1516,0,0
1517,1,1
1518,0,1
1519,0,1
1520,0,0
1521,0,1
1522,0,0
1523,1,1
1524,1,2
1525,0,0
1526,0,1
1527,0,1
1528,1,1
1529,1,0
1530,1,0
1531,3,2
1532,1,0
1533,0,0
1534,1,0
1535,0,0
1536,1,0
1537,0,1
1538,0,0
1539,1,0
1540,0,1
1541,0,0
1542,0,2
1543,0,0
1544,0,1
1545,0,0
1546,0,2
1547,1,0
1548,1,0
1549,1,0
1550,0,0
1551,0,0
1552,0,1
1553,1,1
1554,0,0
1555,0,0
1556,0,0
1557,1,0
1558,1,0
1559,2,1
1560,0,0
1561,1,0
1562,0,0
1563,1,2
1564,0,1
1565,1,0
1566,1,0
1567,0,0
1568,1,0
1569,1,0
1570,1,0
1571,1,2
1572,0,2
1573,2,0
1574,1,1
1575,0,2
1576,1,1
1577,0,0
1578,1,0
1579,1,0
1580,0,0
1581,1,0
1582,0,1
1583,0,1
1584,0,2
1585,0,0
1586,0,0
1587,0,0
1588,0,0
1589,0,0
1590,0,0
1591,0,0
1592,1,1
1593,0,0
1594,0,1
1595,0,0
1596,0,0
1597,2,0
1598,0,1
1599,0,0
1600,0,1
1601,0,0
1602,0,0
1603,0,1
1604,0,0
1605,0,1
1606,1,0
1607,0,0
1608,1,0
1609,2,0
1610,0,0
1611,0,1
1612,0,2
1613,0,0
1614,0,1
1615,0,1
1616,0,1
1617,0,1
1618,0,0
1619,0,0
1620,2,0
1621,0,0
1622,1,0
1623,1,1
1624,0,0
1625,1,0
1626,0,1
1627,0,1
1628,0,0
1629,0,1
1630,0,1
1631,0,0
1632,0,1
1633,3,0
1634,2,1
1635,2,2
1636,0,0
1637,0,1
1638,1,0
1639,0,0
1640,0,0
1641,0,1
1642,0,0
1643,1,0
1644,0,1
1645,1,0
1646,0,1
1647,1,0
1648,0,1
1649,0,1
1650,0,0
1651,0,0
1652,0,1
1653,0,1
1654,0,0
1655,0,0
1656,0,0
1657,2,1
1658,0,0
1659,0,1
1660,0,0
1661,0,1
1662,0,0
1663,2,0
1664,0,0
1665,0,2
1666,0,0
1667,0,0
1668,3,1
1669,1,1
1670,0,0
1671,0,0
1672,0,0
1673,1,0
1674,0,0
1675,1,0
1676,0,0
1677,1,1
1678,1,0
1679,1,0
1680,0,1
1681,0,2
1682,0,1
1683,0,0
1684,1,1
1685,1,0
1686,0,0
1687,1,2
1688,1,0
1689,1,1
1690,0,1
1691,0,1
1692,0,0
1693,1,0
1694,1,0
1695,1,0
1696,0,0
1697,0,0
1698,0,0
1699,0,1
1700,1,2
1701,0,0
1702,2,0
1703,0,0
1704,1,0
1705,0,0
1706,0,0
1707,0,0
1708,1,0
1709,0,0
1710,0,1
1711,1,0
1712,0,0
1713,0,1
1714,0,0
1715,1,0
1716,0,0
1717,2,0
1718,2,0
1719,0,1
1720,1,1
1721,0,1
1722,1,0
1723,0,0
1724,0,1
1725,0,0
1726,0,1
1727,0,1
1728,0,0
1729,0,1
1730,0,0
1731,0,1
1732,1,0
1733,2,2
1734,0,1
1735,0,0
1736,2,1
1737,0,1
1738,0,0
1739,0,0
1740,0,2
1741,0,0
1742,0,0
1743,0,1
1744,1,0
1745,0,1
1746,0,0
1747,0,0
1748,0,1
1749,1,0
1750,0,0
1751,0,1
1752,0,0
1753,0,0
1754,1,1
1755,0,1
1756,0,0
1757,1,0
1758,0,0
1759,2,0
1760,0,2
1761,0,1
1762,2,0
1763,0,1
1764,0,1
1765,1,0
1766,0,0
1767,1,0
1768,1,0
1769,0,0
1770,0,1
1771,0,2
1772,1,1
1773,0,0
1774,0,0
1775,1,0
1776,0,1
1777,2,0
1778,2,0
1779,0,0
1780,0,1
1781,0,1
1782,0,0
1783,0,0
1784,0,0
1785,1,0
1786,2,0
1787,0,0
1788,0,0
1789,0,0
1790,2,1
1791,0,0
1792,0,1
1793,3,0
1794,0,0
1795,1,0
1796,0,0
1797,1,0
1798,0,1
1799,1,0
1800,1,0
1801,1,0
1802,0,0
1803,0,0
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,1,0
1809,0,0
1810,0,1
1811,1,1
1812,0,1
1813,0,0
1814,0,0
1815,0,0
1816,1,0
1817,1,1
1818,0,1
1819,3,0
1820,0,0
1821,1,0
1822,0,0
1823,0,0
1824,0,0
1825,1,1
1826,0,1
1827,0,1
1828,0,0
1829,0,0
1830,0,0
1831,0,1
1832,0,0
1833,0,0
1834,0,0
1835,0,0
1836,0,0
1837,2,0
1838,1,0
1839,0,0
1840,0,0
1841,0,0
1842,0,0
1843,1,0
1844,0,2
1845,0,0
1846,0,1
1847,0,0
1848,0,0
1849,0,0
1850,1,0
1851,0,0
1852,0,0
1853,0,0
1854,1,0
1855,0,0
1856,1,1
1857,0,1
1858,0,0
1859,1,0
1860,1,1
1861,0,0
1862,0,0
1863,0,0
1864,1,1
1865,0,0
1866,0,0
1867,3,0
1868,1,2
1869,0,0
1870,0,1
1871,1,0
1872,1,0
1873,0,0
1874,0,0
1875,0,0
1876,1,1
1877,0,0
1878,0,0
1879,1,0
1880,0,0
1881,4,0
1882,0,0
1883,0,1
1884,0,1
1885,1,0
1886,0,0
1887,0,0
1888,0,0
1889,0,1
1890,0,0
1891,0,0
1892,1,1
1893,0,1
1894,0,1
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,1,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,1
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,1,0
1910,0,1
1911,1,1
1912,0,0
1913,0,0
1914,1,0
1915,1,0
1916,3,0
1917,1,0
1918,0,2
1919,0,0
1920,0,1
1921,0,0
1922,1,0
1923,0,0
1924,0,1
1925,0,1
1926,0,0
1927,1,0
1928,2,1
1929,2,0
1930,0,0
1931,1,0
1932,0,0
1933,0,0
1934,0,1
1935,0,0
1936,1,0
1937,1,0
1938,1,1
1939,1,0
1940,0,0
1941,0,0
1942,0,0
1943,1,0
1944,0,0
1945,0,0
1946,0,1
1947,0,0
1948,1,0
1949,0,0
1950,0,1
1951,0,0
1952,0,0
1953,1,1
1954,0,0
1955,1,0
1956,1,1
1957,1,0
1958,0,0
1959,0,0
1960,1,0
1961,1,0
1962,1,0
1963,0,1
1964,0,0
1965,1,0
1966,1,0
1967,1,2
1968,0,0
1969,0,0
1970,1,0
1971,1,0
1972,1,0
1973,1,1
1974,0,0
1975,0,0
1976,0,0
1977,1,0
1978,0,1
1979,0,1
1980,1,1
1981,1,0
1982,0,0
1983,0,0
1984,0,1
1985,0,0
1986,0,0
1987,1,0
1988,0,0
1989,0,0
1990,1,0
1991,4,0
1992,0,1
1993,2,1
1994,0,1
1995,0,1
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,1,0
2004,0,0
2005,0,1
2006,2,1
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,1
2012,1,0
2013,1,0
2014,0,1
2015,0,0
2016,0,0
2017,2,0
2018,1,0
2019,0,1
2020,0,0
2021,0,1
2022,0,0
2023,0,1
2024,0,1
2025,0,0
2026,1,0
2027,0,0
2028,0,0
2029,1,0
2030,1,1
2031,0,1
2032,0,2
2033,0,0
2034,1,1
2035,0,1
2036,0,0
2037,0,2
2038,2,0
2039,0,1
2040,1,0
2041,0,1
2042,1,0
2043,0,0
2044,0,0
2045,0,0
2046,1,1
2047,41,47
