n_1,N_1,straight
571,7,0
572,6,6
573,1,4
574,6,7
575,3,4
576,2,0
577,3,2
578,5,1
579,0,4
580,3,0
581,3,2
582,0,4
583,3,4
584,5,2
585,1,3
586,4,6
587,4,2
588,2,2
589,4,2
590,1,5
591,2,2
592,5,4
593,1,3
594,2,3
595,1,4
596,5,3
597,3,3
598,3,5
599,2,0
600,3,2
601,3,6
602,0,2
603,4,1
604,3,2
605,3,2
606,2,0
607,1,2
608,3,2
609,4,3
610,4,5
611,2,2
612,1,3
613,4,4
614,0,3
615,4,4
616,0,4
617,1,4
618,4,3
619,1,7
620,1,1
621,3,6
622,5,2
623,2,1
624,6,2
625,2,3
626,3,2
627,5,6
628,1,3
629,1,0
630,1,0
631,3,1
632,3,4
633,3,4
634,3,3
635,3,3
636,3,5
637,2,1
638,5,0
639,3,1
640,4,0
641,5,0
642,2,2
643,4,4
644,3,1
645,5,4
646,3,3
647,5,4
648,2,1
649,4,2
650,2,1
651,3,6
652,0,2
653,4,2
654,3,2
655,2,3
656,2,1
657,1,4
658,2,4
659,5,3
660,3,3
661,3,3
662,3,3
663,5,2
664,4,3
665,4,2
666,1,2
667,5,3
668,1,3
669,5,2
670,2,2
671,3,0
672,5,1
673,6,0
674,2,2
675,5,0
676,2,0
677,3,1
678,5,1
679,3,1
680,4,3
681,3,4
682,4,2
683,3,2
684,2,2
685,4,1
686,5,1
687,1,4
688,3,3
689,4,2
690,2,2
691,4,2
692,2,4
693,3,4
694,4,3
695,2,2
696,6,3
697,1,2
698,2,0
699,2,3
700,5,1
701,3,0
702,3,1
703,3,2
704,3,0
705,2,3
706,4,3
707,2,1
708,3,0
709,3,1
710,0,2
711,5,0
712,2,1
713,1,0
714,1,1
715,3,2
716,6,2
717,3,2
718,0,1
719,2,4
720,4,0
721,1,1
722,2,0
723,1,4
724,2,2
725,2,3
726,3,2
727,1,2
728,2,3
729,1,0
730,2,1
731,3,0
732,6,1
733,3,2
734,2,1
735,3,1
736,6,0
737,2,0
738,4,1
739,4,1
740,3,3
741,4,1
742,2,2
743,1,3
744,3,1
745,1,2
746,5,1
747,5,1
748,1,1
749,1,1
750,1,1
751,1,3
752,2,1
753,1,1
754,2,3
755,2,1
756,3,3
757,1,1
758,2,5
759,2,2
760,5,2
761,2,4
762,1,2
763,1,3
764,1,1
765,1,0
766,1,2
767,1,1
768,2,0
769,2,2
770,2,1
771,5,1
772,1,1
773,2,0
774,2,0
775,2,3
776,3,3
777,1,0
778,0,3
779,2,1
780,0,3
781,2,2
782,1,2
783,0,0
784,1,2
785,0,2
786,2,2
787,1,1
788,2,4
789,0,1
790,2,0
791,1,0
792,3,3
793,1,0
794,2,1
795,1,0
796,1,1
797,2,1
798,2,0
799,3,1
800,0,2
801,3,0
802,1,1
803,1,1
804,0,2
805,0,2
806,1,3
807,2,1
808,2,0
809,2,1
810,2,2
811,2,2
812,2,1
813,2,3
814,0,1
815,0,2
816,3,1
817,3,1
818,0,0
819,6,0
820,0,1
821,0,3
822,0,1
823,0,0
824,0,3
825,1,3
826,4,2
827,1,1
828,2,1
829,0,0
830,3,0
831,0,1
832,2,0
833,1,2
834,1,1
835,0,2
836,1,2
837,1,1
838,1,3
839,0,1
840,3,3
841,1,1
842,2,3
843,0,1
844,1,1
845,0,1
846,1,2
847,1,3
848,0,0
849,1,0
850,0,3
851,1,0
852,2,2
853,1,2
854,1,1
855,0,3
856,0,2
857,2,0
858,4,3
859,1,2
860,1,1
861,0,0
862,1,0
863,1,2
864,1,1
865,0,0
866,3,0
867,3,2
868,0,0
869,0,0
870,0,1
871,1,3
872,2,0
873,0,1
874,2,0
875,0,1
876,2,0
877,1,2
878,3,2
879,2,0
880,2,0
881,4,3
882,3,3
883,2,0
884,2,1
885,1,0
886,0,1
887,0,2
888,2,2
889,1,1
890,2,2
891,1,0
892,2,0
893,0,0
894,3,0
895,4,4
896,0,2
897,0,0
898,1,0
899,1,3
900,1,0
901,2,1
902,0,1
903,0,1
904,2,0
905,0,2
906,1,0
907,5,2
908,0,0
909,1,0
910,1,0
911,0,2
912,3,2
913,0,0
914,0,1
915,1,1
916,2,1
917,0,0
918,1,0
919,0,0
920,0,1
921,1,2
922,0,0
923,0,1
924,2,2
925,1,1
926,1,2
927,0,1
928,2,1
929,0,2
930,2,1
931,0,1
932,0,0
933,1,2
934,1,2
935,2,0
936,0,1
937,1,1
938,3,1
939,3,1
940,2,2
941,1,0
942,1,1
943,2,1
944,0,1
945,0,0
946,1,1
947,0,0
948,2,2
949,1,1
950,0,0
951,1,3
952,2,0
953,1,0
954,0,1
955,1,1
956,2,2
957,0,4
958,3,0
959,3,3
960,1,1
961,2,2
962,2,2
963,2,1
964,1,0
965,2,0
966,0,1
967,1,0
968,0,0
969,1,2
970,1,1
971,5,3
972,2,0
973,1,0
974,1,1
975,4,0
976,0,3
977,1,0
978,1,0
979,1,1
980,2,1
981,0,0
982,1,0
983,4,1
984,0,1
985,0,0
986,2,0
987,0,0
988,1,1
989,2,0
990,4,2
991,2,1
992,1,2
993,2,1
994,0,1
995,0,1
996,3,0
997,0,0
998,0,1
999,3,1
1000,1,1
1001,0,1
1002,2,2
1003,1,3
1004,0,0
1005,0,1
1006,3,0
1007,0,1
1008,0,0
1009,2,0
1010,0,0
1011,2,0
1012,0,1
1013,2,2
1014,1,1
1015,0,0
1016,2,0
1017,3,0
1018,0,0
1019,2,0
1020,0,1
1021,1,1
1022,1,2
1023,0,0
1024,2,0
1025,2,1
1026,0,0
1027,1,1
1028,1,0
1029,0,1
1030,0,1
1031,0,0
1032,0,0
1033,1,2
1034,1,1
1035,1,0
1036,0,3
1037,1,1
1038,2,0
1039,1,1
1040,0,1
1041,3,0
1042,1,0
1043,0,0
1044,1,0
1045,1,0
1046,0,1
1047,1,1
1048,0,0
1049,0,0
1050,0,1
1051,1,0
1052,1,0
1053,0,3
1054,0,0
1055,0,0
1056,0,0
1057,1,0
1058,1,0
1059,1,0
1060,2,0
1061,1,1
1062,1,2
1063,2,1
1064,0,1
1065,2,1
1066,1,1
1067,0,1
1068,0,0
1069,0,1
1070,0,0
1071,1,2
1072,0,0
1073,1,1
1074,2,1
1075,1,1
1076,2,4
1077,0,2
1078,0,1
1079,1,2
1080,0,0
1081,3,0
1082,0,0
1083,2,0
1084,1,2
1085,0,2
1086,0,2
1087,0,1
1088,1,5
1089,0,2
1090,1,0
1091,0,0
1092,0,0
1093,1,0
1094,0,2
1095,1,1
1096,1,0
1097,2,2
1098,0,1
1099,2,0
1100,1,0
1101,2,1
1102,0,1
1103,0,1
1104,0,0
1105,3,1
1106,2,2
1107,0,0
1108,1,1
1109,2,1
1110,0,1
1111,0,0
1112,0,0
1113,1,0
1114,0,0
1115,0,0
1116,0,1
1117,0,1
1118,1,2
1119,1,0
1120,1,1
1121,2,2
1122,2,0
1123,2,2
1124,0,1
1125,3,0
1126,1,1
1127,0,1
1128,2,0
1129,1,0
1130,1,0
1131,3,1
1132,1,1
1133,0,0
1134,1,0
1135,1,0
1136,1,3
1137,0,0
1138,1,1
1139,0,1
1140,1,1
1141,0,1
1142,0,0
1143,1,1
1144,1,2
1145,0,0
1146,0,0
1147,1,0
1148,1,1
1149,0,0
1150,0,2
1151,0,0
1152,1,1
1153,0,2
1154,2,0
1155,1,1
1156,2,0
1157,0,0
1158,0,0
1159,1,0
1160,2,2
1161,0,1
1162,0,1
1163,1,0
1164,0,0
1165,2,0
1166,0,0
1167,0,2
1168,1,0
1169,0,1
1170,2,0
1171,1,1
1172,1,1
1173,0,0
1174,1,1
1175,0,0
1176,1,4
1177,4,1
1178,0,1
1179,1,1
1180,0,0
1181,0,0
1182,1,0
1183,1,0
1184,0,0
1185,0,0
1186,0,0
1187,1,0
1188,1,0
1189,1,1
1190,2,0
1191,0,3
1192,0,0
1193,1,0
1194,0,2
1195,1,0
1196,0,1
1197,0,0
1198,0,0
1199,1,0
1200,0,0
1201,0,1
1202,0,2
1203,1,0
1204,0,1
1205,0,0
1206,0,0
1207,1,1
1208,1,0
1209,0,0
1210,0,0
1211,0,1
1212,0,0
1213,1,2
1214,1,1
1215,1,0
1216,0,2
1217,0,1
1218,2,0
1219,0,0
1220,0,2
1221,1,2
1222,1,0
1223,3,1
1224,1,1
1225,3,0
1226,0,1
1227,1,0
1228,1,0
1229,2,0
1230,0,1
1231,0,0
1232,0,0
1233,0,1
1234,0,0
1235,0,0
1236,1,0
1237,1,2
1238,1,0
1239,1,0
1240,0,0
1241,1,0
1242,0,0
1243,0,0
1244,0,0
1245,0,1
1246,2,0
1247,0,0
1248,1,0
1249,0,0
1250,1,0
1251,3,0
1252,0,0
1253,1,0
1254,1,0
1255,0,0
1256,0,2
1257,1,1
1258,0,0
1259,0,1
1260,1,0
1261,2,1
1262,0,2
1263,1,1
1264,1,0
1265,1,0
1266,0,0
1267,0,0
1268,1,1
1269,1,1
1270,1,0
1271,0,0
1272,0,1
1273,0,0
1274,1,1
1275,1,0
1276,0,1
1277,0,1
1278,0,0
1279,0,1
1280,1,0
1281,0,5
1282,0,1
1283,0,0
1284,0,1
1285,1,0
1286,1,0
1287,0,0
1288,0,0
1289,1,0
1290,1,0
1291,0,0
1292,0,0
1293,2,1
1294,2,0
1295,0,0
1296,0,0
1297,0,1
1298,0,0
1299,1,2
1300,0,0
1301,2,1
1302,1,0
1303,0,2
1304,0,1
1305,1,0
1306,0,0
1307,2,1
1308,1,0
1309,1,0
1310,0,2
1311,1,0
1312,0,1
1313,0,1
1314,0,1
1315,1,0
1316,1,1
1317,1,1
1318,3,0
1319,0,3
1320,0,1
1321,1,1
1322,0,0
1323,1,0
1324,0,1
1325,2,1
1326,0,1
1327,2,1
1328,0,2
1329,2,1
1330,2,1
1331,0,0
1332,1,0
1333,0,0
1334,0,3
1335,1,4
1336,0,0
1337,0,1
1338,0,1
1339,0,0
1340,0,0
1341,0,2
1342,0,3
1343,3,0
1344,2,1
1345,1,1
1346,0,1
1347,1,1
1348,0,0
1349,1,0
1350,2,0
1351,0,0
1352,0,1
1353,0,2
1354,0,1
1355,0,0
1356,1,0
1357,0,0
1358,1,0
1359,0,1
1360,0,0
1361,2,0
1362,2,1
1363,0,1
1364,0,0
1365,1,1
1366,0,0
1367,0,0
1368,1,0
1369,1,2
1370,2,1
1371,0,0
1372,2,0
1373,0,0
1374,0,1
1375,1,0
1376,2,0
1377,0,1
1378,2,0
1379,0,0
1380,1,0
1381,0,0
1382,1,0
1383,0,0
1384,3,0
1385,1,1
1386,1,2
1387,0,0
1388,0,0
1389,1,0
1390,2,2
1391,0,0
1392,1,1
1393,0,1
1394,0,0
1395,0,0
1396,2,0
1397,0,0
1398,1,0
1399,0,0
1400,1,1
1401,2,2
1402,1,0
1403,0,0
1404,1,0
1405,0,1
1406,1,0
1407,0,1
1408,1,1
1409,0,1
1410,1,1
1411,0,1
1412,0,2
1413,0,1
1414,1,0
1415,0,1
1416,0,1
1417,1,0
1418,0,1
1419,0,0
1420,0,0
1421,1,0
1422,1,1
1423,1,0
1424,1,0
1425,0,0
1426,0,1
1427,0,0
1428,2,0
1429,0,0
1430,1,1
1431,0,0
1432,0,0
1433,0,0
1434,0,0
1435,0,1
1436,0,0
1437,2,0
1438,1,2
1439,0,0
1440,2,1
1441,0,1
1442,0,0
1443,1,1
1444,0,0
1445,0,0
1446,0,0
1447,1,1
1448,1,0
1449,0,1
1450,0,0
1451,0,0
1452,1,0
1453,0,0
1454,0,1
1455,2,1
1456,0,0
1457,0,1
1458,1,0
1459,0,0
1460,0,1
1461,2,1
1462,1,0
1463,0,0
1464,1,1
1465,0,0
1466,3,0
1467,0,0
1468,0,0
1469,0,0
1470,0,0
1471,1,1
1472,0,0
1473,2,1
1474,0,0
1475,1,2
1476,0,0
1477,0,1
1478,0,1
1479,1,0
1480,0,0
1481,0,1
1482,1,1
1483,0,2
1484,0,0
1485,0,1
1486,0,0
1487,1,0
1488,0,0
1489,0,1
1490,0,0
1491,0,0
1492,1,1
1493,0,2
1494,2,0
1495,0,1
1496,0,0
1497,0,0
1498,2,1
1499,0,0
1500,1,0
1501,1,1
1502,1,0
1503,2,1
1504,0,0
1505,0,3
1506,1,0
1507,1,0
1508,1,0
1509,1,0
1510,0,1
1511,0,2
1512,0,0
1513,1,0
1514,1,0
1515,1,0
1516,0,0
1517,0,0
1518,2,0
1519,0,0
1520,0,0
1521,0,0
1522,0,0
1523,0,0
1524,1,0
1525,1,0
1526,1,0
1527,0,1
1528,0,0
1529,1,0
1530,1,0
1531,2,0
1532,0,0
1533,0,0
1534,0,0
1535,1,0
1536,0,1
1537,1,0
1538,0,0
1539,0,0
1540,1,1
1541,0,0
1542,0,0
1543,0,0
1544,0,0
1545,0,0
1546,0,0
1547,1,0
1548,1,0
1549,1,0
1550,0,0
1551,1,0
1552,0,0
1553,0,1
1554,0,0
1555,1,0
1556,0,0
1557,0,0
1558,0,0
1559,0,2
1560,3,3
1561,0,0
1562,1,1
1563,0,0
1564,1,0
1565,1,1
1566,0,1
1567,0,0
1568,2,0
1569,1,0
1570,0,0
1571,0,0
1572,1,1
1573,1,0
1574,1,0
1575,1,2
1576,0,0
1577,0,0
1578,0,0
1579,0,1
1580,0,0
1581,2,0
1582,0,1
1583,0,2
1584,1,0
1585,0,0
1586,1,0
1587,1,0
1588,1,1
1589,3,2
1590,1,1
1591,0,1
1592,0,0
1593,1,0
1594,1,0
1595,0,1
1596,0,1
1597,0,0
1598,0,0
1599,2,0
1600,0,0
1601,0,2
1602,0,0
1603,0,0
1604,0,0
1605,0,1
1606,1,1
1607,1,0
1608,0,0
1609,0,0
1610,0,0
1611,1,1
1612,0,1
1613,0,1
1614,0,1
1615,0,1
1616,1,0
1617,1,0
1618,1,1
1619,1,0
1620,0,0
1621,1,0
1622,2,0
1623,0,0
1624,1,1
1625,0,1
1626,1,1
1627,0,0
1628,1,1
1629,0,0
1630,0,0
1631,0,0
1632,0,1
1633,2,0
1634,0,0
1635,0,1
1636,0,1
1637,0,0
1638,1,0
1639,0,0
1640,0,0
1641,0,0
1642,0,2
1643,0,1
1644,1,0
1645,0,1
1646,0,0
1647,0,0
1648,0,0
1649,2,0
1650,0,1
1651,0,0
1652,0,1
1653,0,0
1654,0,0
1655,1,0
1656,0,1
1657,0,2
1658,3,0
1659,0,1
1660,0,0
1661,1,0
1662,1,0
1663,0,0
1664,1,0
1665,0,1
1666,0,0
1667,1,0
1668,1,0
1669,0,0
1670,0,0
1671,1,0
1672,0,1
1673,0,0
1674,0,0
1675,0,0
1676,0,0
1677,0,0
1678,0,1
1679,1,2
1680,1,0
1681,1,2
1682,1,0
1683,0,2
1684,0,1
1685,0,0
1686,0,1
1687,0,0
1688,1,1
1689,0,0
1690,2,1
1691,0,2
1692,0,0
1693,0,0
1694,0,1
1695,0,0
1696,0,1
1697,2,0
1698,0,1
1699,1,0
1700,0,1
1701,0,0
1702,1,0
1703,1,0
1704,0,0
1705,1,2
1706,1,0
1707,0,0
1708,0,0
1709,1,1
1710,1,0
1711,0,2
1712,0,1
1713,0,0
1714,0,1
1715,0,0
1716,1,1
1717,0,1
1718,0,1
1719,0,0
1720,1,0
1721,1,1
1722,2,0
1723,0,0
1724,0,0
1725,0,0
1726,0,0
1727,0,0
1728,0,0
1729,0,0
1730,1,0
1731,1,0
1732,0,0
1733,0,1
1734,1,0
1735,1,0
1736,0,0
1737,0,1
1738,0,0
1739,3,0
1740,1,0
1741,0,0
1742,0,1
1743,0,0
1744,0,0
1745,1,0
1746,0,1
1747,2,0
1748,0,0
1749,0,0
1750,0,0
1751,1,0
1752,0,1
1753,1,0
1754,0,0
1755,0,0
1756,0,0
1757,1,0
1758,1,0
1759,2,0
1760,0,0
1761,0,2
1762,1,0
1763,0,1
1764,2,0
1765,0,1
1766,0,0
1767,0,1
1768,1,0
1769,0,2
1770,0,1
1771,1,1
1772,0,0
1773,0,1
1774,0,0
1775,0,0
1776,1,1
1777,0,0
1778,0,0
1779,0,0
1780,1,0
1781,0,0
1782,0,0
1783,0,0
1784,0,1
1785,0,0
1786,0,0
1787,1,0
1788,1,0
1789,0,0
1790,1,0
1791,1,0
1792,1,0
1793,2,1
1794,1,0
1795,0,0
1796,0,0
1797,0,0
1798,1,0
1799,1,1
1800,1,0
1801,0,0
1802,1,0
1803,1,0
1804,1,0
1805,0,1
1806,1,0
1807,0,0
1808,0,1
1809,1,0
1810,0,1
1811,1,0
1812,0,1
1813,0,0
1814,2,1
1815,0,1
1816,0,1
1817,1,0
1818,0,1
1819,0,0
1820,1,0
1821,1,0
1822,1,1
1823,0,0
1824,0,1
1825,0,0
1826,0,1
1827,2,0
1828,0,0
1829,1,0
1830,0,1
1831,0,0
1832,0,0
1833,0,0
1834,0,0
1835,0,0
1836,0,1
1837,2,0
1838,0,2
1839,0,0
1840,0,1
1841,1,1
1842,0,0
1843,1,0
1844,0,0
1845,0,0
1846,1,1
1847,0,1
1848,0,2
1849,0,0
1850,1,1
1851,0,0
1852,2,1
1853,1,0
1854,1,0
1855,1,0
1856,0,0
1857,0,0
1858,0,0
1859,1,0
1860,0,1
1861,0,0
1862,0,2
1863,1,0
1864,0,0
1865,0,0
1866,0,1
1867,0,0
1868,0,0
1869,0,1
1870,2,0
1871,1,0
1872,1,0
1873,0,1
1874,0,0
1875,1,0
1876,0,0
1877,0,1
1878,1,2
1879,0,0
1880,0,1
1881,0,1
1882,0,0
1883,0,1
1884,0,1
1885,0,0
1886,0,1
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,1
1893,0,1
1894,0,0
1895,0,0
1896,0,0
1897,1,1
1898,0,0
1899,1,0
1900,0,0
1901,0,0
1902,1,0
1903,1,0
1904,0,1
1905,1,0
1906,1,0
1907,0,0
1908,0,1
1909,0,0
1910,0,1
1911,0,0
1912,0,1
1913,0,0
1914,0,0
1915,0,1
1916,0,0
1917,1,0
1918,0,1
1919,0,0
1920,1,0
1921,0,1
1922,0,0
1923,0,0
1924,1,0
1925,0,0
1926,0,2
1927,0,2
1928,0,0
1929,1,0
1930,1,0
1931,0,0
1932,0,0
1933,0,1
1934,0,0
1935,0,1
1936,0,1
1937,0,0
1938,0,0
1939,0,0
1940,1,0
1941,0,0
1942,1,0
1943,0,0
1944,0,0
1945,0,1
1946,1,0
1947,0,0
1948,0,1
1949,0,0
1950,0,0
1951,0,1
1952,1,0
1953,0,0
1954,1,0
1955,0,2
1956,1,1
1957,0,3
1958,2,0
1959,0,3
1960,0,0
1961,0,0
1962,0,0
1963,2,0
1964,0,0
1965,2,2
1966,0,0
1967,0,1
1968,0,0
1969,1,0
1970,0,1
1971,0,0
1972,1,2
1973,0,1
1974,1,1
1975,2,1
1976,0,0
1977,1,0
1978,0,0
1979,1,0
1980,0,1
1981,0,1
1982,0,1
1983,0,0
1984,0,0
1985,1,0
1986,2,0
1987,0,2
1988,1,0
1989,1,0
1990,0,1
1991,0,1
1992,0,1
1993,0,1
1994,0,1
1995,0,1
1996,1,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,1,0
2003,0,1
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,1
2013,1,0
2014,0,0
2015,1,0
2016,1,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,0,1
2032,0,0
2033,0,0
2034,1,0
2035,0,0
2036,0,0
2037,0,0
2038,0,1
2039,0,1
2040,0,0
2041,0,0
2042,0,1
2043,0,0
2044,0,0
2045,0,1
2046,0,0
2047,34,33
