n_1,N_1,straight
571,3,1
572,6,6
573,3,7
574,4,1
575,4,0
576,0,0
577,5,4
578,3,4
579,4,3
580,4,4
581,4,3
582,5,2
583,3,0
584,5,5
585,4,3
586,3,3
587,4,1
588,1,4
589,5,9
590,2,6
591,5,1
592,1,3
593,5,2
594,1,1
595,4,1
596,2,2
597,3,2
598,3,3
599,1,3
600,1,4
601,2,2
602,1,5
603,1,2
604,5,2
605,2,2
606,4,1
607,2,3
608,5,3
609,6,2
610,2,2
611,2,2
612,4,3
613,0,5
614,1,1
615,2,2
616,4,4
617,4,1
618,4,3
619,1,2
620,4,2
621,5,6
622,6,1
623,0,5
624,4,3
625,4,4
626,3,1
627,7,5
628,3,1
629,6,2
630,2,1
631,3,1
632,3,0
633,0,3
634,2,3
635,3,1
636,7,1
637,2,2
638,5,3
639,2,2
640,2,1
641,3,3
642,2,2
643,2,3
644,5,3
645,2,5
646,0,1
647,4,2
648,7,2
649,4,5
650,7,4
651,4,0
652,2,7
653,4,4
654,3,1
655,2,2
656,2,2
657,3,2
658,4,2
659,4,1
660,1,2
661,1,3
662,3,4
663,2,4
664,4,3
665,2,2
666,0,2
667,4,2
668,1,2
669,2,3
670,8,5
671,3,3
672,6,3
673,0,1
674,2,1
675,2,3
676,1,3
677,2,2
678,1,3
679,3,2
680,1,2
681,1,2
682,5,1
683,1,3
684,0,0
685,4,3
686,1,2
687,3,4
688,3,3
689,4,3
690,6,1
691,5,2
692,3,2
693,5,0
694,3,1
695,2,2
696,0,1
697,4,3
698,2,1
699,0,1
700,3,1
701,4,4
702,3,1
703,2,0
704,2,0
705,6,4
706,2,3
707,3,1
708,2,2
709,2,3
710,4,5
711,1,5
712,0,2
713,4,1
714,2,2
715,4,2
716,2,0
717,2,2
718,1,1
719,5,4
720,3,1
721,0,1
722,0,3
723,2,0
724,3,2
725,3,2
726,3,0
727,3,0
728,2,0
729,2,2
730,2,1
731,2,1
732,1,2
733,0,2
734,5,4
735,2,0
736,5,2
737,0,2
738,4,1
739,1,1
740,0,0
741,5,2
742,3,3
743,3,1
744,3,1
745,5,0
746,1,3
747,4,3
748,1,2
749,1,0
750,4,2
751,2,2
752,2,3
753,8,1
754,3,0
755,0,3
756,4,3
757,2,3
758,3,1
759,4,2
760,2,2
761,0,1
762,1,2
763,1,5
764,2,1
765,9,3
766,3,5
767,4,0
768,2,2
769,5,1
770,2,3
771,4,1
772,4,1
773,2,3
774,3,2
775,4,1
776,7,2
777,4,0
778,1,0
779,4,2
780,3,1
781,2,1
782,2,1
783,1,4
784,0,0
785,0,4
786,0,0
787,0,3
788,1,2
789,1,2
790,2,3
791,2,1
792,2,1
793,4,0
794,0,4
795,3,2
796,3,3
797,1,1
798,4,0
799,4,0
800,2,0
801,7,2
802,3,1
803,4,0
804,2,1
805,2,1
806,3,1
807,3,2
808,2,5
809,2,2
810,2,0
811,0,1
812,2,4
813,1,2
814,0,1
815,2,2
816,6,4
817,4,3
818,2,4
819,5,4
820,2,2
821,1,1
822,3,2
823,1,3
824,2,0
825,1,1
826,1,1
827,3,2
828,0,2
829,3,1
830,5,3
831,2,1
832,5,1
833,0,1
834,0,0
835,1,1
836,3,2
837,3,0
838,1,2
839,1,3
840,4,0
841,2,2
842,0,1
843,1,1
844,0,6
845,7,2
846,2,2
847,2,5
848,2,2
849,0,1
850,2,2
851,3,3
852,4,2
853,2,0
854,3,1
855,0,2
856,6,0
857,2,5
858,1,3
859,4,1
860,1,6
861,1,1
862,2,1
863,2,0
864,4,2
865,0,2
866,3,2
867,3,1
868,2,3
869,2,3
870,1,1
871,2,4
872,6,0
873,2,2
874,2,2
875,2,2
876,1,2
877,2,3
878,0,0
879,2,5
880,2,3
881,4,1
882,3,1
883,3,0
884,1,0
885,0,1
886,1,3
887,0,3
888,0,1
889,4,0
890,2,0
891,3,1
892,3,3
893,1,0
894,1,1
895,3,3
896,1,1
897,1,2
898,5,3
899,2,1
900,0,2
901,1,0
902,6,1
903,0,1
904,1,0
905,4,1
906,1,6
907,2,2
908,3,0
909,1,0
910,2,2
911,1,1
912,3,1
913,2,1
914,1,2
915,2,1
916,3,1
917,2,0
918,0,1
919,1,2
920,2,0
921,4,2
922,3,1
923,0,3
924,4,2
925,4,2
926,0,1
927,2,1
928,4,1
929,4,2
930,2,0
931,2,1
932,3,2
933,1,1
934,1,1
935,5,3
936,3,1
937,0,0
938,2,2
939,0,3
940,1,2
941,3,2
942,0,1
943,0,0
944,0,1
945,1,0
946,1,2
947,1,1
948,3,0
949,0,0
950,0,0
951,1,1
952,2,1
953,2,0
954,2,1
955,1,1
956,4,1
957,0,1
958,1,1
959,1,3
960,1,3
961,0,1
962,2,1
963,2,2
964,1,1
965,1,1
966,4,2
967,4,1
968,3,1
969,4,1
970,2,4
971,2,0
972,1,1
973,1,0
974,0,1
975,3,1
976,2,0
977,3,3
978,2,0
979,2,0
980,3,2
981,2,0
982,1,2
983,3,1
984,3,3
985,0,6
986,3,0
987,4,2
988,4,1
989,2,1
990,2,1
991,1,2
992,0,0
993,0,2
994,4,0
995,3,0
996,0,3
997,2,2
998,1,1
999,2,0
1000,1,2
1001,2,3
1002,1,2
1003,0,0
1004,3,2
1005,0,1
1006,1,0
1007,2,0
1008,4,0
1009,2,1
1010,1,3
1011,1,0
1012,4,4
1013,0,0
1014,2,3
1015,1,0
1016,2,0
1017,2,1
1018,3,2
1019,1,2
1020,0,2
1021,1,0
1022,2,1
1023,2,0
1024,2,1
1025,2,2
1026,2,0
1027,1,2
1028,3,1
1029,1,0
1030,1,0
1031,2,1
1032,1,0
1033,3,1
1034,0,1
1035,1,1
1036,1,2
1037,1,0
1038,2,1
1039,3,2
1040,3,1
1041,1,0
1042,2,1
1043,1,2
1044,2,0
1045,4,0
1046,2,1
1047,5,1
1048,1,0
1049,3,1
1050,1,1
1051,0,4
1052,2,2
1053,1,2
1054,2,1
1055,1,2
1056,2,0
1057,7,1
1058,3,2
1059,3,1
1060,1,0
1061,1,0
1062,0,0
1063,3,2
1064,3,1
1065,1,0
1066,1,2
1067,1,1
1068,4,1
1069,3,2
1070,0,3
1071,0,0
1072,5,0
1073,4,1
1074,3,2
1075,1,1
1076,2,0
1077,0,0
1078,3,0
1079,1,1
1080,3,0
1081,3,0
1082,4,0
1083,4,1
1084,2,2
1085,2,3
1086,5,0
1087,4,0
1088,2,3
1089,2,1
1090,3,1
1091,1,0
1092,1,1
1093,7,1
1094,2,0
1095,3,1
1096,0,1
1097,1,1
1098,3,1
1099,2,1
1100,1,2
1101,1,2
1102,1,0
1103,0,1
1104,1,5
1105,3,0
1106,2,1
1107,0,0
1108,2,3
1109,4,3
1110,6,3
1111,4,0
1112,3,2
1113,1,2
1114,4,0
1115,7,0
1116,0,1
1117,4,1
1118,4,2
1119,3,1
1120,1,1
1121,5,1
1122,4,0
1123,3,0
1124,2,0
1125,0,0
1126,3,1
1127,4,1
1128,3,1
1129,2,0
1130,0,1
1131,3,0
1132,1,0
1133,2,3
1134,1,2
1135,2,1
1136,2,0
1137,1,1
1138,2,2
1139,1,1
1140,2,1
1141,1,0
1142,1,0
1143,0,2
1144,3,0
1145,0,1
1146,0,0
1147,1,0
1148,3,2
1149,0,0
1150,5,1
1151,4,1
1152,2,1
1153,4,0
1154,0,1
1155,2,1
1156,3,0
1157,4,1
1158,2,1
1159,5,1
1160,2,0
1161,4,0
1162,4,0
1163,0,0
1164,3,0
1165,4,0
1166,3,0
1167,1,2
1168,4,0
1169,5,0
1170,2,1
1171,0,1
1172,4,0
1173,3,0
1174,4,1
1175,2,1
1176,3,1
1177,4,0
1178,1,0
1179,2,1
1180,3,1
1181,1,1
1182,4,1
1183,2,0
1184,5,0
1185,5,1
1186,1,2
1187,0,2
1188,7,0
1189,1,0
1190,3,0
1191,3,1
1192,3,0
1193,1,1
1194,4,2
1195,3,1
1196,1,2
1197,2,1
1198,1,1
1199,4,1
1200,4,1
1201,2,0
1202,4,0
1203,8,0
1204,2,1
1205,1,2
1206,7,0
1207,2,1
1208,0,0
1209,1,0
1210,1,1
1211,1,1
1212,0,0
1213,2,0
1214,0,0
1215,2,0
1216,1,0
1217,3,3
1218,3,1
1219,2,0
1220,4,1
1221,1,0
1222,3,1
1223,2,1
1224,2,0
1225,1,1
1226,5,2
1227,3,2
1228,3,1
1229,4,0
1230,2,0
1231,1,0
1232,5,1
1233,1,0
1234,2,0
1235,2,0
1236,0,1
1237,5,3
1238,1,1
1239,5,1
1240,3,1
1241,2,0
1242,0,1
1243,3,1
1244,1,0
1245,0,0
1246,2,1
1247,2,0
1248,1,0
1249,2,0
1250,1,0
1251,2,1
1252,4,0
1253,2,1
1254,2,2
1255,6,0
1256,2,0
1257,3,2
1258,1,1
1259,0,0
1260,1,0
1261,2,0
1262,4,0
1263,0,0
1264,4,0
1265,2,1
1266,4,0
1267,1,1
1268,1,2
1269,1,1
1270,1,1
1271,1,1
1272,1,0
1273,2,0
1274,0,1
1275,1,0
1276,1,0
1277,1,0
1278,0,2
1279,0,0
1280,4,1
1281,0,1
1282,2,1
1283,4,0
1284,2,1
1285,2,0
1286,2,0
1287,2,0
1288,2,1
1289,1,0
1290,2,0
1291,1,1
1292,2,1
1293,0,2
1294,3,0
1295,0,3
1296,1,0
1297,1,0
1298,2,0
1299,0,1
1300,1,3
1301,2,2
1302,2,0
1303,5,1
1304,5,0
1305,3,0
1306,1,0
1307,2,1
1308,0,0
1309,2,1
1310,0,0
1311,0,3
1312,0,2
1313,2,1
1314,2,0
1315,3,0
1316,1,0
1317,0,1
1318,2,2
1319,1,0
1320,1,1
1321,3,1
1322,1,1
1323,2,1
1324,0,1
1325,1,1
1326,1,1
1327,0,1
1328,2,0
1329,0,1
1330,0,0
1331,1,1
1332,1,3
1333,1,0
1334,0,0
1335,2,1
1336,0,0
1337,0,1
1338,0,0
1339,0,0
1340,6,0
1341,0,0
1342,2,0
1343,1,2
1344,1,2
1345,1,0
1346,2,0
1347,3,1
1348,0,1
1349,0,0
1350,0,0
1351,0,2
1352,1,0
1353,1,0
1354,1,0
1355,1,2
1356,1,2
1357,1,1
1358,1,0
1359,1,2
1360,2,0
1361,3,1
1362,3,2
1363,0,0
1364,1,1
1365,0,2
1366,1,0
1367,1,2
1368,0,0
1369,3,0
1370,1,2
1371,0,2
1372,3,3
1373,1,1
1374,1,0
1375,0,1
1376,1,0
1377,0,0
1378,1,1
1379,1,0
1380,0,0
1381,2,1
1382,0,1
1383,1,1
1384,0,2
1385,0,1
1386,0,1
1387,1,1
1388,2,0
1389,1,1
1390,1,1
1391,0,2
1392,1,0
1393,1,0
1394,0,1
1395,0,1
1396,1,0
1397,1,1
1398,0,3
1399,0,0
1400,3,0
1401,0,0
1402,0,0
1403,0,0
1404,0,1
1405,3,3
1406,0,5
1407,2,0
1408,0,1
1409,1,1
1410,1,0
1411,0,0
1412,0,2
1413,0,0
1414,0,2
1415,1,2
1416,0,0
1417,1,0
1418,1,1
1419,2,1
1420,0,0
1421,0,0
1422,1,2
1423,2,1
1424,0,0
1425,0,1
1426,0,0
1427,0,0
1428,1,1
1429,1,0
1430,0,1
1431,0,0
1432,0,2
1433,1,0
1434,2,2
1435,1,0
1436,0,0
1437,1,1
1438,2,0
1439,0,2
1440,0,1
1441,0,1
1442,1,0
1443,1,0
1444,0,0
1445,2,1
1446,0,2
1447,0,2
1448,1,1
1449,1,0
1450,0,0
1451,0,1
1452,0,0
1453,0,2
1454,2,0
1455,0,1
1456,0,0
1457,1,2
1458,0,1
1459,0,1
1460,0,1
1461,0,0
1462,1,1
1463,2,2
1464,0,0
1465,0,1
1466,1,2
1467,2,0
1468,1,0
1469,1,0
1470,0,0
1471,0,3
1472,0,0
1473,1,0
1474,1,0
1475,0,0
1476,0,1
1477,3,2
1478,0,1
1479,0,0
1480,1,0
1481,0,0
1482,0,0
1483,0,0
1484,1,0
1485,0,1
1486,1,0
1487,0,1
1488,0,1
1489,0,0
1490,0,0
1491,1,0
1492,0,0
1493,0,0
1494,0,1
1495,1,0
1496,0,0
1497,1,0
1498,0,0
1499,0,0
1500,0,2
1501,0,1
1502,1,1
1503,1,1
1504,0,0
1505,0,1
1506,1,0
1507,0,0
1508,2,1
1509,1,0
1510,1,0
1511,0,1
1512,2,0
1513,2,0
1514,1,1
1515,1,0
1516,1,0
1517,1,1
1518,1,1
1519,1,2
1520,1,0
1521,0,2
1522,0,0
1523,0,0
1524,3,1
1525,2,1
1526,1,0
1527,0,0
1528,1,1
1529,0,1
1530,1,1
1531,0,0
1532,0,1
1533,2,1
1534,1,0
1535,1,1
1536,1,0
1537,0,1
1538,1,0
1539,0,0
1540,0,1
1541,0,0
1542,1,0
1543,2,2
1544,0,1
1545,0,0
1546,1,0
1547,1,0
1548,1,0
1549,0,1
1550,0,0
1551,0,1
1552,0,0
1553,1,1
1554,0,1
1555,0,1
1556,1,1
1557,0,1
1558,0,0
1559,0,2
1560,0,1
1561,0,0
1562,0,1
1563,1,1
1564,0,0
1565,0,0
1566,0,2
1567,1,0
1568,0,0
1569,0,1
1570,0,1
1571,1,0
1572,0,2
1573,0,0
1574,1,0
1575,0,0
1576,0,1
1577,0,0
1578,0,0
1579,0,0
1580,1,1
1581,0,0
1582,2,1
1583,0,0
1584,2,0
1585,0,2
1586,0,0
1587,1,0
1588,1,0
1589,1,1
1590,0,0
1591,0,2
1592,0,0
1593,1,2
1594,0,0
1595,0,0
1596,1,1
1597,1,1
1598,0,0
1599,2,0
1600,2,0
1601,1,0
1602,0,0
1603,2,0
1604,0,0
1605,0,1
1606,0,0
1607,0,0
1608,1,0
1609,0,0
1610,1,0
1611,0,0
1612,0,1
1613,1,0
1614,2,0
1615,0,0
1616,0,0
1617,0,0
1618,0,0
1619,0,0
1620,0,0
1621,0,0
1622,0,0
1623,2,0
1624,0,1
1625,1,0
1626,0,0
1627,1,0
1628,0,0
1629,0,1
1630,0,1
1631,1,1
1632,0,1
1633,0,0
1634,0,1
1635,0,0
1636,2,0
1637,0,3
1638,1,0
1639,0,0
1640,0,0
1641,2,0
1642,0,2
1643,2,0
1644,0,0
1645,1,0
1646,0,0
1647,0,0
1648,0,0
1649,0,0
1650,0,0
1651,2,2
1652,0,2
1653,0,0
1654,1,1
1655,1,0
1656,0,0
1657,0,0
1658,1,0
1659,0,1
1660,1,0
1661,0,0
1662,2,1
1663,0,1
1664,0,0
1665,0,1
1666,0,0
1667,0,0
1668,0,0
1669,0,0
1670,0,0
1671,0,1
1672,0,1
1673,0,0
1674,2,1
1675,0,0
1676,0,0
1677,0,1
1678,1,1
1679,0,0
1680,0,0
1681,0,0
1682,0,0
1683,2,0
1684,0,0
1685,0,2
1686,0,0
1687,0,0
1688,1,2
1689,0,1
1690,1,0
1691,0,0
1692,0,0
1693,1,2
1694,0,1
1695,1,0
1696,1,0
1697,0,0
1698,1,1
1699,0,0
1700,1,0
1701,2,0
1702,0,1
1703,1,0
1704,1,0
1705,0,0
1706,1,0
1707,2,0
1708,0,1
1709,0,0
1710,0,0
1711,1,0
1712,0,2
1713,0,0
1714,1,0
1715,1,0
1716,0,0
1717,0,2
1718,1,1
1719,1,1
1720,1,1
1721,0,0
1722,0,1
1723,1,0
1724,0,1
1725,1,0
1726,1,1
1727,0,0
1728,1,2
1729,0,0
1730,0,1
1731,1,0
1732,1,0
1733,0,0
1734,0,0
1735,1,0
1736,0,1
1737,0,1
1738,2,0
1739,0,0
1740,2,0
1741,0,0
1742,0,1
1743,0,1
1744,1,0
1745,0,1
1746,0,1
1747,0,0
1748,0,0
1749,0,0
1750,1,0
1751,1,0
1752,0,0
1753,0,1
1754,0,0
1755,0,0
1756,0,0
1757,0,2
1758,1,0
1759,0,0
1760,1,0
1761,0,1
1762,0,1
1763,0,0
1764,1,1
1765,0,0
1766,0,2
1767,2,0
1768,0,1
1769,2,0
1770,0,0
1771,1,2
1772,0,0
1773,0,1
1774,1,0
1775,0,0
1776,0,0
1777,0,0
1778,1,2
1779,0,1
1780,0,1
1781,2,0
1782,0,1
1783,2,0
1784,2,0
1785,0,0
1786,1,0
1787,0,1
1788,0,1
1789,3,0
1790,0,0
1791,1,1
1792,0,0
1793,0,1
1794,0,0
1795,0,0
1796,1,0
1797,1,0
1798,0,1
1799,0,0
1800,0,1
1801,0,0
1802,2,2
1803,0,0
1804,0,1
1805,0,0
1806,0,0
1807,0,1
1808,1,0
1809,0,1
1810,0,1
1811,0,1
1812,0,1
1813,1,0
1814,0,1
1815,0,1
1816,0,1
1817,0,0
1818,0,0
1819,0,1
1820,1,0
1821,1,1
1822,1,1
1823,1,0
1824,0,1
1825,0,0
1826,0,1
1827,2,0
1828,0,0
1829,0,0
1830,0,0
1831,0,0
1832,0,1
1833,0,0
1834,0,2
1835,0,0
1836,0,0
1837,0,2
1838,1,1
1839,0,0
1840,0,0
1841,0,0
1842,1,0
1843,0,0
1844,0,1
1845,0,2
1846,0,1
1847,3,0
1848,0,0
1849,0,1
1850,0,0
1851,0,0
1852,0,0
1853,0,1
1854,0,1
1855,0,0
1856,0,0
1857,0,2
1858,1,0
1859,0,0
1860,0,0
1861,2,0
1862,1,0
1863,0,0
1864,0,1
1865,0,1
1866,0,0
1867,1,0
1868,1,1
1869,0,0
1870,0,0
1871,0,0
1872,0,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,1
1879,0,1
1880,2,0
1881,1,0
1882,0,1
1883,0,0
1884,1,0
1885,0,0
1886,0,0
1887,0,0
1888,1,0
1889,0,0
1890,0,0
1891,0,1
1892,0,2
1893,0,0
1894,0,0
1895,3,0
1896,0,0
1897,0,0
1898,2,0
1899,1,0
1900,0,1
1901,0,0
1902,0,1
1903,0,0
1904,1,0
1905,0,1
1906,0,0
1907,0,1
1908,0,0
1909,1,0
1910,0,0
1911,0,0
1912,0,0
1913,1,0
1914,1,1
1915,0,0
1916,1,0
1917,0,0
1918,0,0
1919,1,1
1920,0,2
1921,0,0
1922,0,0
1923,0,0
1924,1,0
1925,0,0
1926,0,0
1927,0,0
1928,1,0
1929,1,0
1930,1,2
1931,0,0
1932,2,1
1933,0,2
1934,0,0
1935,1,0
1936,0,0
1937,0,0
1938,1,0
1939,1,0
1940,0,0
1941,0,0
1942,0,1
1943,0,1
1944,0,0
1945,0,1
1946,0,0
1947,1,1
1948,1,0
1949,0,1
1950,0,0
1951,0,1
1952,0,1
1953,1,0
1954,0,0
1955,0,1
1956,0,0
1957,1,0
1958,2,0
1959,0,1
1960,0,0
1961,0,0
1962,0,0
1963,0,1
1964,0,0
1965,1,1
1966,0,1
1967,0,0
1968,1,0
1969,0,0
1970,0,0
1971,1,2
1972,0,0
1973,1,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,1
1983,0,1
1984,2,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,1,0
1991,0,0
1992,0,0
1993,1,2
1994,0,0
1995,0,0
1996,0,0
1997,0,1
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,1
2006,0,0
2007,0,0
2008,0,0
2009,0,1
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,1
2017,0,0
2018,0,1
2019,0,0
2020,0,1
2021,0,0
2022,0,1
2023,0,0
2024,0,1
2025,0,0
2026,1,0
2027,1,0
2028,0,0
2029,1,0
2030,1,1
2031,0,0
2032,0,0
2033,0,0
2034,0,1
2035,1,0
2036,0,2
2037,0,0
2038,1,1
2039,1,1
2040,3,0
2041,0,0
2042,0,1
2043,0,3
2044,0,0
2045,0,1
2046,0,0
2047,29,33
