n_1,N_1,straight
571,2,2
572,1,8
573,4,1
574,3,2
575,2,5
576,3,4
577,5,2
578,5,3
579,4,5
580,5,5
581,4,3
582,6,3
583,1,1
584,2,3
585,1,3
586,2,2
587,4,2
588,4,2
589,5,3
590,3,5
591,4,4
592,1,3
593,2,5
594,1,5
595,2,5
596,2,3
597,5,3
598,5,3
599,5,3
600,6,1
601,5,2
602,4,2
603,2,0
604,2,7
605,4,0
606,4,1
607,4,3
608,3,3
609,1,1
610,3,4
611,3,1
612,2,1
613,4,3
614,3,4
615,2,2
616,0,6
617,3,1
618,7,0
619,4,1
620,4,2
621,4,4
622,2,0
623,4,2
624,2,2
625,3,1
626,5,3
627,9,1
628,8,2
629,2,1
630,2,1
631,2,2
632,1,1
633,3,3
634,4,0
635,6,2
636,4,3
637,3,2
638,3,5
639,1,1
640,4,0
641,2,1
642,4,2
643,2,0
644,2,1
645,4,2
646,5,0
647,2,3
648,6,2
649,2,6
650,3,1
651,1,6
652,6,1
653,1,7
654,1,4
655,2,4
656,2,0
657,3,5
658,3,4
659,1,1
660,1,2
661,4,3
662,1,3
663,4,1
664,2,1
665,8,1
666,4,2
667,5,0
668,3,4
669,3,2
670,2,1
671,2,1
672,6,0
673,4,2
674,6,1
675,3,1
676,4,8
677,2,3
678,3,2
679,4,1
680,4,5
681,2,3
682,3,2
683,3,2
684,1,3
685,4,2
686,1,2
687,3,1
688,3,3
689,3,0
690,1,3
691,1,0
692,0,2
693,2,0
694,1,2
695,1,4
696,4,1
697,4,1
698,2,1
699,3,1
700,3,3
701,2,0
702,3,4
703,2,2
704,2,2
705,2,3
706,4,4
707,2,3
708,2,2
709,2,1
710,7,2
711,2,0
712,2,1
713,4,4
714,2,1
715,1,2
716,2,1
717,1,2
718,2,1
719,2,1
720,3,2
721,5,1
722,2,3
723,2,3
724,5,1
725,4,5
726,4,2
727,2,1
728,2,4
729,3,4
730,3,2
731,1,2
732,10,3
733,2,0
734,3,6
735,3,3
736,2,3
737,1,1
738,2,3
739,2,5
740,2,1
741,2,2
742,3,4
743,0,4
744,3,0
745,1,3
746,3,2
747,0,2
748,3,3
749,2,3
750,3,2
751,4,2
752,3,3
753,2,0
754,2,0
755,5,1
756,4,2
757,2,3
758,1,1
759,1,3
760,2,4
761,4,0
762,2,1
763,2,4
764,3,2
765,0,3
766,1,3
767,2,2
768,2,1
769,4,2
770,2,7
771,2,4
772,3,3
773,2,1
774,3,3
775,2,3
776,2,1
777,2,3
778,1,0
779,5,1
780,4,2
781,3,1
782,4,1
783,7,0
784,2,3
785,3,2
786,3,4
787,1,4
788,3,3
789,5,0
790,1,3
791,4,4
792,1,2
793,2,1
794,5,1
795,0,1
796,1,3
797,3,2
798,2,2
799,2,1
800,2,3
801,2,2
802,2,1
803,3,2
804,2,2
805,5,2
806,4,0
807,2,4
808,3,0
809,0,3
810,1,3
811,1,1
812,1,0
813,2,2
814,2,3
815,2,2
816,1,1
817,2,0
818,2,0
819,1,3
820,4,2
821,2,2
822,4,3
823,2,1
824,4,2
825,3,2
826,4,1
827,1,6
828,0,3
829,3,1
830,1,2
831,2,2
832,1,0
833,1,1
834,1,0
835,2,1
836,0,4
837,2,1
838,1,1
839,4,2
840,3,1
841,1,3
842,4,1
843,1,3
844,3,2
845,0,2
846,2,2
847,4,2
848,3,3
849,1,1
850,3,2
851,0,0
852,2,1
853,1,2
854,5,4
855,4,3
856,0,1
857,2,3
858,4,2
859,2,3
860,4,4
861,0,0
862,4,1
863,1,1
864,2,2
865,4,2
866,0,1
867,2,0
868,2,1
869,1,1
870,1,1
871,3,2
872,3,1
873,3,4
874,4,1
875,2,3
876,1,1
877,3,2
878,2,2
879,0,2
880,0,0
881,5,2
882,3,1
883,1,2
884,2,1
885,2,3
886,3,2
887,2,2
888,3,0
889,4,0
890,3,2
891,1,3
892,2,1
893,2,1
894,1,1
895,2,3
896,3,1
897,2,2
898,1,2
899,3,0
900,4,0
901,0,3
902,2,1
903,0,3
904,1,1
905,2,1
906,3,2
907,5,2
908,3,1
909,2,0
910,4,1
911,0,1
912,1,1
913,3,1
914,6,0
915,2,0
916,1,1
917,2,0
918,3,2
919,0,2
920,2,1
921,1,1
922,2,1
923,1,2
924,2,2
925,0,2
926,3,3
927,2,1
928,2,3
929,2,2
930,3,2
931,1,0
932,4,1
933,2,5
934,1,0
935,1,0
936,5,1
937,0,0
938,3,4
939,1,1
940,2,1
941,3,2
942,2,3
943,4,1
944,4,2
945,0,2
946,0,3
947,4,1
948,3,2
949,2,2
950,0,1
951,1,1
952,3,3
953,5,0
954,1,2
955,3,1
956,4,0
957,4,1
958,3,1
959,1,2
960,1,1
961,3,1
962,2,0
963,1,1
964,0,2
965,1,2
966,6,3
967,3,1
968,2,3
969,4,2
970,3,0
971,4,2
972,4,2
973,0,0
974,2,3
975,0,2
976,0,3
977,0,3
978,0,0
979,0,2
980,1,2
981,1,5
982,0,0
983,4,1
984,0,2
985,5,2
986,1,1
987,3,2
988,3,1
989,2,3
990,2,0
991,0,1
992,0,4
993,1,0
994,1,3
995,1,2
996,4,1
997,1,0
998,2,0
999,2,1
1000,1,3
1001,1,3
1002,0,4
1003,1,2
1004,1,2
1005,2,0
1006,0,1
1007,1,2
1008,1,0
1009,2,3
1010,3,3
1011,2,2
1012,0,1
1013,1,4
1014,2,0
1015,1,1
1016,2,1
1017,3,4
1018,1,2
1019,0,0
1020,2,0
1021,0,0
1022,1,3
1023,2,4
1024,1,1
1025,1,0
1026,1,2
1027,1,2
1028,1,1
1029,4,3
1030,1,3
1031,2,1
1032,3,1
1033,2,0
1034,2,1
1035,1,0
1036,4,0
1037,1,1
1038,3,2
1039,3,3
1040,2,0
1041,3,1
1042,4,1
1043,2,3
1044,1,1
1045,1,1
1046,1,2
1047,2,1
1048,1,1
1049,0,2
1050,0,1
1051,2,0
1052,2,1
1053,0,2
1054,1,1
1055,3,3
1056,7,1
1057,2,3
1058,0,0
1059,3,0
1060,2,3
1061,0,1
1062,1,3
1063,1,1
1064,3,2
1065,2,1
1066,2,1
1067,1,0
1068,3,0
1069,0,0
1070,3,0
1071,0,1
1072,2,0
1073,4,3
1074,5,0
1075,2,2
1076,4,3
1077,2,1
1078,2,2
1079,0,1
1080,1,2
1081,2,3
1082,0,1
1083,0,1
1084,2,0
1085,4,1
1086,0,0
1087,5,1
1088,3,0
1089,3,3
1090,0,1
1091,1,0
1092,2,0
1093,3,3
1094,0,2
1095,2,0
1096,2,3
1097,1,2
1098,1,2
1099,5,2
1100,1,1
1101,1,1
1102,4,4
1103,1,0
1104,4,3
1105,2,1
1106,3,1
1107,2,3
1108,3,1
1109,1,1
1110,1,0
1111,2,2
1112,2,0
1113,1,2
1114,2,1
1115,3,1
1116,0,2
1117,1,2
1118,2,2
1119,3,3
1120,0,0
1121,3,1
1122,2,0
1123,4,4
1124,1,0
1125,2,1
1126,3,1
1127,1,0
1128,2,0
1129,1,2
1130,1,1
1131,1,0
1132,3,1
1133,1,1
1134,2,1
1135,0,3
1136,2,1
1137,5,1
1138,2,0
1139,1,4
1140,1,1
1141,3,3
1142,1,0
1143,0,2
1144,1,0
1145,4,1
1146,3,1
1147,2,2
1148,1,1
1149,2,1
1150,2,2
1151,1,2
1152,2,2
1153,3,1
1154,0,2
1155,2,2
1156,3,1
1157,0,0
1158,4,2
1159,2,1
1160,2,2
1161,3,2
1162,4,2
1163,2,4
1164,1,0
1165,1,1
1166,0,1
1167,2,2
1168,2,1
1169,1,0
1170,2,1
1171,1,2
1172,1,2
1173,2,1
1174,1,1
1175,2,1
1176,3,1
1177,0,0
1178,3,2
1179,0,1
1180,2,2
1181,2,1
1182,3,1
1183,2,1
1184,1,1
1185,2,1
1186,0,1
1187,0,1
1188,1,2
1189,4,1
1190,1,0
1191,5,1
1192,0,1
1193,5,2
1194,2,1
1195,3,0
1196,2,2
1197,1,1
1198,2,0
1199,2,2
1200,4,0
1201,2,1
1202,3,0
1203,3,0
1204,5,1
1205,1,0
1206,1,0
1207,3,0
1208,1,2
1209,1,0
1210,2,3
1211,3,1
1212,1,3
1213,3,1
1214,1,2
1215,0,1
1216,4,0
1217,2,1
1218,1,2
1219,2,0
1220,3,0
1221,4,2
1222,1,2
1223,4,4
1224,3,1
1225,4,0
1226,2,0
1227,1,1
1228,3,0
1229,3,2
1230,1,0
1231,6,0
1232,4,0
1233,1,1
1234,4,1
1235,0,0
1236,5,0
1237,2,3
1238,1,0
1239,2,2
1240,2,2
1241,4,0
1242,3,1
1243,4,0
1244,2,1
1245,2,0
1246,5,0
1247,3,1
1248,5,0
1249,1,1
1250,4,0
1251,1,1
1252,4,1
1253,4,0
1254,2,0
1255,3,1
1256,5,2
1257,3,1
1258,1,0
1259,1,0
1260,1,1
1261,4,4
1262,3,0
1263,2,0
1264,1,0
1265,2,0
1266,3,0
1267,4,1
1268,5,0
1269,3,3
1270,2,2
1271,7,0
1272,2,0
1273,6,2
1274,2,1
1275,2,1
1276,3,4
1277,5,0
1278,2,1
1279,0,3
1280,5,0
1281,6,1
1282,3,0
1283,2,0
1284,2,0
1285,1,0
1286,2,0
1287,8,0
1288,1,0
1289,5,1
1290,3,0
1291,3,1
1292,1,0
1293,2,1
1294,5,0
1295,1,1
1296,3,0
1297,4,0
1298,4,0
1299,5,0
1300,3,3
1301,6,1
1302,3,0
1303,3,1
1304,2,0
1305,2,1
1306,3,1
1307,4,1
1308,0,1
1309,0,1
1310,4,1
1311,2,0
1312,3,0
1313,1,1
1314,2,1
1315,9,0
1316,3,2
1317,1,0
1318,2,2
1319,2,1
1320,4,0
1321,3,1
1322,2,0
1323,3,0
1324,2,2
1325,1,0
1326,4,1
1327,3,0
1328,1,1
1329,5,0
1330,5,2
1331,3,0
1332,6,0
1333,2,1
1334,2,1
1335,5,1
1336,1,1
1337,2,1
1338,4,2
1339,3,0
1340,0,0
1341,5,0
1342,4,0
1343,0,1
1344,4,0
1345,3,2
1346,1,0
1347,0,0
1348,2,1
1349,2,0
1350,5,1
1351,2,0
1352,2,0
1353,3,1
1354,3,1
1355,0,1
1356,2,0
1357,2,1
1358,5,0
1359,5,2
1360,2,0
1361,0,0
1362,1,0
1363,3,1
1364,1,1
1365,5,3
1366,1,0
1367,4,1
1368,2,0
1369,1,0
1370,0,1
1371,1,0
1372,2,0
1373,1,3
1374,3,0
1375,1,2
1376,1,0
1377,1,0
1378,1,0
1379,2,1
1380,2,1
1381,2,2
1382,0,0
1383,2,0
1384,1,0
1385,1,1
1386,2,0
1387,1,1
1388,0,1
1389,2,0
1390,2,0
1391,3,1
1392,3,1
1393,1,0
1394,1,0
1395,0,1
1396,1,0
1397,0,0
1398,1,0
1399,2,0
1400,3,1
1401,0,0
1402,3,0
1403,2,2
1404,2,0
1405,2,0
1406,1,0
1407,1,0
1408,0,0
1409,2,0
1410,1,2
1411,0,0
1412,2,0
1413,2,2
1414,3,0
1415,0,1
1416,3,1
1417,1,1
1418,2,0
1419,0,0
1420,4,0
1421,0,0
1422,3,1
1423,3,1
1424,4,2
1425,2,1
1426,0,1
1427,0,0
1428,3,1
1429,3,0
1430,0,1
1431,3,1
1432,3,1
1433,0,1
1434,1,2
1435,3,2
1436,3,0
1437,1,2
1438,0,1
1439,2,3
1440,1,0
1441,0,0
1442,3,1
1443,1,2
1444,1,2
1445,0,0
1446,6,1
1447,2,0
1448,0,1
1449,2,0
1450,0,1
1451,3,1
1452,1,2
1453,2,1
1454,1,0
1455,1,1
1456,0,1
1457,3,0
1458,1,0
1459,1,1
1460,0,0
1461,1,0
1462,1,0
1463,0,1
1464,1,0
1465,2,0
1466,2,0
1467,0,0
1468,0,2
1469,1,1
1470,0,1
1471,0,2
1472,1,1
1473,2,0
1474,0,0
1475,1,3
1476,1,1
1477,0,2
1478,1,0
1479,0,1
1480,0,0
1481,0,0
1482,1,0
1483,0,1
1484,2,1
1485,0,0
1486,0,0
1487,1,0
1488,2,0
1489,2,0
1490,1,0
1491,2,1
1492,1,0
1493,2,0
1494,1,0
1495,0,0
1496,0,1
1497,1,0
1498,2,0
1499,0,0
1500,1,1
1501,0,1
1502,3,0
1503,1,0
1504,1,0
1505,1,0
1506,3,0
1507,1,1
1508,1,0
1509,0,0
1510,2,0
1511,2,1
1512,2,2
1513,2,0
1514,1,0
1515,1,0
1516,1,0
1517,1,0
1518,1,0
1519,0,0
1520,1,1
1521,0,1
1522,1,1
1523,1,1
1524,0,0
1525,2,0
1526,1,1
1527,1,0
1528,1,2
1529,0,1
1530,0,0
1531,0,0
1532,0,2
1533,1,1
1534,2,0
1535,0,1
1536,0,0
1537,2,0
1538,1,0
1539,1,0
1540,1,0
1541,2,1
1542,0,1
1543,0,1
1544,1,2
1545,2,0
1546,0,0
1547,1,1
1548,1,0
1549,0,1
1550,1,2
1551,0,0
1552,0,0
1553,1,0
1554,0,1
1555,0,0
1556,0,1
1557,2,0
1558,0,1
1559,1,0
1560,0,0
1561,2,0
1562,1,0
1563,1,0
1564,0,1
1565,0,0
1566,1,0
1567,0,0
1568,0,0
1569,0,0
1570,1,0
1571,0,1
1572,0,0
1573,1,1
1574,1,2
1575,1,0
1576,0,0
1577,4,1
1578,0,0
1579,2,0
1580,0,0
1581,0,1
1582,0,1
1583,1,0
1584,0,1
1585,0,2
1586,0,0
1587,2,2
1588,1,0
1589,0,2
1590,0,1
1591,1,0
1592,0,0
1593,2,0
1594,0,0
1595,1,0
1596,0,0
1597,0,0
1598,1,0
1599,1,1
1600,0,0
1601,0,0
1602,2,1
1603,1,1
1604,2,0
1605,1,0
1606,0,0
1607,1,1
1608,0,1
1609,1,1
1610,0,3
1611,0,0
1612,1,0
1613,0,0
1614,0,0
1615,1,0
1616,0,1
1617,0,0
1618,1,0
1619,1,0
1620,1,0
1621,1,0
1622,0,0
1623,0,2
1624,2,0
1625,0,1
1626,1,1
1627,0,0
1628,1,0
1629,0,0
1630,1,0
1631,1,0
1632,1,0
1633,1,0
1634,1,1
1635,1,1
1636,1,0
1637,0,0
1638,0,1
1639,1,0
1640,0,0
1641,0,0
1642,0,0
1643,0,0
1644,1,0
1645,0,1
1646,0,0
1647,0,0
1648,1,2
1649,1,2
1650,0,1
1651,0,1
1652,0,0
1653,1,0
1654,0,0
1655,1,0
1656,2,1
1657,1,0
1658,0,0
1659,1,1
1660,0,0
1661,1,0
1662,0,0
1663,0,2
1664,0,0
1665,0,0
1666,0,1
1667,0,1
1668,1,1
1669,0,2
1670,0,0
1671,0,0
1672,2,2
1673,0,1
1674,0,1
1675,0,0
1676,1,1
1677,0,0
1678,1,0
1679,1,0
1680,0,0
1681,0,0
1682,0,3
1683,0,1
1684,0,0
1685,1,0
1686,1,0
1687,0,1
1688,1,0
1689,0,0
1690,0,2
1691,2,2
1692,2,0
1693,2,0
1694,0,1
1695,0,0
1696,0,0
1697,0,0
1698,1,0
1699,0,0
1700,0,2
1701,0,0
1702,0,0
1703,0,1
1704,0,3
1705,0,0
1706,1,0
1707,1,0
1708,0,0
1709,1,1
1710,0,0
1711,2,0
1712,0,0
1713,1,3
1714,1,2
1715,0,0
1716,0,0
1717,1,1
1718,0,3
1719,1,0
1720,2,0
1721,0,1
1722,0,1
1723,0,0
1724,1,0
1725,0,0
1726,0,0
1727,0,1
1728,0,0
1729,0,1
1730,1,1
1731,2,0
1732,0,1
1733,2,0
1734,0,0
1735,1,0
1736,1,0
1737,2,1
1738,0,0
1739,0,0
1740,1,1
1741,0,0
1742,0,0
1743,0,0
1744,0,1
1745,0,0
1746,0,1
1747,1,0
1748,2,1
1749,0,0
1750,1,0
1751,1,0
1752,1,1
1753,0,0
1754,0,0
1755,1,0
1756,1,1
1757,0,0
1758,0,0
1759,0,0
1760,1,0
1761,1,1
1762,0,1
1763,0,1
1764,1,0
1765,0,0
1766,0,2
1767,0,1
1768,1,1
1769,0,0
1770,0,1
1771,1,0
1772,2,1
1773,1,0
1774,1,0
1775,2,0
1776,0,0
1777,1,1
1778,0,0
1779,0,0
1780,1,1
1781,1,0
1782,0,0
1783,0,0
1784,0,2
1785,3,0
1786,0,1
1787,1,0
1788,0,0
1789,0,0
1790,0,1
1791,1,0
1792,1,0
1793,1,0
1794,1,0
1795,0,0
1796,1,0
1797,0,0
1798,0,0
1799,0,0
1800,0,0
1801,0,0
1802,1,0
1803,0,0
1804,0,0
1805,0,2
1806,0,0
1807,0,0
1808,0,0
1809,1,0
1810,0,0
1811,0,0
1812,1,1
1813,0,0
1814,0,0
1815,0,0
1816,0,0
1817,0,0
1818,0,0
1819,0,0
1820,0,0
1821,1,0
1822,1,1
1823,0,0
1824,0,1
1825,0,0
1826,0,0
1827,0,0
1828,0,0
1829,0,0
1830,0,1
1831,0,0
1832,0,1
1833,1,0
1834,0,0
1835,0,0
1836,0,1
1837,0,0
1838,1,1
1839,0,0
1840,0,1
1841,1,0
1842,0,2
1843,0,0
1844,1,0
1845,0,0
1846,0,1
1847,0,0
1848,0,0
1849,0,0
1850,0,0
1851,1,0
1852,0,0
1853,1,0
1854,1,2
1855,1,0
1856,1,0
1857,0,0
1858,0,0
1859,1,1
1860,0,0
1861,0,0
1862,0,0
1863,1,0
1864,1,1
1865,1,0
1866,0,0
1867,0,1
1868,0,0
1869,1,0
1870,1,0
1871,0,0
1872,1,1
1873,0,0
1874,1,1
1875,0,0
1876,0,0
1877,0,0
1878,0,2
1879,1,1
1880,1,0
1881,1,0
1882,1,0
1883,0,0
1884,0,1
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,1
1891,0,0
1892,0,0
1893,1,1
1894,0,0
1895,0,0
1896,0,1
1897,0,1
1898,0,0
1899,1,2
1900,0,1
1901,0,0
1902,0,0
1903,1,1
1904,0,0
1905,0,1
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,2,1
1914,1,0
1915,0,0
1916,2,0
1917,2,0
1918,1,0
1919,0,1
1920,0,1
1921,0,0
1922,1,2
1923,0,1
1924,0,0
1925,0,1
1926,1,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,1
1933,0,0
1934,0,0
1935,1,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,1
1941,0,0
1942,0,1
1943,2,0
1944,1,0
1945,1,0
1946,0,2
1947,0,0
1948,0,0
1949,0,0
1950,1,1
1951,0,2
1952,0,1
1953,1,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,1,0
1959,0,0
1960,0,0
1961,0,0
1962,2,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,1
1968,0,1
1969,0,0
1970,1,1
1971,0,1
1972,0,0
1973,0,0
1974,1,0
1975,1,0
1976,0,1
1977,0,0
1978,0,0
1979,0,1
1980,1,0
1981,2,0
1982,0,0
1983,1,0
1984,0,0
1985,2,0
1986,1,2
1987,0,1
1988,1,0
1989,0,0
1990,1,0
1991,0,1
1992,0,0
1993,0,0
1994,0,1
1995,0,0
1996,1,1
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,1,0
2003,0,0
2004,0,0
2005,1,0
2006,0,1
2007,0,1
2008,0,0
2009,0,0
2010,2,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,1,0
2017,0,1
2018,0,0
2019,0,1
2020,1,1
2021,0,1
2022,0,1
2023,0,0
2024,0,0
2025,0,0
2026,0,0
2027,1,1
2028,0,0
2029,1,0
2030,2,0
2031,0,1
2032,0,0
2033,0,0
2034,0,2
2035,0,1
2036,0,0
2037,0,0
2038,0,0
2039,0,1
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,1,1
2045,0,0
2046,1,1
2047,37,28
