n_1,N_1,straight
571,4,3
572,5,4
573,6,4
574,7,4
575,12,1
576,4,7
577,5,1
578,4,3
579,5,4
580,3,2
581,5,3
582,3,5
583,4,2
584,5,3
585,4,4
586,5,4
587,2,4
588,5,3
589,2,2
590,5,2
591,6,6
592,4,8
593,3,5
594,2,1
595,6,3
596,3,3
597,4,3
598,9,3
599,2,7
600,4,5
601,3,6
602,4,5
603,9,7
604,1,6
605,2,3
606,8,4
607,6,3
608,4,6
609,4,3
610,5,5
611,1,2
612,6,0
613,6,3
614,3,3
615,8,0
616,5,3
617,6,4
618,6,5
619,2,6
620,4,6
621,5,3
622,4,4
623,5,2
624,3,1
625,7,3
626,2,3
627,3,2
628,4,4
629,3,5
630,6,1
631,2,5
632,4,3
633,5,1
634,2,2
635,3,4
636,5,3
637,10,2
638,6,6
639,3,6
640,9,4
641,3,2
642,3,2
643,3,4
644,6,2
645,4,5
646,3,5
647,6,3
648,6,3
649,4,2
650,1,5
651,4,4
652,3,3
653,3,3
654,7,3
655,5,4
656,8,2
657,6,9
658,2,4
659,7,5
660,8,4
661,5,3
662,4,0
663,4,3
664,7,2
665,6,7
666,3,4
667,6,3
668,6,2
669,9,1
670,6,3
671,4,2
672,7,4
673,6,4
674,5,5
675,5,4
676,5,3
677,4,1
678,7,5
679,5,3
680,7,6
681,5,1
682,2,5
683,7,1
684,6,2
685,2,3
686,4,0
687,5,1
688,7,3
689,3,1
690,5,7
691,4,3
692,7,1
693,6,3
694,9,9
695,10,5
696,4,4
697,8,5
698,4,4
699,6,3
700,3,4
701,7,2
702,6,3
703,5,4
704,9,3
705,5,3
706,6,1
707,7,0
708,11,2
709,4,5
710,9,2
711,4,3
712,7,6
713,12,1
714,6,7
715,8,5
716,5,3
717,6,6
718,4,3
719,5,2
720,4,1
721,6,4
722,4,0
723,5,4
724,8,4
725,8,2
726,3,3
727,8,1
728,6,2
729,8,1
730,6,2
731,4,3
732,5,2
733,6,2
734,6,1
735,7,1
736,5,3
737,5,5
738,6,3
739,5,4
740,7,1
741,8,2
742,8,3
743,8,5
744,4,2
745,13,3
746,8,3
747,5,5
748,6,1
749,4,3
750,6,3
751,9,1
752,5,1
753,7,1
754,4,3
755,6,4
756,11,2
757,5,2
758,10,4
759,2,3
760,4,4
761,5,3
762,4,4
763,6,6
764,5,5
765,9,2
766,5,2
767,6,0
768,7,0
769,9,3
770,5,2
771,5,4
772,5,4
773,6,1
774,6,3
775,2,2
776,3,4
777,4,3
778,6,0
779,7,1
780,8,2
781,7,3
782,8,2
783,6,2
784,2,1
785,5,2
786,5,0
787,3,3
788,6,7
789,6,1
790,4,4
791,4,3
792,6,3
793,5,2
794,1,1
795,3,3
796,8,0
797,5,2
798,3,2
799,3,1
800,1,2
801,2,2
802,5,2
803,6,2
804,5,2
805,2,1
806,5,1
807,4,1
808,2,1
809,2,4
810,1,2
811,2,3
812,2,2
813,4,3
814,0,0
815,1,3
816,1,3
817,2,3
818,4,1
819,6,1
820,3,0
821,2,3
822,3,2
823,2,2
824,4,1
825,1,2
826,2,2
827,1,1
828,2,0
829,3,1
830,4,1
831,4,4
832,3,0
833,3,0
834,2,2
835,4,3
836,1,1
837,3,3
838,4,2
839,1,4
840,2,0
841,4,0
842,2,0
843,0,1
844,1,0
845,3,1
846,1,2
847,3,6
848,2,5
849,0,1
850,3,0
851,1,2
852,4,3
853,1,1
854,2,1
855,2,4
856,2,2
857,0,2
858,3,1
859,1,2
860,0,1
861,0,1
862,1,2
863,1,2
864,0,1
865,4,2
866,4,2
867,1,2
868,0,2
869,2,2
870,2,3
871,1,5
872,2,0
873,4,1
874,1,0
875,1,2
876,2,1
877,4,1
878,6,2
879,1,1
880,1,0
881,1,3
882,2,2
883,4,0
884,0,1
885,1,2
886,4,2
887,0,1
888,3,0
889,1,0
890,3,2
891,3,0
892,2,0
893,2,1
894,1,1
895,1,0
896,3,3
897,1,0
898,0,3
899,2,0
900,1,2
901,1,1
902,2,1
903,0,1
904,1,1
905,2,3
906,1,2
907,2,1
908,2,0
909,0,2
910,1,1
911,1,1
912,1,1
913,2,0
914,1,0
915,0,2
916,0,3
917,1,1
918,4,1
919,1,0
920,3,0
921,2,1
922,1,1
923,2,2
924,0,1
925,3,0
926,1,4
927,0,0
928,2,0
929,0,1
930,1,2
931,0,1
932,1,3
933,1,0
934,0,2
935,1,3
936,2,1
937,1,2
938,2,0
939,0,0
940,1,3
941,2,3
942,0,1
943,1,0
944,1,0
945,0,1
946,4,0
947,0,0
948,2,1
949,2,3
950,1,2
951,1,0
952,2,1
953,1,2
954,3,0
955,0,1
956,0,1
957,3,2
958,2,0
959,0,1
960,2,0
961,1,1
962,1,0
963,0,0
964,2,0
965,0,0
966,4,1
967,2,1
968,0,0
969,1,1
970,1,1
971,1,0
972,1,0
973,0,0
974,3,1
975,1,1
976,1,0
977,0,0
978,1,1
979,0,0
980,0,0
981,0,1
982,0,1
983,1,1
984,0,3
985,0,3
986,1,0
987,0,2
988,3,0
989,1,3
990,1,0
991,1,1
992,1,2
993,0,1
994,1,2
995,0,1
996,3,0
997,0,1
998,1,0
999,0,0
1000,0,1
1001,1,1
1002,1,1
1003,1,1
1004,0,1
1005,3,1
1006,3,1
1007,1,0
1008,3,3
1009,2,0
1010,0,1
1011,0,0
1012,1,1
1013,0,1
1014,0,1
1015,1,1
1016,0,0
1017,0,0
1018,0,1
1019,0,2
1020,0,1
1021,0,0
1022,2,3
1023,1,2
1024,0,0
1025,0,0
1026,0,1
1027,0,0
1028,0,0
1029,0,0
1030,1,0
1031,1,2
1032,0,0
1033,2,2
1034,0,2
1035,1,2
1036,0,1
1037,1,0
1038,0,0
1039,0,1
1040,0,2
1041,1,2
1042,2,0
1043,0,0
1044,1,1
1045,1,0
1046,1,1
1047,1,0
1048,0,1
1049,1,2
1050,3,0
1051,3,1
1052,2,1
1053,1,1
1054,0,1
1055,0,1
1056,3,0
1057,1,0
1058,0,1
1059,0,4
1060,1,0
1061,2,0
1062,1,0
1063,0,0
1064,2,2
1065,2,1
1066,1,0
1067,1,0
1068,0,0
1069,0,2
1070,0,1
1071,2,1
1072,0,1
1073,1,0
1074,1,1
1075,1,0
1076,2,1
1077,0,0
1078,1,0
1079,1,0
1080,0,1
1081,0,2
1082,0,3
1083,0,0
1084,0,0
1085,1,0
1086,0,0
1087,4,0
1088,1,2
1089,0,0
1090,1,2
1091,0,0
1092,2,0
1093,0,0
1094,1,2
1095,1,0
1096,1,1
1097,0,2
1098,2,0
1099,0,0
1100,1,1
1101,1,1
1102,0,0
1103,2,1
1104,0,2
1105,0,1
1106,0,0
1107,0,2
1108,0,1
1109,0,0
1110,1,0
1111,1,1
1112,1,0
1113,0,0
1114,0,0
1115,1,0
1116,0,1
1117,2,2
1118,1,0
1119,2,1
1120,0,0
1121,0,1
1122,0,1
1123,1,2
1124,0,1
1125,0,1
1126,1,2
1127,1,2
1128,1,1
1129,2,0
1130,0,0
1131,1,0
1132,1,0
1133,0,0
1134,2,0
1135,0,1
1136,1,0
1137,0,1
1138,2,1
1139,1,1
1140,0,1
1141,1,0
1142,0,0
1143,0,3
1144,0,0
1145,0,0
1146,0,3
1147,0,0
1148,0,0
1149,2,0
1150,0,1
1151,1,0
1152,1,0
1153,0,1
1154,0,2
1155,0,0
1156,2,1
1157,0,0
1158,0,2
1159,1,0
1160,1,1
1161,0,1
1162,0,0
1163,0,1
1164,0,0
1165,1,0
1166,2,0
1167,1,0
1168,1,0
1169,1,2
1170,1,1
1171,1,1
1172,0,0
1173,0,1
1174,1,1
1175,3,0
1176,0,1
1177,0,3
1178,1,0
1179,1,1
1180,1,1
1181,0,2
1182,0,0
1183,0,0
1184,1,0
1185,1,0
1186,0,1
1187,0,1
1188,0,2
1189,0,0
1190,0,2
1191,1,1
1192,0,0
1193,0,0
1194,1,0
1195,0,1
1196,0,1
1197,0,0
1198,1,1
1199,1,0
1200,1,0
1201,0,0
1202,0,0
1203,0,0
1204,1,0
1205,2,2
1206,1,0
1207,2,1
1208,1,0
1209,1,0
1210,0,1
1211,1,2
1212,0,0
1213,0,0
1214,0,0
1215,0,2
1216,0,1
1217,2,0
1218,0,0
1219,2,0
1220,0,0
1221,0,1
1222,0,2
1223,2,0
1224,1,1
1225,0,1
1226,1,1
1227,2,0
1228,1,1
1229,3,0
1230,0,0
1231,0,0
1232,0,0
1233,0,0
1234,3,1
1235,0,1
1236,1,0
1237,0,0
1238,1,0
1239,1,0
1240,0,0
1241,0,1
1242,0,2
1243,1,0
1244,1,1
1245,1,0
1246,0,1
1247,1,0
1248,1,0
1249,0,0
1250,1,0
1251,1,1
1252,1,1
1253,0,0
1254,0,0
1255,0,0
1256,1,1
1257,0,1
1258,0,0
1259,2,1
1260,0,0
1261,1,0
1262,1,0
1263,0,1
1264,0,0
1265,0,0
1266,1,1
1267,0,0
1268,0,0
1269,1,1
1270,1,1
1271,0,0
1272,1,2
1273,2,0
1274,2,1
1275,1,1
1276,0,1
1277,0,1
1278,0,0
1279,0,1
1280,0,0
1281,1,0
1282,0,0
1283,1,4
1284,0,0
1285,0,1
1286,0,1
1287,0,0
1288,2,2
1289,1,0
1290,0,0
1291,0,0
1292,1,0
1293,0,2
1294,0,2
1295,0,4
1296,0,0
1297,0,0
1298,2,0
1299,0,1
1300,0,0
1301,0,0
1302,1,1
1303,1,0
1304,0,0
1305,1,3
1306,1,0
1307,1,2
1308,0,3
1309,1,1
1310,1,0
1311,0,1
1312,1,0
1313,1,0
1314,0,3
1315,0,0
1316,0,0
1317,0,0
1318,1,1
1319,2,0
1320,2,2
1321,3,0
1322,0,1
1323,0,1
1324,1,1
1325,1,0
1326,0,2
1327,3,1
1328,1,0
1329,0,0
1330,0,1
1331,0,0
1332,0,1
1333,0,1
1334,0,1
1335,1,2
1336,0,1
1337,0,1
1338,2,2
1339,1,1
1340,0,0
1341,1,0
1342,0,0
1343,1,0
1344,2,1
1345,0,1
1346,2,0
1347,0,2
1348,0,2
1349,0,1
1350,1,1
1351,0,1
1352,2,1
1353,0,1
1354,1,1
1355,2,1
1356,0,0
1357,0,0
1358,3,0
1359,0,0
1360,0,1
1361,0,0
1362,0,1
1363,0,0
1364,1,0
1365,1,0
1366,0,1
1367,0,1
1368,0,1
1369,0,0
1370,2,1
1371,1,0
1372,0,1
1373,0,0
1374,1,0
1375,0,1
1376,0,1
1377,0,0
1378,1,0
1379,2,1
1380,0,1
1381,0,0
1382,0,0
1383,1,2
1384,0,0
1385,2,0
1386,1,2
1387,1,1
1388,0,1
1389,0,1
1390,2,1
1391,0,0
1392,1,0
1393,0,1
1394,0,1
1395,0,2
1396,0,1
1397,0,1
1398,1,1
1399,0,0
1400,0,1
1401,0,4
1402,1,1
1403,0,1
1404,1,1
1405,1,1
1406,0,0
1407,2,1
1408,1,0
1409,1,3
1410,0,0
1411,0,1
1412,0,0
1413,3,1
1414,0,2
1415,1,0
1416,0,0
1417,1,1
1418,0,0
1419,0,2
1420,1,2
1421,1,1
1422,0,3
1423,0,2
1424,1,0
1425,1,0
1426,2,0
1427,1,0
1428,0,0
1429,2,2
1430,0,0
1431,0,1
1432,0,2
1433,1,0
1434,0,0
1435,4,0
1436,1,0
1437,1,0
1438,0,1
1439,1,0
1440,1,1
1441,0,0
1442,0,0
1443,0,1
1444,0,0
1445,1,1
1446,0,2
1447,0,1
1448,0,1
1449,0,1
1450,2,1
1451,0,1
1452,1,0
1453,0,0
1454,0,2
1455,1,1
1456,0,0
1457,0,0
1458,0,0
1459,1,1
1460,1,1
1461,1,0
1462,0,0
1463,2,2
1464,0,0
1465,1,0
1466,2,1
1467,0,0
1468,1,1
1469,1,0
1470,2,0
1471,1,0
1472,0,1
1473,0,1
1474,0,0
1475,2,0
1476,0,0
1477,0,0
1478,1,2
1479,0,0
1480,1,0
1481,0,0
1482,0,0
1483,1,1
1484,1,1
1485,0,0
1486,0,1
1487,0,0
1488,0,0
1489,0,2
1490,1,1
1491,0,0
1492,2,0
1493,1,0
1494,0,0
1495,1,1
1496,0,1
1497,0,1
1498,0,0
1499,0,0
1500,0,0
1501,0,1
1502,0,1
1503,0,0
1504,0,0
1505,0,1
1506,1,1
1507,0,1
1508,0,2
1509,0,0
1510,1,1
1511,0,0
1512,0,0
1513,0,1
1514,0,0
1515,1,1
1516,1,2
1517,0,0
1518,1,1
1519,0,0
1520,1,1
1521,0,0
1522,0,0
1523,0,0
1524,0,1
1525,0,0
1526,0,1
1527,0,0
1528,0,1
1529,1,0
1530,1,1
1531,0,2
1532,0,1
1533,0,0
1534,0,2
1535,1,0
1536,0,0
1537,0,1
1538,0,0
1539,1,1
1540,0,0
1541,0,0
1542,1,2
1543,1,0
1544,1,2
1545,1,0
1546,0,0
1547,0,0
1548,1,1
1549,0,0
1550,1,0
1551,1,1
1552,0,0
1553,1,0
1554,1,0
1555,0,0
1556,0,0
1557,1,1
1558,1,2
1559,0,1
1560,1,1
1561,0,0
1562,1,2
1563,0,0
1564,0,1
1565,0,1
1566,1,0
1567,2,0
1568,0,0
1569,1,0
1570,0,0
1571,1,0
1572,1,0
1573,0,0
1574,0,0
1575,0,1
1576,0,1
1577,0,0
1578,1,1
1579,0,0
1580,1,0
1581,1,0
1582,0,2
1583,0,2
1584,0,1
1585,0,0
1586,0,0
1587,1,0
1588,0,0
1589,3,0
1590,0,0
1591,2,0
1592,1,1
1593,1,1
1594,0,0
1595,0,1
1596,0,0
1597,0,0
1598,1,2
1599,2,2
1600,0,0
1601,1,0
1602,0,0
1603,0,0
1604,1,1
1605,0,0
1606,1,1
1607,0,2
1608,1,1
1609,0,0
1610,0,0
1611,1,0
1612,0,0
1613,0,1
1614,0,0
1615,1,0
1616,0,0
1617,1,1
1618,0,0
1619,2,0
1620,0,0
1621,1,1
1622,0,1
1623,0,1
1624,1,1
1625,0,1
1626,0,0
1627,0,0
1628,1,0
1629,1,0
1630,0,1
1631,0,0
1632,0,1
1633,1,1
1634,0,1
1635,0,0
1636,0,0
1637,0,0
1638,2,1
1639,1,1
1640,0,2
1641,0,0
1642,2,0
1643,0,0
1644,0,0
1645,0,0
1646,0,0
1647,0,0
1648,1,1
1649,1,2
1650,0,0
1651,2,3
1652,0,0
1653,0,1
1654,0,1
1655,1,1
1656,1,1
1657,1,0
1658,0,2
1659,0,0
1660,1,0
1661,0,2
1662,0,2
1663,3,0
1664,0,0
1665,1,0
1666,0,1
1667,0,1
1668,0,1
1669,1,0
1670,0,0
1671,0,1
1672,0,0
1673,0,1
1674,0,0
1675,1,0
1676,0,0
1677,3,0
1678,0,1
1679,0,0
1680,0,0
1681,0,1
1682,0,0
1683,0,0
1684,0,0
1685,0,1
1686,1,0
1687,1,0
1688,0,0
1689,1,0
1690,0,0
1691,0,2
1692,0,0
1693,0,0
1694,0,2
1695,0,1
1696,1,1
1697,0,0
1698,2,0
1699,0,1
1700,0,1
1701,0,0
1702,0,0
1703,2,0
1704,0,0
1705,0,0
1706,0,1
1707,0,0
1708,0,0
1709,1,0
1710,1,0
1711,1,1
1712,0,0
1713,0,0
1714,0,1
1715,0,0
1716,0,0
1717,0,2
1718,0,1
1719,0,0
1720,0,1
1721,1,1
1722,0,0
1723,0,0
1724,0,0
1725,0,0
1726,1,0
1727,1,1
1728,0,0
1729,0,0
1730,1,0
1731,0,1
1732,0,0
1733,0,1
1734,0,1
1735,0,0
1736,2,1
1737,0,1
1738,0,1
1739,0,0
1740,0,0
1741,0,0
1742,0,0
1743,2,0
1744,0,0
1745,1,1
1746,1,0
1747,1,1
1748,0,0
1749,0,2
1750,0,0
1751,0,1
1752,0,1
1753,0,0
1754,0,0
1755,0,1
1756,0,0
1757,1,1
1758,1,0
1759,1,2
1760,0,2
1761,1,0
1762,1,0
1763,0,0
1764,0,1
1765,0,0
1766,2,0
1767,0,1
1768,0,0
1769,1,1
1770,2,1
1771,1,1
1772,0,0
1773,0,0
1774,0,0
1775,0,0
1776,1,0
1777,2,0
1778,0,0
1779,0,0
1780,0,0
1781,1,1
1782,0,1
1783,1,0
1784,0,1
1785,0,0
1786,0,0
1787,3,1
1788,0,0
1789,0,0
1790,1,0
1791,1,1
1792,0,0
1793,0,1
1794,0,0
1795,0,0
1796,1,0
1797,0,0
1798,0,0
1799,0,0
1800,1,0
1801,1,0
1802,0,1
1803,0,0
1804,1,0
1805,0,0
1806,1,0
1807,1,0
1808,0,1
1809,1,1
1810,0,0
1811,0,1
1812,0,0
1813,0,1
1814,1,1
1815,0,2
1816,0,1
1817,0,0
1818,0,1
1819,0,1
1820,0,0
1821,0,1
1822,0,1
1823,0,0
1824,0,0
1825,0,0
1826,0,1
1827,0,1
1828,2,0
1829,1,0
1830,0,0
1831,0,1
1832,0,1
1833,1,0
1834,0,0
1835,0,0
1836,1,1
1837,0,0
1838,0,0
1839,0,1
1840,0,1
1841,1,1
1842,1,0
1843,0,0
1844,0,0
1845,0,0
1846,0,0
1847,0,0
1848,1,2
1849,1,0
1850,0,1
1851,1,1
1852,0,1
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,1,0
1859,0,1
1860,0,0
1861,0,0
1862,0,1
1863,0,0
1864,0,0
1865,1,1
1866,0,0
1867,1,1
1868,0,0
1869,1,0
1870,0,1
1871,0,0
1872,0,0
1873,0,1
1874,1,1
1875,0,1
1876,0,1
1877,0,1
1878,0,0
1879,0,0
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,1
1885,1,0
1886,0,0
1887,0,0
1888,0,1
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,1,0
1897,0,1
1898,0,1
1899,0,0
1900,1,0
1901,0,0
1902,0,0
1903,1,0
1904,2,0
1905,0,1
1906,1,0
1907,0,0
1908,0,0
1909,0,1
1910,0,1
1911,0,0
1912,1,0
1913,0,1
1914,0,0
1915,1,0
1916,0,1
1917,0,0
1918,0,0
1919,0,3
1920,0,0
1921,0,0
1922,0,0
1923,0,1
1924,0,0
1925,0,0
1926,0,1
1927,2,0
1928,0,0
1929,0,0
1930,0,0
1931,1,0
1932,0,1
1933,0,0
1934,0,0
1935,1,0
1936,0,0
1937,1,0
1938,0,1
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,1,0
1944,0,1
1945,0,1
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,1,0
1951,0,0
1952,0,2
1953,0,0
1954,1,1
1955,0,0
1956,0,1
1957,0,0
1958,1,0
1959,0,0
1960,0,0
1961,0,0
1962,1,1
1963,0,0
1964,0,1
1965,0,0
1966,0,0
1967,0,0
1968,0,1
1969,0,0
1970,0,0
1971,1,0
1972,0,0
1973,0,2
1974,0,0
1975,0,1
1976,0,1
1977,0,0
1978,0,0
1979,0,0
1980,0,1
1981,1,0
1982,0,0
1983,3,0
1984,0,0
1985,0,1
1986,0,0
1987,0,2
1988,0,1
1989,0,1
1990,0,0
1991,0,2
1992,1,0
1993,0,0
1994,1,0
1995,0,0
1996,1,0
1997,0,0
1998,1,0
1999,0,0
2000,1,0
2001,0,1
2002,1,0
2003,0,0
2004,1,0
2005,0,0
2006,0,0
2007,2,0
2008,0,0
2009,1,0
2010,0,0
2011,0,0
2012,0,1
2013,0,0
2014,0,0
2015,0,2
2016,0,1
2017,0,0
2018,0,1
2019,1,1
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,1
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,1,0
2032,0,0
2033,2,0
2034,0,0
2035,0,0
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,0
2043,1,0
2044,0,0
2045,3,0
2046,0,0
2047,18,42
