n_1,N_1,straight
571,7,0
572,6,3
573,3,6
574,4,2
575,3,0
576,5,1
577,3,2
578,7,5
579,7,1
580,2,8
581,2,1
582,5,1
583,3,4
584,5,5
585,1,3
586,4,2
587,2,3
588,3,3
589,5,1
590,2,4
591,3,2
592,9,1
593,2,1
594,2,5
595,3,3
596,2,2
597,3,2
598,3,3
599,2,5
600,4,1
601,2,3
602,5,3
603,4,2
604,8,2
605,2,2
606,4,4
607,5,2
608,4,1
609,1,1
610,4,3
611,2,0
612,6,4
613,3,4
614,2,1
615,4,1
616,2,4
617,5,1
618,2,2
619,6,2
620,6,2
621,4,5
622,2,5
623,3,0
624,3,0
625,6,2
626,1,3
627,3,0
628,4,2
629,3,2
630,3,3
631,1,2
632,2,1
633,8,2
634,3,1
635,5,0
636,2,2
637,4,2
638,4,5
639,4,4
640,4,1
641,3,3
642,3,3
643,3,2
644,5,2
645,3,6
646,3,2
647,1,4
648,1,3
649,3,6
650,3,2
651,3,1
652,3,1
653,1,1
654,3,5
655,4,2
656,1,5
657,4,1
658,2,1
659,3,2
660,3,2
661,4,1
662,4,7
663,2,5
664,3,3
665,4,4
666,4,3
667,3,2
668,4,2
669,0,1
670,2,3
671,4,5
672,1,2
673,2,3
674,1,2
675,3,3
676,3,3
677,3,5
678,2,2
679,0,5
680,0,0
681,1,3
682,5,6
683,7,3
684,1,3
685,7,6
686,5,6
687,0,4
688,3,0
689,5,4
690,3,1
691,0,0
692,3,3
693,3,2
694,3,1
695,2,3
696,2,3
697,2,2
698,2,3
699,9,6
700,4,0
701,3,3
702,1,1
703,0,1
704,5,2
705,1,3
706,2,2
707,4,3
708,2,3
709,4,3
710,2,4
711,4,6
712,1,3
713,3,1
714,8,0
715,3,4
716,3,2
717,8,0
718,3,4
719,4,3
720,3,4
721,0,2
722,2,5
723,5,1
724,5,1
725,3,3
726,5,4
727,6,1
728,0,2
729,1,3
730,1,0
731,3,6
732,3,2
733,4,3
734,1,6
735,0,2
736,3,3
737,2,2
738,6,2
739,1,2
740,4,4
741,1,5
742,2,2
743,5,0
744,2,2
745,2,1
746,5,5
747,1,6
748,1,2
749,6,0
750,2,3
751,5,5
752,1,1
753,1,0
754,0,3
755,1,2
756,5,1
757,2,0
758,4,1
759,3,0
760,5,4
761,3,3
762,1,3
763,2,2
764,3,2
765,4,0
766,3,1
767,3,0
768,4,3
769,0,2
770,2,4
771,3,2
772,3,5
773,1,1
774,1,3
775,1,0
776,5,0
777,1,1
778,4,1
779,0,2
780,3,2
781,3,3
782,5,1
783,4,1
784,2,1
785,5,1
786,1,4
787,4,2
788,2,3
789,2,1
790,4,0
791,3,0
792,8,3
793,6,1
794,6,2
795,4,1
796,1,1
797,3,0
798,4,0
799,3,1
800,3,4
801,4,1
802,5,3
803,0,3
804,2,0
805,4,3
806,2,0
807,4,1
808,4,1
809,2,3
810,3,2
811,5,2
812,2,1
813,1,1
814,3,5
815,2,2
816,6,2
817,4,3
818,5,1
819,3,3
820,4,0
821,4,1
822,7,0
823,3,1
824,3,3
825,3,2
826,4,0
827,1,1
828,0,4
829,2,0
830,2,0
831,5,3
832,1,5
833,2,3
834,0,3
835,0,0
836,2,3
837,3,2
838,3,3
839,3,2
840,2,1
841,2,1
842,0,2
843,7,0
844,5,1
845,4,2
846,4,5
847,3,1
848,2,2
849,4,2
850,2,0
851,0,2
852,5,1
853,2,2
854,0,0
855,4,3
856,3,1
857,4,1
858,2,2
859,3,2
860,5,1
861,3,4
862,7,3
863,3,1
864,4,1
865,3,0
866,2,4
867,5,3
868,3,4
869,2,1
870,3,1
871,2,4
872,1,4
873,1,1
874,2,3
875,6,0
876,2,2
877,6,1
878,2,1
879,1,2
880,5,0
881,4,1
882,3,3
883,3,1
884,5,2
885,4,2
886,6,1
887,5,2
888,2,0
889,6,2
890,4,3
891,1,0
892,4,1
893,5,2
894,6,0
895,3,2
896,0,1
897,4,4
898,3,0
899,2,2
900,2,2
901,3,3
902,2,1
903,3,1
904,2,1
905,4,1
906,4,0
907,2,1
908,6,2
909,8,1
910,2,2
911,11,1
912,1,2
913,7,1
914,8,0
915,8,3
916,6,1
917,2,0
918,2,2
919,4,3
920,1,0
921,4,0
922,2,0
923,2,2
924,4,1
925,5,1
926,5,2
927,5,1
928,2,0
929,4,2
930,3,2
931,4,1
932,3,0
933,2,0
934,5,0
935,4,2
936,6,1
937,3,1
938,5,0
939,5,3
940,1,2
941,6,0
942,3,2
943,1,2
944,5,1
945,2,1
946,2,2
947,0,3
948,3,4
949,3,0
950,3,0
951,3,1
952,5,2
953,4,2
954,3,2
955,3,5
956,3,0
957,3,0
958,5,2
959,2,2
960,3,4
961,4,1
962,2,3
963,8,1
964,7,0
965,4,1
966,3,1
967,2,0
968,3,2
969,4,3
970,6,0
971,2,1
972,3,2
973,2,2
974,5,1
975,5,2
976,6,1
977,5,3
978,3,2
979,4,2
980,1,2
981,0,3
982,5,2
983,3,2
984,3,1
985,4,3
986,3,0
987,4,0
988,3,1
989,3,3
990,3,1
991,3,1
992,0,0
993,2,0
994,2,1
995,4,2
996,1,0
997,2,1
998,3,2
999,6,1
1000,0,1
1001,6,2
1002,4,2
1003,2,0
1004,0,0
1005,1,4
1006,2,1
1007,4,1
1008,2,1
1009,3,1
1010,3,2
1011,3,1
1012,2,0
1013,3,3
1014,4,2
1015,0,1
1016,3,3
1017,0,1
1018,3,1
1019,4,1
1020,1,2
1021,3,0
1022,1,0
1023,4,2
1024,0,1
1025,3,1
1026,3,1
1027,1,1
1028,1,0
1029,0,0
1030,1,2
1031,1,1
1032,1,1
1033,1,1
1034,3,0
1035,4,0
1036,3,2
1037,2,2
1038,3,3
1039,4,2
1040,0,3
1041,3,0
1042,2,0
1043,2,0
1044,1,0
1045,3,0
1046,4,0
1047,2,0
1048,2,2
1049,0,2
1050,6,4
1051,3,0
1052,2,0
1053,1,0
1054,2,3
1055,1,0
1056,3,2
1057,3,1
1058,2,0
1059,2,1
1060,2,2
1061,2,1
1062,0,2
1063,0,3
1064,2,0
1065,2,0
1066,1,0
1067,1,1
1068,0,1
1069,4,0
1070,0,0
1071,3,1
1072,0,0
1073,4,2
1074,1,0
1075,1,1
1076,1,1
1077,0,2
1078,0,1
1079,2,3
1080,2,1
1081,1,1
1082,0,2
1083,1,1
1084,0,1
1085,2,0
1086,4,0
1087,1,0
1088,1,0
1089,1,0
1090,2,1
1091,1,1
1092,1,0
1093,2,3
1094,0,0
1095,0,0
1096,0,2
1097,0,3
1098,2,0
1099,2,0
1100,1,0
1101,1,0
1102,1,0
1103,2,1
1104,2,1
1105,2,0
1106,1,1
1107,2,0
1108,1,1
1109,3,1
1110,2,0
1111,5,0
1112,0,0
1113,1,2
1114,0,0
1115,2,1
1116,2,1
1117,0,1
1118,0,1
1119,2,2
1120,1,1
1121,1,2
1122,2,0
1123,1,0
1124,0,2
1125,2,0
1126,2,3
1127,3,1
1128,1,0
1129,2,0
1130,0,2
1131,1,0
1132,1,0
1133,1,0
1134,0,1
1135,0,0
1136,1,0
1137,0,0
1138,2,1
1139,1,0
1140,1,0
1141,1,1
1142,0,2
1143,1,0
1144,0,1
1145,1,1
1146,2,2
1147,2,0
1148,0,0
1149,0,3
1150,2,1
1151,2,0
1152,2,1
1153,1,0
1154,0,0
1155,0,4
1156,0,1
1157,0,0
1158,4,1
1159,1,0
1160,0,1
1161,0,1
1162,0,0
1163,2,0
1164,1,0
1165,0,1
1166,0,2
1167,2,0
1168,1,1
1169,1,2
1170,0,1
1171,1,1
1172,0,0
1173,0,1
1174,0,0
1175,0,0
1176,1,1
1177,1,0
1178,1,2
1179,1,1
1180,1,0
1181,0,1
1182,0,0
1183,3,1
1184,0,1
1185,1,0
1186,1,0
1187,1,0
1188,2,1
1189,1,0
1190,1,1
1191,2,2
1192,0,0
1193,3,0
1194,1,0
1195,2,1
1196,2,0
1197,1,0
1198,0,1
1199,2,0
1200,2,1
1201,3,0
1202,1,1
1203,2,1
1204,1,0
1205,1,0
1206,1,0
1207,0,0
1208,0,1
1209,2,1
1210,3,1
1211,2,1
1212,0,0
1213,2,1
1214,0,0
1215,1,1
1216,1,0
1217,0,0
1218,1,1
1219,2,0
1220,2,2
1221,0,0
1222,0,1
1223,1,0
1224,0,1
1225,0,0
1226,1,2
1227,1,1
1228,1,0
1229,1,3
1230,1,1
1231,0,0
1232,0,0
1233,0,0
1234,0,0
1235,1,0
1236,1,0
1237,0,1
1238,0,0
1239,0,0
1240,0,2
1241,0,0
1242,2,0
1243,0,0
1244,0,0
1245,0,0
1246,1,0
1247,0,0
1248,4,1
1249,2,0
1250,0,2
1251,0,1
1252,2,1
1253,0,0
1254,1,1
1255,1,0
1256,0,0
1257,1,0
1258,1,0
1259,1,1
1260,1,0
1261,1,0
1262,1,1
1263,0,0
1264,0,1
1265,0,0
1266,1,3
1267,2,1
1268,2,0
1269,0,1
1270,0,0
1271,1,1
1272,0,1
1273,0,0
1274,1,1
1275,0,1
1276,1,1
1277,1,1
1278,0,2
1279,0,1
1280,0,0
1281,2,0
1282,0,2
1283,0,1
1284,0,1
1285,1,1
1286,0,0
1287,0,1
1288,1,0
1289,0,0
1290,1,0
1291,1,0
1292,1,0
1293,0,1
1294,0,2
1295,2,1
1296,1,0
1297,0,2
1298,0,0
1299,0,0
1300,0,0
1301,0,2
1302,2,1
1303,1,0
1304,1,0
1305,1,1
1306,0,1
1307,3,2
1308,0,2
1309,0,0
1310,1,0
1311,4,0
1312,0,0
1313,1,1
1314,0,1
1315,1,1
1316,1,0
1317,0,0
1318,0,1
1319,1,0
1320,1,0
1321,1,0
1322,0,1
1323,0,1
1324,1,0
1325,3,0
1326,1,1
1327,2,1
1328,0,1
1329,1,1
1330,0,1
1331,2,0
1332,0,3
1333,0,2
1334,0,0
1335,1,1
1336,0,0
1337,3,1
1338,1,0
1339,0,1
1340,0,1
1341,1,0
1342,0,1
1343,2,1
1344,0,0
1345,0,1
1346,1,0
1347,1,3
1348,1,1
1349,0,1
1350,1,1
1351,1,0
1352,1,0
1353,0,0
1354,1,0
1355,0,2
1356,0,0
1357,0,2
1358,1,1
1359,2,0
1360,0,0
1361,0,1
1362,0,0
1363,1,0
1364,0,1
1365,1,2
1366,0,0
1367,0,0
1368,1,5
1369,0,2
1370,0,0
1371,1,0
1372,1,0
1373,1,0
1374,0,0
1375,1,0
1376,0,0
1377,1,0
1378,1,0
1379,1,0
1380,0,0
1381,1,1
1382,2,2
1383,1,0
1384,0,1
1385,1,1
1386,3,0
1387,0,1
1388,0,0
1389,0,0
1390,2,0
1391,0,0
1392,0,2
1393,0,1
1394,2,0
1395,1,0
1396,1,0
1397,0,0
1398,2,0
1399,2,1
1400,1,0
1401,1,3
1402,0,0
1403,0,1
1404,1,0
1405,0,2
1406,1,2
1407,0,1
1408,1,0
1409,0,0
1410,1,0
1411,0,0
1412,1,0
1413,1,2
1414,0,2
1415,3,1
1416,1,0
1417,1,1
1418,0,1
1419,3,1
1420,1,0
1421,0,0
1422,2,0
1423,2,1
1424,0,0
1425,0,0
1426,0,1
1427,0,0
1428,0,0
1429,0,0
1430,1,0
1431,0,1
1432,0,0
1433,0,3
1434,2,0
1435,0,1
1436,2,0
1437,0,0
1438,1,0
1439,0,0
1440,1,1
1441,0,0
1442,1,1
1443,1,1
1444,1,0
1445,0,1
1446,0,0
1447,0,1
1448,0,0
1449,0,0
1450,0,0
1451,0,0
1452,0,1
1453,0,1
1454,1,0
1455,0,1
1456,0,1
1457,1,0
1458,2,2
1459,3,1
1460,1,0
1461,0,1
1462,0,0
1463,0,0
1464,0,0
1465,1,1
1466,0,0
1467,0,0
1468,0,1
1469,1,0
1470,3,0
1471,0,2
1472,0,0
1473,1,0
1474,1,0
1475,1,1
1476,0,0
1477,1,1
1478,0,2
1479,1,1
1480,0,1
1481,0,0
1482,1,0
1483,1,1
1484,0,2
1485,0,0
1486,2,1
1487,0,2
1488,0,0
1489,0,0
1490,0,0
1491,2,0
1492,1,2
1493,0,0
1494,0,0
1495,1,0
1496,1,0
1497,2,0
1498,0,1
1499,1,0
1500,1,2
1501,1,0
1502,1,0
1503,0,1
1504,0,0
1505,0,1
1506,0,0
1507,0,1
1508,1,0
1509,0,2
1510,1,0
1511,1,0
1512,0,0
1513,1,0
1514,1,0
1515,0,1
1516,0,0
1517,1,1
1518,2,0
1519,1,0
1520,0,0
1521,0,0
1522,2,1
1523,0,0
1524,1,0
1525,0,0
1526,0,0
1527,1,0
1528,0,0
1529,0,0
1530,1,0
1531,0,1
1532,0,2
1533,0,0
1534,0,1
1535,1,0
1536,0,1
1537,0,0
1538,0,0
1539,0,0
1540,1,1
1541,0,2
1542,1,0
1543,1,0
1544,0,0
1545,3,3
1546,0,0
1547,0,1
1548,0,1
1549,1,0
1550,0,0
1551,1,0
1552,0,0
1553,1,0
1554,3,0
1555,0,0
1556,1,0
1557,2,0
1558,0,0
1559,0,1
1560,0,0
1561,0,0
1562,0,0
1563,1,1
1564,1,1
1565,0,0
1566,0,1
1567,0,2
1568,0,1
1569,0,0
1570,0,0
1571,0,1
1572,0,0
1573,1,2
1574,0,2
1575,0,1
1576,0,1
1577,0,0
1578,0,1
1579,1,1
1580,0,0
1581,0,0
1582,0,1
1583,1,0
1584,1,0
1585,0,1
1586,0,1
1587,0,0
1588,0,0
1589,0,0
1590,0,1
1591,0,0
1592,0,0
1593,0,1
1594,0,0
1595,1,0
1596,1,0
1597,1,3
1598,0,0
1599,0,0
1600,0,1
1601,0,0
1602,0,0
1603,0,0
1604,0,0
1605,0,1
1606,0,0
1607,0,2
1608,0,0
1609,0,1
1610,0,2
1611,1,1
1612,0,0
1613,1,3
1614,1,0
1615,0,1
1616,2,0
1617,0,1
1618,2,0
1619,1,0
1620,0,0
1621,0,0
1622,0,0
1623,0,2
1624,0,0
1625,2,1
1626,1,0
1627,0,1
1628,2,1
1629,1,0
1630,2,1
1631,1,1
1632,0,0
1633,0,0
1634,0,1
1635,0,0
1636,1,0
1637,0,0
1638,2,0
1639,0,0
1640,1,1
1641,0,1
1642,0,1
1643,0,1
1644,1,1
1645,0,0
1646,0,1
1647,0,0
1648,0,0
1649,0,0
1650,0,0
1651,0,0
1652,0,0
1653,0,2
1654,0,0
1655,0,1
1656,1,1
1657,1,1
1658,0,2
1659,2,0
1660,0,0
1661,0,0
1662,0,1
1663,0,1
1664,0,0
1665,0,0
1666,1,0
1667,0,0
1668,1,0
1669,1,1
1670,0,1
1671,0,0
1672,2,0
1673,0,0
1674,0,0
1675,0,0
1676,0,2
1677,1,1
1678,0,0
1679,0,1
1680,0,4
1681,0,0
1682,0,0
1683,1,1
1684,1,0
1685,0,1
1686,1,0
1687,0,0
1688,2,2
1689,0,1
1690,0,0
1691,1,0
1692,0,0
1693,1,0
1694,0,0
1695,0,1
1696,0,0
1697,0,0
1698,0,3
1699,2,0
1700,1,1
1701,0,0
1702,0,0
1703,3,0
1704,2,1
1705,1,1
1706,2,0
1707,1,1
1708,0,1
1709,0,0
1710,0,0
1711,0,0
1712,0,2
1713,0,1
1714,1,1
1715,2,0
1716,1,0
1717,0,0
1718,0,0
1719,0,1
1720,0,0
1721,0,0
1722,1,2
1723,0,2
1724,0,0
1725,2,2
1726,0,2
1727,1,0
1728,0,0
1729,0,1
1730,0,2
1731,0,0
1732,0,0
1733,0,0
1734,1,0
1735,0,2
1736,1,1
1737,0,1
1738,0,1
1739,0,0
1740,1,0
1741,2,1
1742,0,0
1743,0,3
1744,0,3
1745,0,1
1746,1,1
1747,0,0
1748,0,0
1749,0,0
1750,1,1
1751,0,1
1752,1,2
1753,2,0
1754,2,1
1755,0,0
1756,0,0
1757,0,1
1758,1,0
1759,1,1
1760,1,0
1761,0,0
1762,0,1
1763,0,0
1764,0,1
1765,2,0
1766,0,0
1767,0,0
1768,0,0
1769,0,0
1770,1,0
1771,1,1
1772,1,0
1773,0,1
1774,0,1
1775,0,0
1776,0,0
1777,2,1
1778,0,1
1779,2,0
1780,0,0
1781,0,0
1782,1,1
1783,0,0
1784,0,0
1785,1,0
1786,1,0
1787,1,0
1788,1,0
1789,0,0
1790,0,0
1791,1,0
1792,0,1
1793,0,0
1794,0,0
1795,0,0
1796,0,0
1797,0,0
1798,0,1
1799,1,1
1800,0,1
1801,0,0
1802,2,0
1803,0,0
1804,1,2
1805,0,0
1806,1,2
1807,1,1
1808,1,0
1809,1,0
1810,1,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,1
1816,0,0
1817,0,0
1818,0,0
1819,0,0
1820,0,0
1821,0,0
1822,0,0
1823,0,1
1824,2,1
1825,0,0
1826,0,1
1827,0,0
1828,1,0
1829,0,2
1830,1,1
1831,0,0
1832,0,0
1833,0,0
1834,0,1
1835,2,0
1836,1,0
1837,1,0
1838,0,0
1839,0,0
1840,1,1
1841,1,1
1842,1,0
1843,2,1
1844,2,0
1845,0,1
1846,0,1
1847,0,2
1848,0,0
1849,0,0
1850,1,1
1851,0,0
1852,1,2
1853,1,1
1854,0,0
1855,1,2
1856,1,0
1857,0,0
1858,0,0
1859,0,0
1860,0,1
1861,1,0
1862,0,0
1863,0,0
1864,0,1
1865,0,0
1866,1,0
1867,0,0
1868,0,0
1869,0,0
1870,0,0
1871,1,0
1872,0,0
1873,0,0
1874,0,0
1875,0,1
1876,0,0
1877,0,1
1878,3,1
1879,1,0
1880,2,1
1881,0,0
1882,1,0
1883,1,1
1884,0,1
1885,0,0
1886,0,1
1887,0,0
1888,0,0
1889,0,0
1890,0,1
1891,0,0
1892,0,2
1893,0,1
1894,1,0
1895,0,1
1896,0,0
1897,0,0
1898,0,0
1899,1,0
1900,0,0
1901,1,1
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,1,1
1907,1,0
1908,0,2
1909,1,0
1910,2,1
1911,1,0
1912,0,0
1913,0,0
1914,0,0
1915,1,1
1916,0,0
1917,0,0
1918,1,0
1919,0,0
1920,0,1
1921,0,0
1922,0,0
1923,1,0
1924,0,0
1925,1,0
1926,0,1
1927,0,1
1928,0,0
1929,0,1
1930,0,0
1931,1,0
1932,0,1
1933,1,0
1934,1,1
1935,0,0
1936,0,2
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,1
1943,0,0
1944,2,1
1945,0,1
1946,0,0
1947,0,0
1948,0,2
1949,0,0
1950,1,0
1951,0,0
1952,0,0
1953,1,2
1954,0,0
1955,1,0
1956,0,0
1957,0,0
1958,0,0
1959,0,1
1960,0,0
1961,0,0
1962,0,0
1963,1,0
1964,0,0
1965,0,0
1966,0,1
1967,1,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,1,1
1973,0,0
1974,2,1
1975,0,0
1976,0,1
1977,0,0
1978,0,0
1979,0,1
1980,0,0
1981,1,0
1982,1,1
1983,0,0
1984,1,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,1
1990,0,0
1991,0,0
1992,0,1
1993,2,0
1994,1,0
1995,0,0
1996,0,0
1997,1,0
1998,1,0
1999,0,1
2000,0,1
2001,0,0
2002,0,1
2003,0,0
2004,0,1
2005,1,0
2006,0,0
2007,0,1
2008,1,0
2009,0,0
2010,1,0
2011,0,1
2012,1,1
2013,2,0
2014,1,0
2015,0,0
2016,0,0
2017,1,0
2018,0,0
2019,1,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,1,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,1,0
2030,0,0
2031,1,1
2032,2,0
2033,0,0
2034,0,0
2035,0,0
2036,1,0
2037,1,0
2038,0,0
2039,0,0
2040,1,1
2041,0,0
2042,0,1
2043,0,0
2044,0,0
2045,0,0
2046,0,1
2047,30,33
