n_1,N_1,straight
571,4,3
572,5,3
573,2,2
574,5,3
575,3,4
576,5,6
577,3,3
578,1,4
579,5,3
580,2,4
581,3,2
582,6,5
583,3,5
584,2,5
585,3,8
586,4,4
587,0,2
588,3,2
589,4,2
590,4,3
591,1,2
592,2,4
593,5,2
594,4,3
595,4,3
596,5,2
597,5,3
598,5,2
599,2,2
600,1,1
601,8,3
602,2,3
603,3,5
604,6,1
605,8,3
606,3,4
607,4,6
608,3,1
609,3,3
610,3,2
611,3,5
612,8,4
613,4,1
614,2,1
615,4,4
616,4,1
617,6,3
618,6,2
619,4,2
620,5,1
621,4,4
622,2,2
623,4,6
624,3,2
625,4,2
626,1,1
627,3,6
628,2,4
629,0,2
630,1,2
631,0,3
632,8,2
633,7,3
634,0,1
635,1,0
636,3,5
637,5,3
638,4,2
639,3,1
640,4,1
641,5,3
642,3,1
643,1,6
644,1,3
645,3,5
646,2,4
647,3,1
648,8,3
649,3,3
650,2,2
651,0,4
652,2,1
653,4,2
654,2,0
655,3,3
656,2,5
657,3,3
658,2,2
659,3,2
660,5,7
661,5,2
662,0,1
663,6,5
664,1,4
665,3,3
666,2,6
667,5,4
668,3,5
669,3,0
670,1,1
671,1,1
672,2,5
673,2,3
674,2,4
675,3,4
676,4,1
677,1,4
678,3,2
679,2,1
680,4,4
681,2,4
682,6,1
683,4,3
684,3,1
685,4,2
686,2,2
687,5,7
688,2,3
689,6,3
690,5,4
691,2,2
692,3,2
693,3,5
694,5,3
695,3,2
696,7,2
697,5,2
698,1,2
699,3,3
700,2,1
701,4,4
702,5,1
703,3,1
704,1,2
705,7,5
706,6,1
707,6,3
708,3,1
709,2,2
710,4,3
711,3,2
712,3,3
713,3,3
714,2,2
715,0,2
716,1,3
717,1,4
718,7,4
719,3,3
720,8,0
721,3,1
722,5,3
723,4,0
724,3,2
725,3,3
726,1,1
727,3,4
728,0,2
729,5,3
730,3,3
731,1,1
732,1,1
733,4,0
734,5,3
735,3,1
736,3,2
737,4,1
738,3,2
739,2,2
740,1,6
741,1,3
742,1,5
743,1,2
744,2,7
745,1,0
746,3,1
747,2,6
748,1,3
749,1,2
750,1,3
751,2,4
752,0,2
753,6,4
754,3,1
755,3,5
756,4,1
757,6,0
758,2,2
759,5,1
760,1,0
761,1,2
762,3,2
763,6,2
764,6,3
765,1,3
766,1,2
767,4,1
768,2,1
769,2,1
770,0,5
771,1,4
772,1,0
773,2,1
774,4,2
775,2,1
776,2,2
777,1,3
778,1,3
779,1,4
780,3,4
781,2,2
782,4,4
783,2,3
784,3,5
785,2,4
786,2,1
787,1,3
788,1,0
789,1,5
790,2,2
791,1,2
792,2,1
793,3,2
794,1,2
795,2,2
796,6,2
797,1,0
798,4,2
799,3,1
800,2,3
801,4,2
802,2,1
803,2,3
804,4,1
805,1,2
806,3,1
807,2,3
808,2,1
809,1,0
810,4,4
811,1,1
812,5,5
813,2,1
814,1,2
815,3,0
816,2,3
817,4,1
818,1,1
819,2,2
820,3,0
821,2,7
822,3,2
823,4,0
824,4,3
825,3,0
826,1,4
827,4,2
828,1,5
829,3,4
830,0,3
831,3,2
832,1,2
833,4,1
834,1,3
835,1,5
836,10,3
837,0,4
838,1,2
839,1,3
840,2,1
841,1,4
842,1,1
843,2,1
844,3,6
845,1,4
846,1,2
847,1,1
848,2,0
849,4,2
850,2,3
851,0,0
852,2,2
853,1,3
854,1,3
855,2,3
856,1,2
857,2,4
858,3,2
859,4,1
860,2,3
861,2,2
862,3,4
863,5,2
864,1,1
865,1,2
866,5,3
867,2,2
868,2,1
869,1,3
870,4,1
871,2,1
872,5,2
873,5,2
874,4,0
875,5,3
876,2,3
877,2,3
878,3,0
879,4,1
880,1,4
881,1,0
882,1,2
883,3,3
884,3,0
885,1,1
886,1,2
887,2,1
888,3,0
889,4,4
890,3,0
891,1,0
892,2,1
893,1,2
894,1,3
895,4,1
896,1,3
897,3,2
898,2,3
899,2,1
900,2,5
901,2,1
902,5,1
903,2,2
904,5,1
905,2,3
906,3,1
907,4,2
908,4,2
909,5,4
910,0,4
911,0,2
912,0,2
913,3,1
914,7,3
915,4,2
916,6,3
917,1,3
918,1,1
919,1,0
920,3,2
921,1,0
922,2,1
923,2,2
924,3,1
925,0,2
926,1,3
927,1,3
928,2,0
929,1,2
930,1,2
931,1,0
932,1,1
933,3,4
934,1,5
935,3,2
936,2,1
937,1,1
938,4,2
939,2,0
940,3,3
941,5,0
942,3,1
943,3,2
944,2,1
945,1,3
946,0,3
947,2,1
948,0,3
949,5,0
950,6,1
951,1,3
952,1,2
953,3,0
954,6,2
955,2,1
956,4,1
957,1,2
958,5,1
959,0,2
960,0,3
961,3,2
962,4,1
963,2,4
964,3,1
965,2,1
966,1,3
967,4,1
968,2,3
969,1,3
970,1,0
971,1,0
972,1,3
973,3,0
974,6,0
975,3,1
976,2,0
977,3,1
978,2,3
979,1,1
980,3,1
981,1,2
982,1,2
983,3,1
984,1,1
985,1,0
986,2,1
987,1,2
988,2,1
989,3,1
990,2,4
991,2,2
992,1,2
993,1,0
994,1,0
995,1,1
996,5,1
997,3,3
998,1,2
999,2,1
1000,2,0
1001,1,0
1002,1,1
1003,3,0
1004,3,0
1005,3,0
1006,2,0
1007,2,1
1008,1,1
1009,2,0
1010,2,2
1011,2,2
1012,3,0
1013,1,2
1014,4,4
1015,2,1
1016,4,4
1017,2,2
1018,6,2
1019,5,3
1020,0,1
1021,2,1
1022,2,1
1023,3,3
1024,2,1
1025,6,0
1026,1,0
1027,2,0
1028,2,0
1029,1,2
1030,2,0
1031,3,1
1032,4,2
1033,4,1
1034,5,1
1035,3,0
1036,3,1
1037,1,2
1038,1,0
1039,4,1
1040,6,1
1041,2,1
1042,5,1
1043,2,4
1044,1,0
1045,2,0
1046,4,2
1047,2,0
1048,3,3
1049,2,1
1050,3,1
1051,2,2
1052,2,1
1053,1,1
1054,4,4
1055,1,0
1056,1,0
1057,8,1
1058,2,0
1059,2,1
1060,6,0
1061,2,0
1062,4,0
1063,5,0
1064,1,3
1065,4,3
1066,3,0
1067,5,2
1068,2,1
1069,1,2
1070,3,4
1071,3,2
1072,3,2
1073,3,0
1074,3,1
1075,3,0
1076,4,1
1077,5,1
1078,2,0
1079,4,1
1080,3,0
1081,2,1
1082,3,2
1083,2,0
1084,2,1
1085,1,0
1086,2,0
1087,1,0
1088,2,0
1089,1,1
1090,2,1
1091,1,0
1092,2,2
1093,3,1
1094,3,0
1095,0,1
1096,0,0
1097,5,0
1098,2,0
1099,1,1
1100,4,0
1101,6,2
1102,4,0
1103,4,1
1104,4,2
1105,1,0
1106,5,0
1107,2,1
1108,6,3
1109,3,2
1110,1,0
1111,5,2
1112,4,2
1113,1,0
1114,5,0
1115,3,1
1116,6,1
1117,8,0
1118,4,1
1119,4,2
1120,0,2
1121,5,5
1122,4,0
1123,5,0
1124,5,2
1125,1,2
1126,4,0
1127,0,1
1128,7,2
1129,2,2
1130,2,0
1131,1,1
1132,2,1
1133,2,3
1134,5,0
1135,3,2
1136,6,3
1137,4,0
1138,6,1
1139,1,0
1140,5,1
1141,2,0
1142,1,1
1143,4,2
1144,5,1
1145,2,2
1146,2,0
1147,3,1
1148,1,0
1149,1,1
1150,4,1
1151,3,2
1152,2,0
1153,1,0
1154,5,2
1155,5,2
1156,4,1
1157,2,0
1158,3,2
1159,6,1
1160,3,0
1161,3,1
1162,5,3
1163,3,0
1164,1,3
1165,1,1
1166,0,1
1167,0,0
1168,3,2
1169,2,0
1170,2,0
1171,4,0
1172,2,2
1173,4,1
1174,5,2
1175,4,1
1176,5,0
1177,4,2
1178,3,1
1179,3,0
1180,2,0
1181,6,3
1182,4,2
1183,1,0
1184,4,0
1185,3,1
1186,4,0
1187,3,0
1188,3,0
1189,2,0
1190,1,0
1191,3,3
1192,3,1
1193,7,0
1194,3,3
1195,2,0
1196,7,1
1197,1,2
1198,3,1
1199,2,1
1200,0,2
1201,1,1
1202,6,0
1203,3,0
1204,1,0
1205,2,1
1206,2,2
1207,6,1
1208,1,2
1209,5,1
1210,2,3
1211,3,1
1212,7,0
1213,0,1
1214,2,1
1215,6,0
1216,0,2
1217,1,1
1218,2,1
1219,5,1
1220,1,0
1221,2,0
1222,3,2
1223,1,1
1224,4,1
1225,1,1
1226,0,0
1227,3,1
1228,0,2
1229,3,0
1230,1,1
1231,3,1
1232,3,2
1233,1,0
1234,1,2
1235,2,2
1236,2,1
1237,0,0
1238,4,2
1239,1,2
1240,4,1
1241,4,2
1242,2,0
1243,4,3
1244,4,1
1245,1,0
1246,1,0
1247,1,1
1248,3,0
1249,1,0
1250,2,0
1251,1,0
1252,0,1
1253,3,0
1254,5,2
1255,2,1
1256,2,0
1257,4,0
1258,2,1
1259,2,0
1260,6,0
1261,2,0
1262,1,1
1263,5,1
1264,3,1
1265,0,0
1266,1,0
1267,0,1
1268,2,2
1269,1,2
1270,3,2
1271,1,0
1272,1,1
1273,1,1
1274,2,2
1275,1,0
1276,2,2
1277,1,0
1278,3,0
1279,3,1
1280,1,0
1281,2,1
1282,1,1
1283,5,0
1284,1,0
1285,1,1
1286,1,0
1287,0,1
1288,2,1
1289,2,1
1290,1,0
1291,1,0
1292,1,1
1293,0,0
1294,2,0
1295,0,0
1296,1,0
1297,1,0
1298,0,1
1299,4,0
1300,0,0
1301,0,0
1302,2,0
1303,2,1
1304,0,2
1305,4,1
1306,1,2
1307,0,1
1308,1,1
1309,0,0
1310,1,0
1311,3,0
1312,1,1
1313,2,1
1314,1,2
1315,1,2
1316,0,0
1317,0,0
1318,0,0
1319,1,0
1320,1,1
1321,1,2
1322,2,1
1323,1,1
1324,3,0
1325,0,0
1326,4,3
1327,0,2
1328,0,0
1329,0,2
1330,1,2
1331,1,3
1332,0,1
1333,1,1
1334,0,0
1335,0,0
1336,1,0
1337,0,1
1338,1,1
1339,0,1
1340,2,0
1341,1,0
1342,1,1
1343,2,1
1344,0,0
1345,0,1
1346,1,0
1347,2,0
1348,2,2
1349,2,1
1350,0,0
1351,0,1
1352,0,1
1353,1,0
1354,1,0
1355,2,1
1356,1,1
1357,1,0
1358,1,0
1359,0,0
1360,1,1
1361,0,0
1362,0,1
1363,2,0
1364,3,0
1365,0,1
1366,1,0
1367,0,1
1368,1,0
1369,0,0
1370,0,1
1371,0,0
1372,0,0
1373,0,0
1374,0,1
1375,1,1
1376,0,0
1377,2,1
1378,0,0
1379,0,0
1380,1,0
1381,1,2
1382,0,0
1383,0,0
1384,0,0
1385,0,3
1386,1,0
1387,2,1
1388,2,1
1389,0,0
1390,0,0
1391,0,2
1392,3,0
1393,1,1
1394,0,1
1395,3,0
1396,0,1
1397,1,1
1398,1,1
1399,2,0
1400,0,1
1401,4,2
1402,0,2
1403,1,0
1404,0,0
1405,0,0
1406,2,0
1407,1,1
1408,0,1
1409,0,0
1410,0,2
1411,0,2
1412,0,0
1413,0,0
1414,0,2
1415,0,0
1416,1,1
1417,1,0
1418,0,0
1419,0,0
1420,2,2
1421,0,1
1422,1,1
1423,0,0
1424,3,0
1425,0,4
1426,1,0
1427,0,0
1428,0,1
1429,1,0
1430,2,1
1431,1,0
1432,1,1
1433,2,0
1434,0,1
1435,6,0
1436,1,1
1437,0,1
1438,1,2
1439,0,1
1440,1,0
1441,1,0
1442,0,1
1443,0,2
1444,0,2
1445,0,0
1446,0,0
1447,2,0
1448,0,3
1449,0,0
1450,1,0
1451,1,0
1452,0,0
1453,1,0
1454,1,0
1455,0,0
1456,1,0
1457,1,0
1458,1,0
1459,0,0
1460,0,0
1461,0,3
1462,1,0
1463,0,0
1464,1,1
1465,1,1
1466,3,0
1467,0,1
1468,1,0
1469,0,1
1470,3,1
1471,1,1
1472,0,0
1473,0,0
1474,0,0
1475,0,0
1476,0,0
1477,0,2
1478,0,3
1479,0,2
1480,2,1
1481,1,1
1482,1,1
1483,1,0
1484,0,0
1485,3,1
1486,1,1
1487,1,0
1488,0,0
1489,0,0
1490,2,1
1491,1,1
1492,0,0
1493,0,2
1494,1,1
1495,1,0
1496,0,0
1497,0,0
1498,1,0
1499,0,1
1500,1,1
1501,2,1
1502,0,0
1503,0,0
1504,0,0
1505,1,1
1506,1,1
1507,1,1
1508,1,0
1509,1,0
1510,1,3
1511,1,0
1512,0,0
1513,0,0
1514,0,0
1515,0,0
1516,0,1
1517,0,2
1518,1,1
1519,1,0
1520,0,0
1521,1,0
1522,1,0
1523,1,1
1524,0,0
1525,1,1
1526,0,2
1527,1,0
1528,2,0
1529,0,1
1530,1,0
1531,0,0
1532,0,1
1533,0,0
1534,1,1
1535,1,1
1536,0,1
1537,0,0
1538,0,0
1539,0,2
1540,0,0
1541,0,0
1542,1,1
1543,1,1
1544,0,1
1545,0,1
1546,1,0
1547,0,0
1548,0,0
1549,0,0
1550,0,1
1551,1,1
1552,3,0
1553,1,0
1554,2,0
1555,0,0
1556,0,0
1557,1,0
1558,0,0
1559,0,2
1560,0,0
1561,0,1
1562,2,0
1563,0,0
1564,0,0
1565,0,1
1566,0,0
1567,0,1
1568,1,1
1569,1,1
1570,1,0
1571,0,1
1572,0,2
1573,0,0
1574,0,1
1575,0,1
1576,1,1
1577,1,1
1578,2,0
1579,0,0
1580,0,0
1581,1,0
1582,0,1
1583,0,1
1584,0,0
1585,0,1
1586,0,0
1587,0,0
1588,0,0
1589,0,0
1590,0,0
1591,0,1
1592,0,0
1593,0,1
1594,0,0
1595,1,0
1596,0,0
1597,0,0
1598,1,2
1599,0,2
1600,0,3
1601,0,1
1602,1,0
1603,1,1
1604,2,0
1605,0,1
1606,1,0
1607,0,0
1608,0,1
1609,0,1
1610,0,1
1611,1,0
1612,1,1
1613,0,0
1614,1,1
1615,0,1
1616,0,0
1617,0,1
1618,1,0
1619,1,0
1620,0,1
1621,0,1
1622,0,1
1623,1,0
1624,0,0
1625,0,0
1626,0,1
1627,0,0
1628,0,0
1629,0,0
1630,0,0
1631,1,1
1632,0,0
1633,0,0
1634,1,0
1635,2,0
1636,2,0
1637,1,0
1638,1,0
1639,1,1
1640,0,0
1641,1,2
1642,2,1
1643,0,0
1644,2,1
1645,0,0
1646,0,0
1647,0,1
1648,0,0
1649,0,0
1650,0,0
1651,2,0
1652,0,1
1653,0,2
1654,3,0
1655,0,1
1656,0,2
1657,1,1
1658,0,0
1659,0,0
1660,1,0
1661,0,2
1662,0,0
1663,1,0
1664,0,1
1665,0,0
1666,0,1
1667,1,0
1668,0,0
1669,1,0
1670,1,1
1671,1,1
1672,2,1
1673,0,0
1674,0,0
1675,2,0
1676,0,1
1677,0,0
1678,0,0
1679,0,1
1680,1,0
1681,0,0
1682,0,1
1683,0,0
1684,0,1
1685,0,1
1686,0,0
1687,2,1
1688,1,0
1689,0,1
1690,0,0
1691,1,0
1692,1,0
1693,1,1
1694,2,1
1695,0,2
1696,1,0
1697,0,2
1698,1,1
1699,0,4
1700,1,1
1701,1,1
1702,0,0
1703,1,0
1704,0,0
1705,1,0
1706,0,1
1707,1,0
1708,1,0
1709,0,1
1710,0,1
1711,1,0
1712,0,0
1713,1,1
1714,1,0
1715,0,0
1716,0,0
1717,1,0
1718,0,0
1719,2,0
1720,0,0
1721,0,1
1722,0,0
1723,0,1
1724,0,1
1725,1,1
1726,0,0
1727,1,0
1728,0,1
1729,1,1
1730,1,0
1731,0,0
1732,0,1
1733,0,0
1734,0,0
1735,1,1
1736,1,1
1737,2,0
1738,0,1
1739,0,0
1740,0,1
1741,1,2
1742,2,2
1743,0,0
1744,0,0
1745,1,0
1746,0,0
1747,0,0
1748,0,0
1749,1,1
1750,0,0
1751,1,1
1752,0,1
1753,1,0
1754,0,0
1755,0,0
1756,1,1
1757,1,0
1758,0,0
1759,0,0
1760,0,0
1761,0,0
1762,0,1
1763,0,0
1764,0,0
1765,0,1
1766,1,0
1767,0,0
1768,0,0
1769,0,3
1770,1,0
1771,1,0
1772,1,0
1773,0,0
1774,0,0
1775,0,2
1776,1,1
1777,0,0
1778,1,0
1779,1,1
1780,0,1
1781,1,1
1782,0,0
1783,1,1
1784,0,0
1785,0,1
1786,0,0
1787,0,0
1788,1,0
1789,0,0
1790,1,0
1791,0,0
1792,0,0
1793,0,0
1794,0,0
1795,0,1
1796,0,0
1797,0,0
1798,0,0
1799,0,0
1800,0,1
1801,0,1
1802,2,0
1803,0,1
1804,1,1
1805,0,1
1806,1,0
1807,2,0
1808,0,0
1809,1,1
1810,0,0
1811,0,0
1812,0,1
1813,0,0
1814,0,1
1815,0,0
1816,0,0
1817,0,1
1818,0,1
1819,0,0
1820,0,0
1821,1,0
1822,0,0
1823,1,0
1824,0,0
1825,1,0
1826,1,0
1827,1,1
1828,0,1
1829,0,0
1830,0,0
1831,0,0
1832,0,1
1833,1,0
1834,1,0
1835,1,0
1836,0,1
1837,2,0
1838,0,0
1839,0,0
1840,1,0
1841,0,0
1842,1,3
1843,0,0
1844,1,0
1845,1,2
1846,0,0
1847,0,3
1848,0,0
1849,0,0
1850,1,0
1851,0,1
1852,1,0
1853,0,1
1854,1,0
1855,0,0
1856,0,2
1857,0,0
1858,1,0
1859,0,1
1860,1,1
1861,2,1
1862,1,0
1863,0,1
1864,0,0
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,2,0
1870,0,0
1871,0,0
1872,2,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,1
1879,0,0
1880,0,0
1881,0,0
1882,1,0
1883,0,0
1884,2,0
1885,1,2
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,1
1892,0,1
1893,0,0
1894,1,0
1895,0,0
1896,0,0
1897,0,0
1898,0,1
1899,0,0
1900,0,1
1901,0,1
1902,0,2
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,1,0
1909,0,1
1910,0,3
1911,1,0
1912,0,1
1913,0,0
1914,0,1
1915,0,0
1916,1,0
1917,0,0
1918,0,0
1919,0,1
1920,0,0
1921,1,0
1922,1,0
1923,3,0
1924,1,0
1925,0,0
1926,1,0
1927,0,0
1928,1,0
1929,0,1
1930,0,0
1931,1,0
1932,0,0
1933,0,0
1934,2,1
1935,0,1
1936,0,0
1937,1,1
1938,0,1
1939,0,0
1940,2,1
1941,0,1
1942,0,0
1943,1,1
1944,0,0
1945,0,0
1946,0,1
1947,0,2
1948,1,0
1949,0,1
1950,0,0
1951,1,0
1952,0,0
1953,0,0
1954,1,0
1955,0,0
1956,2,0
1957,0,0
1958,0,0
1959,1,0
1960,0,1
1961,1,0
1962,1,1
1963,0,1
1964,0,0
1965,1,1
1966,0,1
1967,0,1
1968,0,0
1969,0,1
1970,0,1
1971,0,0
1972,1,0
1973,0,0
1974,1,0
1975,0,1
1976,0,0
1977,0,0
1978,0,1
1979,0,0
1980,2,0
1981,1,1
1982,0,0
1983,0,1
1984,0,0
1985,1,0
1986,0,1
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,1,2
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,2
1999,0,0
2000,0,1
2001,1,0
2002,0,0
2003,1,1
2004,0,0
2005,1,0
2006,1,0
2007,0,0
2008,0,0
2009,0,0
2010,0,1
2011,1,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,1
2019,0,0
2020,1,1
2021,0,0
2022,0,0
2023,1,1
2024,1,1
2025,0,1
2026,0,1
2027,0,0
2028,0,0
2029,1,0
2030,0,2
2031,1,0
2032,0,0
2033,0,0
2034,1,0
2035,0,0
2036,0,1
2037,0,0
2038,1,0
2039,2,0
2040,1,0
2041,0,1
2042,0,0
2043,2,0
2044,0,1
2045,1,1
2046,1,0
2047,33,39
