n_1,N_1,straight
571,1,4
572,1,2
573,5,1
574,3,3
575,4,1
576,3,2
577,6,2
578,10,0
579,4,2
580,4,3
581,5,3
582,3,4
583,6,3
584,8,6
585,0,1
586,4,1
587,5,7
588,7,1
589,1,3
590,4,5
591,7,5
592,6,4
593,4,2
594,6,1
595,5,4
596,3,2
597,6,3
598,3,2
599,1,1
600,8,0
601,3,2
602,1,1
603,5,1
604,4,1
605,5,3
606,4,3
607,2,1
608,1,4
609,3,3
610,4,2
611,3,2
612,2,2
613,2,2
614,5,1
615,6,1
616,3,3
617,4,3
618,2,5
619,2,4
620,4,1
621,3,3
622,4,2
623,4,1
624,4,3
625,3,5
626,6,4
627,3,0
628,7,4
629,5,3
630,1,2
631,5,4
632,2,0
633,2,2
634,5,4
635,3,0
636,3,3
637,2,1
638,1,1
639,7,7
640,1,3
641,3,4
642,1,2
643,5,2
644,4,1
645,3,3
646,3,0
647,0,4
648,2,3
649,0,3
650,4,2
651,2,1
652,1,5
653,3,2
654,3,3
655,1,3
656,3,3
657,4,2
658,1,1
659,2,2
660,4,1
661,3,4
662,8,2
663,2,2
664,4,3
665,7,3
666,9,4
667,4,3
668,3,0
669,5,2
670,5,2
671,4,3
672,3,3
673,4,2
674,6,2
675,5,2
676,2,6
677,4,1
678,2,3
679,4,2
680,2,2
681,2,4
682,4,2
683,1,5
684,3,3
685,3,2
686,3,0
687,5,1
688,3,6
689,4,1
690,4,6
691,1,1
692,4,4
693,0,2
694,4,2
695,1,3
696,2,4
697,2,4
698,4,6
699,5,0
700,4,4
701,2,4
702,0,3
703,1,2
704,0,2
705,4,0
706,3,2
707,4,5
708,3,2
709,1,3
710,1,1
711,7,4
712,4,1
713,0,1
714,3,1
715,7,3
716,0,4
717,4,2
718,6,2
719,2,1
720,5,5
721,4,1
722,5,4
723,3,3
724,2,1
725,2,4
726,3,7
727,3,2
728,2,1
729,1,0
730,2,2
731,2,4
732,3,3
733,3,2
734,2,2
735,6,1
736,3,2
737,2,2
738,1,2
739,3,1
740,2,0
741,5,3
742,4,0
743,4,4
744,0,0
745,0,0
746,2,2
747,4,2
748,2,1
749,1,2
750,1,0
751,2,1
752,1,2
753,1,1
754,2,1
755,3,0
756,5,3
757,2,2
758,3,1
759,2,4
760,1,1
761,2,4
762,7,4
763,1,0
764,2,1
765,4,4
766,1,2
767,3,0
768,3,2
769,4,0
770,2,3
771,4,2
772,6,1
773,4,0
774,2,1
775,2,2
776,0,1
777,1,6
778,2,1
779,3,3
780,2,1
781,2,4
782,5,4
783,0,1
784,3,1
785,1,2
786,1,2
787,2,2
788,5,4
789,3,4
790,4,2
791,2,0
792,3,0
793,3,3
794,3,2
795,2,1
796,3,0
797,2,1
798,1,2
799,2,0
800,2,2
801,1,1
802,1,3
803,5,0
804,4,3
805,3,3
806,2,7
807,3,1
808,2,0
809,5,2
810,7,3
811,3,2
812,2,1
813,0,1
814,6,2
815,1,0
816,2,0
817,4,4
818,2,1
819,1,3
820,2,2
821,3,1
822,1,3
823,5,1
824,0,4
825,4,2
826,1,3
827,3,2
828,3,3
829,2,1
830,0,3
831,2,4
832,3,0
833,2,3
834,2,1
835,3,1
836,4,6
837,3,7
838,0,1
839,3,3
840,3,0
841,3,2
842,3,1
843,2,2
844,6,2
845,2,3
846,0,1
847,3,2
848,1,2
849,3,1
850,3,2
851,5,6
852,0,2
853,2,2
854,4,2
855,2,1
856,0,0
857,2,1
858,1,1
859,2,2
860,7,4
861,1,2
862,1,2
863,3,1
864,1,1
865,1,4
866,2,0
867,3,0
868,3,2
869,1,1
870,3,1
871,5,3
872,1,1
873,2,0
874,2,4
875,5,3
876,3,1
877,3,1
878,3,1
879,2,2
880,3,0
881,3,2
882,2,2
883,2,2
884,2,3
885,2,2
886,1,0
887,5,4
888,1,0
889,5,0
890,4,4
891,2,4
892,0,2
893,3,2
894,3,1
895,2,4
896,1,3
897,3,1
898,1,0
899,3,0
900,3,4
901,1,0
902,3,1
903,2,2
904,6,1
905,3,2
906,0,2
907,1,2
908,2,1
909,5,3
910,3,4
911,2,4
912,2,3
913,6,4
914,1,4
915,1,2
916,3,3
917,5,5
918,1,2
919,2,2
920,0,0
921,5,3
922,3,1
923,1,1
924,0,7
925,3,2
926,2,1
927,2,1
928,1,0
929,2,4
930,2,0
931,1,3
932,3,4
933,1,0
934,1,3
935,1,0
936,5,4
937,2,1
938,3,3
939,4,1
940,3,2
941,1,1
942,0,4
943,5,1
944,5,1
945,3,2
946,1,0
947,1,3
948,0,1
949,4,0
950,1,0
951,2,3
952,2,2
953,1,1
954,2,3
955,0,2
956,4,2
957,1,1
958,3,3
959,1,4
960,0,1
961,1,3
962,2,1
963,0,2
964,3,2
965,0,0
966,0,2
967,3,1
968,0,2
969,3,1
970,1,3
971,1,3
972,2,3
973,2,2
974,2,2
975,5,3
976,1,3
977,4,1
978,4,0
979,2,1
980,1,1
981,3,2
982,0,2
983,0,3
984,0,3
985,2,3
986,0,3
987,0,2
988,1,3
989,1,4
990,2,3
991,2,2
992,1,1
993,2,1
994,2,1
995,2,1
996,1,1
997,1,4
998,2,3
999,2,1
1000,1,1
1001,3,1
1002,3,2
1003,1,4
1004,5,2
1005,1,0
1006,3,3
1007,0,3
1008,2,1
1009,3,0
1010,2,2
1011,2,3
1012,0,4
1013,2,1
1014,2,1
1015,3,4
1016,4,5
1017,3,3
1018,4,3
1019,0,1
1020,7,2
1021,0,2
1022,3,6
1023,2,3
1024,2,5
1025,2,2
1026,4,0
1027,1,2
1028,1,2
1029,4,3
1030,0,2
1031,1,2
1032,3,2
1033,3,2
1034,1,2
1035,2,4
1036,1,3
1037,1,3
1038,4,1
1039,1,2
1040,4,2
1041,2,0
1042,1,2
1043,1,1
1044,2,4
1045,1,2
1046,2,2
1047,2,1
1048,1,2
1049,2,0
1050,1,3
1051,3,2
1052,3,0
1053,1,6
1054,2,0
1055,2,0
1056,2,0
1057,3,2
1058,0,3
1059,2,2
1060,2,2
1061,6,1
1062,5,4
1063,1,3
1064,0,2
1065,5,2
1066,3,2
1067,2,0
1068,3,1
1069,3,0
1070,1,6
1071,2,0
1072,1,3
1073,2,2
1074,5,2
1075,1,1
1076,2,6
1077,4,2
1078,2,0
1079,2,0
1080,4,1
1081,2,2
1082,2,3
1083,2,0
1084,0,3
1085,1,2
1086,1,1
1087,2,2
1088,0,2
1089,5,2
1090,2,1
1091,1,2
1092,0,2
1093,3,0
1094,2,1
1095,1,1
1096,4,4
1097,2,1
1098,0,2
1099,2,1
1100,1,1
1101,3,1
1102,1,1
1103,4,0
1104,0,0
1105,0,2
1106,1,2
1107,1,2
1108,0,0
1109,1,3
1110,3,1
1111,1,1
1112,1,3
1113,2,4
1114,2,1
1115,2,1
1116,1,3
1117,1,0
1118,0,0
1119,4,4
1120,2,2
1121,2,3
1122,1,7
1123,4,4
1124,7,1
1125,2,2
1126,1,2
1127,3,1
1128,5,2
1129,0,2
1130,2,3
1131,2,2
1132,1,1
1133,2,0
1134,1,1
1135,1,1
1136,2,0
1137,2,5
1138,3,1
1139,3,1
1140,5,0
1141,0,2
1142,3,1
1143,3,1
1144,1,0
1145,1,3
1146,4,1
1147,3,4
1148,1,2
1149,0,1
1150,2,2
1151,4,3
1152,3,2
1153,1,1
1154,3,5
1155,0,2
1156,1,1
1157,1,3
1158,4,0
1159,1,0
1160,5,2
1161,4,1
1162,3,1
1163,1,0
1164,2,1
1165,1,0
1166,2,0
1167,2,1
1168,1,1
1169,1,0
1170,0,1
1171,1,1
1172,0,2
1173,1,1
1174,0,2
1175,3,1
1176,1,2
1177,5,0
1178,0,3
1179,4,1
1180,1,2
1181,3,0
1182,2,1
1183,2,0
1184,0,1
1185,2,0
1186,3,1
1187,0,2
1188,3,1
1189,2,0
1190,4,2
1191,3,3
1192,3,0
1193,6,1
1194,6,1
1195,2,2
1196,6,0
1197,2,3
1198,2,1
1199,2,0
1200,2,1
1201,4,2
1202,3,3
1203,2,1
1204,2,2
1205,4,0
1206,1,2
1207,2,3
1208,2,1
1209,2,1
1210,4,2
1211,3,0
1212,4,4
1213,6,1
1214,4,0
1215,5,2
1216,3,1
1217,4,4
1218,0,1
1219,2,0
1220,4,1
1221,3,0
1222,3,2
1223,1,2
1224,0,0
1225,4,1
1226,4,1
1227,1,4
1228,1,1
1229,1,0
1230,1,6
1231,3,2
1232,4,0
1233,4,2
1234,3,1
1235,2,0
1236,2,2
1237,2,1
1238,3,2
1239,1,0
1240,2,2
1241,6,1
1242,6,0
1243,3,2
1244,1,0
1245,0,3
1246,0,0
1247,3,3
1248,2,0
1249,3,1
1250,5,3
1251,4,1
1252,3,6
1253,2,3
1254,3,1
1255,1,0
1256,0,1
1257,5,1
1258,3,2
1259,2,1
1260,3,1
1261,5,2
1262,4,5
1263,2,0
1264,3,1
1265,5,1
1266,4,1
1267,2,2
1268,5,0
1269,4,1
1270,5,1
1271,1,2
1272,1,2
1273,3,0
1274,3,1
1275,2,0
1276,3,2
1277,6,0
1278,1,1
1279,1,2
1280,0,2
1281,2,0
1282,0,3
1283,5,1
1284,4,1
1285,4,2
1286,0,0
1287,1,1
1288,3,1
1289,4,1
1290,2,2
1291,5,0
1292,1,1
1293,5,1
1294,2,1
1295,1,1
1296,1,1
1297,4,2
1298,1,1
1299,3,1
1300,6,1
1301,3,1
1302,1,0
1303,1,0
1304,1,2
1305,1,1
1306,5,1
1307,1,1
1308,2,1
1309,5,3
1310,5,1
1311,2,1
1312,3,4
1313,2,2
1314,3,2
1315,4,0
1316,3,1
1317,2,2
1318,0,1
1319,5,0
1320,5,0
1321,1,0
1322,1,2
1323,6,2
1324,4,0
1325,6,2
1326,2,1
1327,3,1
1328,4,0
1329,4,1
1330,3,2
1331,3,0
1332,5,1
1333,0,3
1334,3,1
1335,2,1
1336,3,1
1337,6,0
1338,2,4
1339,5,0
1340,4,0
1341,0,1
1342,0,0
1343,3,0
1344,2,0
1345,8,0
1346,1,1
1347,3,2
1348,2,4
1349,3,2
1350,2,1
1351,1,1
1352,2,3
1353,3,0
1354,4,2
1355,4,2
1356,3,2
1357,3,0
1358,4,0
1359,2,1
1360,2,1
1361,1,0
1362,0,2
1363,2,0
1364,1,1
1365,2,0
1366,2,0
1367,3,0
1368,4,1
1369,6,0
1370,2,1
1371,2,0
1372,4,1
1373,5,0
1374,1,2
1375,2,3
1376,4,0
1377,3,0
1378,2,2
1379,2,1
1380,5,1
1381,0,4
1382,2,3
1383,1,1
1384,1,0
1385,3,0
1386,3,1
1387,5,3
1388,2,1
1389,1,0
1390,2,1
1391,0,1
1392,2,1
1393,2,2
1394,4,4
1395,2,1
1396,1,1
1397,4,1
1398,1,0
1399,4,1
1400,4,3
1401,2,0
1402,0,0
1403,4,0
1404,2,2
1405,2,0
1406,1,1
1407,5,0
1408,1,1
1409,3,1
1410,0,1
1411,4,0
1412,2,1
1413,0,0
1414,2,2
1415,2,0
1416,0,1
1417,1,1
1418,3,0
1419,0,1
1420,2,0
1421,3,0
1422,3,0
1423,1,1
1424,1,1
1425,1,1
1426,2,0
1427,1,0
1428,1,1
1429,3,1
1430,1,0
1431,1,0
1432,4,1
1433,0,1
1434,2,0
1435,1,0
1436,1,0
1437,4,1
1438,1,0
1439,2,1
1440,2,0
1441,1,0
1442,2,2
1443,3,0
1444,1,1
1445,1,1
1446,1,0
1447,0,0
1448,0,0
1449,1,2
1450,4,1
1451,3,2
1452,0,0
1453,0,0
1454,1,0
1455,3,0
1456,2,0
1457,0,0
1458,0,1
1459,0,0
1460,1,0
1461,2,2
1462,1,0
1463,3,0
1464,0,0
1465,2,0
1466,0,1
1467,1,2
1468,0,1
1469,1,1
1470,1,1
1471,0,0
1472,1,0
1473,1,0
1474,1,1
1475,5,0
1476,2,1
1477,1,1
1478,2,0
1479,0,0
1480,2,1
1481,1,0
1482,1,0
1483,1,0
1484,1,1
1485,1,0
1486,4,0
1487,1,2
1488,2,0
1489,2,4
1490,0,1
1491,2,0
1492,2,2
1493,0,0
1494,2,4
1495,0,1
1496,2,1
1497,1,1
1498,2,0
1499,1,3
1500,2,0
1501,1,0
1502,2,0
1503,0,0
1504,2,0
1505,3,0
1506,0,1
1507,1,3
1508,1,0
1509,1,0
1510,1,2
1511,1,0
1512,0,2
1513,0,0
1514,0,1
1515,1,0
1516,1,2
1517,2,0
1518,1,1
1519,0,0
1520,0,1
1521,0,1
1522,0,0
1523,1,2
1524,0,0
1525,1,0
1526,2,0
1527,1,0
1528,0,2
1529,3,0
1530,0,0
1531,1,1
1532,1,1
1533,1,0
1534,1,2
1535,1,0
1536,2,1
1537,0,1
1538,0,0
1539,0,0
1540,1,0
1541,1,1
1542,1,1
1543,0,1
1544,2,1
1545,0,0
1546,0,0
1547,0,0
1548,0,0
1549,1,0
1550,2,0
1551,1,0
1552,2,0
1553,3,0
1554,0,0
1555,1,0
1556,1,0
1557,1,0
1558,0,0
1559,1,1
1560,1,0
1561,1,0
1562,0,0
1563,1,1
1564,0,0
1565,1,0
1566,0,0
1567,1,0
1568,0,0
1569,2,2
1570,0,0
1571,0,0
1572,0,1
1573,0,3
1574,2,1
1575,1,0
1576,0,0
1577,1,1
1578,0,3
1579,1,1
1580,1,1
1581,0,1
1582,0,0
1583,0,0
1584,1,0
1585,1,1
1586,0,1
1587,1,0
1588,0,0
1589,0,0
1590,0,0
1591,1,2
1592,1,0
1593,0,1
1594,0,0
1595,0,0
1596,0,0
1597,1,1
1598,0,1
1599,0,0
1600,2,3
1601,0,0
1602,0,0
1603,1,0
1604,0,0
1605,2,0
1606,0,1
1607,2,1
1608,1,0
1609,0,1
1610,0,0
1611,0,0
1612,2,0
1613,0,0
1614,1,0
1615,1,1
1616,0,0
1617,0,1
1618,1,1
1619,0,2
1620,1,2
1621,0,0
1622,2,2
1623,0,0
1624,0,1
1625,2,0
1626,0,0
1627,0,0
1628,2,0
1629,0,1
1630,0,0
1631,0,1
1632,0,1
1633,1,0
1634,2,1
1635,1,1
1636,0,1
1637,1,1
1638,1,0
1639,1,0
1640,0,3
1641,1,0
1642,2,0
1643,0,0
1644,1,1
1645,1,1
1646,0,2
1647,2,1
1648,0,3
1649,2,0
1650,0,0
1651,0,0
1652,0,0
1653,1,1
1654,1,0
1655,0,1
1656,0,0
1657,0,1
1658,0,0
1659,1,1
1660,1,0
1661,2,1
1662,0,0
1663,0,1
1664,0,1
1665,1,0
1666,0,0
1667,1,0
1668,0,2
1669,2,1
1670,0,0
1671,0,1
1672,0,0
1673,0,0
1674,0,1
1675,0,0
1676,0,1
1677,0,1
1678,0,0
1679,0,1
1680,2,0
1681,0,1
1682,0,1
1683,0,0
1684,0,1
1685,0,0
1686,1,0
1687,1,0
1688,1,2
1689,1,1
1690,2,0
1691,1,0
1692,1,1
1693,0,0
1694,1,0
1695,0,0
1696,1,2
1697,0,0
1698,0,0
1699,0,0
1700,1,1
1701,0,1
1702,0,0
1703,3,1
1704,1,0
1705,0,0
1706,0,0
1707,0,0
1708,0,1
1709,1,0
1710,1,0
1711,0,1
1712,0,0
1713,0,0
1714,0,0
1715,0,1
1716,1,0
1717,0,0
1718,1,0
1719,0,0
1720,1,0
1721,2,0
1722,0,0
1723,0,1
1724,2,0
1725,0,0
1726,0,0
1727,0,0
1728,0,1
1729,1,0
1730,0,0
1731,2,0
1732,2,1
1733,0,1
1734,2,0
1735,0,0
1736,1,0
1737,0,0
1738,1,0
1739,0,0
1740,0,1
1741,1,0
1742,0,1
1743,0,0
1744,0,0
1745,0,0
1746,0,1
1747,0,3
1748,1,1
1749,0,0
1750,0,0
1751,0,1
1752,0,0
1753,0,1
1754,1,1
1755,1,0
1756,0,1
1757,0,1
1758,1,1
1759,1,0
1760,0,2
1761,0,4
1762,4,3
1763,1,0
1764,0,1
1765,1,0
1766,1,0
1767,0,1
1768,1,0
1769,1,2
1770,0,0
1771,1,0
1772,0,1
1773,2,0
1774,0,0
1775,0,0
1776,1,0
1777,1,0
1778,0,0
1779,0,0
1780,0,1
1781,0,1
1782,1,1
1783,1,0
1784,0,1
1785,0,1
1786,1,0
1787,0,1
1788,0,1
1789,0,1
1790,0,1
1791,0,2
1792,0,0
1793,0,0
1794,0,2
1795,0,0
1796,1,0
1797,1,0
1798,0,0
1799,1,0
1800,0,0
1801,0,0
1802,1,0
1803,0,0
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,0
1816,0,1
1817,0,0
1818,1,0
1819,1,0
1820,0,0
1821,0,0
1822,0,0
1823,1,0
1824,0,1
1825,0,1
1826,1,0
1827,1,0
1828,1,1
1829,1,0
1830,1,0
1831,0,0
1832,0,1
1833,1,0
1834,0,0
1835,1,1
1836,0,0
1837,2,3
1838,1,0
1839,1,0
1840,0,0
1841,0,0
1842,0,0
1843,1,0
1844,0,0
1845,0,1
1846,0,0
1847,0,2
1848,0,0
1849,1,0
1850,1,0
1851,0,0
1852,0,0
1853,0,2
1854,0,1
1855,1,0
1856,0,1
1857,0,1
1858,0,1
1859,0,0
1860,0,0
1861,0,0
1862,0,0
1863,0,2
1864,0,0
1865,0,1
1866,0,0
1867,0,1
1868,0,1
1869,0,0
1870,0,0
1871,0,0
1872,0,1
1873,0,0
1874,0,1
1875,0,0
1876,1,1
1877,1,0
1878,0,0
1879,0,1
1880,0,1
1881,1,0
1882,0,0
1883,0,0
1884,1,0
1885,0,0
1886,0,1
1887,0,1
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,1,1
1893,0,0
1894,0,0
1895,0,1
1896,0,3
1897,0,0
1898,1,0
1899,0,1
1900,2,0
1901,0,0
1902,0,1
1903,0,0
1904,0,0
1905,0,1
1906,0,0
1907,0,0
1908,1,0
1909,0,0
1910,0,0
1911,0,0
1912,1,0
1913,0,0
1914,2,0
1915,1,0
1916,0,0
1917,0,0
1918,0,0
1919,1,0
1920,0,1
1921,0,0
1922,0,0
1923,0,1
1924,0,0
1925,0,0
1926,0,0
1927,1,0
1928,0,1
1929,1,0
1930,0,0
1931,0,0
1932,1,1
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,1,0
1941,0,0
1942,0,1
1943,1,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,1
1949,1,3
1950,0,1
1951,0,0
1952,2,0
1953,0,0
1954,1,0
1955,1,0
1956,0,2
1957,0,0
1958,0,1
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,1,1
1964,0,0
1965,0,0
1966,0,1
1967,0,1
1968,1,0
1969,0,1
1970,1,0
1971,0,2
1972,0,0
1973,1,1
1974,0,0
1975,0,0
1976,1,1
1977,0,2
1978,0,0
1979,0,0
1980,1,0
1981,0,1
1982,0,0
1983,1,1
1984,0,0
1985,1,0
1986,0,0
1987,1,0
1988,0,0
1989,0,1
1990,0,0
1991,0,0
1992,0,2
1993,0,0
1994,0,1
1995,0,0
1996,0,0
1997,0,1
1998,0,1
1999,1,0
2000,0,0
2001,0,0
2002,0,0
2003,0,1
2004,0,1
2005,0,2
2006,0,1
2007,0,0
2008,1,2
2009,0,1
2010,0,0
2011,0,0
2012,0,0
2013,2,0
2014,2,0
2015,0,1
2016,0,0
2017,0,1
2018,0,0
2019,0,0
2020,0,1
2021,1,0
2022,1,0
2023,0,0
2024,0,1
2025,1,0
2026,1,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,1,0
2032,1,1
2033,0,1
2034,0,1
2035,0,1
2036,1,1
2037,0,1
2038,0,1
2039,1,4
2040,0,1
2041,0,0
2042,1,0
2043,0,2
2044,0,0
2045,0,1
2046,0,0
2047,35,36
