n_1,N_1,straight
571,5,2
572,5,3
573,3,3
574,3,3
575,4,5
576,4,6
577,4,1
578,4,2
579,1,2
580,2,4
581,3,4
582,5,2
583,2,2
584,3,3
585,3,1
586,2,3
587,4,0
588,6,0
589,7,0
590,6,1
591,3,2
592,4,2
593,5,8
594,5,4
595,6,4
596,0,2
597,4,1
598,3,3
599,4,0
600,0,8
601,5,3
602,2,2
603,4,1
604,2,2
605,1,1
606,3,1
607,2,4
608,2,2
609,5,0
610,6,4
611,2,3
612,1,1
613,6,2
614,5,3
615,4,3
616,3,4
617,3,5
618,4,0
619,3,2
620,9,2
621,3,3
622,0,3
623,3,1
624,6,5
625,6,4
626,2,2
627,2,3
628,1,0
629,3,6
630,3,3
631,1,4
632,3,0
633,1,2
634,3,1
635,1,5
636,1,2
637,2,3
638,0,2
639,3,4
640,3,2
641,1,2
642,0,6
643,5,1
644,2,3
645,1,2
646,9,2
647,3,2
648,1,5
649,4,2
650,7,1
651,3,2
652,4,4
653,2,1
654,2,1
655,3,1
656,6,0
657,2,0
658,2,3
659,2,2
660,2,1
661,1,1
662,5,2
663,3,6
664,7,6
665,4,0
666,1,4
667,2,0
668,0,2
669,2,1
670,2,1
671,3,3
672,4,3
673,2,4
674,2,3
675,5,3
676,3,1
677,3,2
678,2,4
679,3,5
680,2,2
681,7,1
682,2,0
683,2,2
684,0,4
685,4,1
686,4,2
687,5,3
688,5,1
689,2,1
690,3,1
691,1,3
692,1,3
693,3,4
694,1,2
695,2,0
696,1,1
697,1,0
698,3,2
699,2,6
700,1,1
701,3,1
702,2,1
703,6,5
704,3,3
705,3,1
706,2,3
707,5,2
708,4,1
709,5,3
710,5,5
711,4,1
712,3,2
713,5,2
714,0,4
715,2,4
716,1,1
717,0,3
718,7,2
719,4,0
720,2,1
721,1,2
722,2,1
723,1,1
724,2,2
725,3,4
726,3,0
727,1,3
728,1,3
729,4,2
730,1,1
731,2,1
732,1,2
733,4,3
734,0,1
735,2,2
736,1,2
737,6,1
738,3,6
739,1,2
740,3,1
741,3,1
742,3,1
743,2,1
744,4,6
745,2,3
746,1,1
747,1,3
748,1,3
749,4,5
750,0,2
751,3,2
752,5,0
753,2,2
754,3,2
755,1,1
756,2,5
757,5,3
758,7,2
759,2,1
760,2,2
761,2,1
762,2,1
763,0,2
764,1,1
765,4,2
766,1,3
767,3,2
768,4,2
769,2,5
770,2,3
771,1,2
772,1,2
773,6,2
774,6,1
775,3,1
776,2,3
777,2,4
778,1,1
779,1,6
780,1,4
781,0,3
782,3,2
783,2,1
784,1,1
785,3,2
786,1,3
787,4,1
788,5,0
789,3,0
790,4,1
791,0,1
792,2,1
793,1,2
794,4,3
795,0,2
796,0,2
797,3,1
798,2,5
799,4,2
800,3,1
801,4,2
802,2,1
803,3,1
804,2,5
805,2,0
806,1,1
807,3,2
808,2,1
809,1,1
810,1,3
811,1,6
812,4,2
813,3,1
814,0,0
815,0,2
816,4,4
817,5,0
818,5,2
819,2,1
820,3,3
821,1,0
822,2,2
823,0,4
824,2,1
825,1,0
826,1,2
827,2,0
828,4,0
829,3,2
830,1,3
831,3,2
832,0,1
833,2,4
834,2,3
835,3,2
836,3,1
837,3,0
838,2,1
839,4,2
840,0,0
841,3,1
842,1,1
843,3,1
844,0,2
845,3,0
846,0,2
847,0,1
848,2,0
849,4,4
850,4,1
851,2,3
852,1,3
853,3,1
854,2,3
855,2,1
856,4,1
857,0,0
858,2,2
859,1,0
860,1,1
861,3,0
862,2,2
863,2,1
864,1,2
865,3,2
866,2,2
867,1,0
868,2,1
869,1,1
870,3,1
871,3,1
872,4,1
873,2,5
874,2,0
875,2,4
876,5,1
877,2,0
878,1,0
879,2,2
880,3,2
881,0,0
882,4,2
883,4,2
884,1,2
885,3,0
886,2,1
887,3,3
888,0,0
889,4,1
890,6,2
891,4,2
892,3,2
893,2,1
894,3,4
895,1,1
896,1,0
897,4,1
898,4,2
899,4,1
900,3,1
901,2,1
902,4,2
903,2,1
904,2,2
905,2,2
906,3,3
907,1,1
908,3,2
909,6,1
910,4,3
911,2,2
912,4,0
913,1,1
914,1,1
915,1,0
916,5,0
917,2,1
918,1,2
919,3,0
920,4,0
921,2,1
922,3,0
923,0,1
924,0,2
925,3,3
926,1,1
927,5,1
928,5,1
929,2,2
930,1,0
931,7,0
932,2,2
933,3,1
934,2,0
935,3,1
936,5,3
937,6,2
938,3,3
939,5,1
940,6,1
941,2,0
942,2,3
943,1,0
944,1,1
945,3,0
946,0,0
947,3,2
948,5,3
949,1,1
950,4,1
951,1,1
952,1,1
953,0,1
954,3,2
955,6,3
956,1,0
957,6,0
958,1,1
959,2,1
960,0,0
961,3,2
962,3,2
963,4,0
964,2,1
965,4,1
966,0,1
967,2,1
968,1,1
969,4,0
970,5,1
971,5,3
972,2,4
973,3,1
974,5,0
975,4,1
976,4,1
977,2,1
978,1,1
979,2,1
980,2,2
981,6,2
982,3,0
983,3,1
984,3,0
985,4,1
986,3,0
987,3,0
988,3,0
989,3,0
990,0,1
991,4,0
992,4,1
993,2,1
994,8,0
995,3,1
996,3,2
997,3,0
998,7,1
999,7,2
1000,3,1
1001,4,0
1002,7,1
1003,3,2
1004,2,1
1005,3,0
1006,2,0
1007,4,2
1008,2,1
1009,3,3
1010,3,1
1011,2,1
1012,2,1
1013,4,0
1014,2,1
1015,2,0
1016,4,1
1017,5,1
1018,3,0
1019,5,4
1020,4,0
1021,5,0
1022,1,0
1023,4,0
1024,3,1
1025,1,1
1026,3,0
1027,5,1
1028,0,3
1029,10,0
1030,0,1
1031,3,0
1032,3,1
1033,2,0
1034,1,1
1035,5,1
1036,3,2
1037,3,2
1038,5,0
1039,1,1
1040,1,1
1041,4,1
1042,4,3
1043,2,0
1044,3,0
1045,3,2
1046,4,1
1047,4,0
1048,2,1
1049,1,0
1050,1,1
1051,3,0
1052,2,3
1053,1,2
1054,3,0
1055,1,1
1056,1,0
1057,3,1
1058,4,1
1059,3,1
1060,1,0
1061,3,0
1062,3,1
1063,3,0
1064,1,1
1065,1,0
1066,3,1
1067,2,0
1068,3,1
1069,2,2
1070,4,2
1071,3,2
1072,2,3
1073,5,1
1074,3,0
1075,1,1
1076,4,0
1077,2,3
1078,3,0
1079,1,1
1080,0,2
1081,0,0
1082,3,0
1083,1,2
1084,0,1
1085,1,0
1086,3,1
1087,3,0
1088,4,1
1089,6,0
1090,3,0
1091,4,0
1092,3,0
1093,5,0
1094,1,0
1095,2,1
1096,0,2
1097,2,0
1098,0,0
1099,0,1
1100,3,4
1101,3,2
1102,3,0
1103,4,0
1104,0,1
1105,2,0
1106,2,0
1107,4,0
1108,2,1
1109,1,1
1110,1,0
1111,2,3
1112,0,0
1113,1,1
1114,3,1
1115,1,3
1116,0,2
1117,2,2
1118,3,1
1119,3,0
1120,2,2
1121,4,0
1122,1,0
1123,2,1
1124,1,2
1125,1,0
1126,0,1
1127,2,1
1128,3,3
1129,1,0
1130,1,2
1131,3,2
1132,0,3
1133,2,1
1134,0,0
1135,5,1
1136,1,0
1137,2,0
1138,1,0
1139,1,1
1140,4,1
1141,1,0
1142,2,0
1143,2,0
1144,4,1
1145,2,1
1146,1,0
1147,0,0
1148,2,1
1149,2,1
1150,0,0
1151,0,1
1152,2,1
1153,3,0
1154,0,0
1155,1,0
1156,1,0
1157,1,1
1158,1,1
1159,1,0
1160,2,1
1161,0,0
1162,0,0
1163,1,0
1164,3,2
1165,0,2
1166,0,0
1167,2,0
1168,0,0
1169,2,0
1170,1,0
1171,1,1
1172,0,0
1173,0,0
1174,1,0
1175,2,1
1176,1,0
1177,2,1
1178,2,1
1179,0,0
1180,2,1
1181,3,0
1182,0,0
1183,0,0
1184,1,1
1185,1,3
1186,0,1
1187,1,0
1188,1,1
1189,0,0
1190,2,0
1191,1,0
1192,0,1
1193,2,1
1194,1,0
1195,1,1
1196,1,2
1197,1,1
1198,2,2
1199,0,1
1200,0,1
1201,0,0
1202,0,0
1203,2,1
1204,0,1
1205,1,0
1206,1,0
1207,3,2
1208,0,0
1209,0,1
1210,4,1
1211,0,0
1212,0,0
1213,0,0
1214,0,1
1215,0,2
1216,1,0
1217,0,0
1218,1,0
1219,0,1
1220,0,0
1221,0,1
1222,0,0
1223,1,0
1224,2,1
1225,0,1
1226,1,1
1227,0,0
1228,0,2
1229,0,0
1230,0,3
1231,0,0
1232,1,1
1233,1,1
1234,0,0
1235,1,0
1236,0,2
1237,1,2
1238,1,0
1239,3,0
1240,1,0
1241,1,1
1242,0,2
1243,0,2
1244,2,0
1245,0,1
1246,2,1
1247,1,0
1248,1,2
1249,1,1
1250,0,0
1251,1,2
1252,1,0
1253,2,0
1254,0,0
1255,0,0
1256,0,1
1257,1,0
1258,1,0
1259,1,0
1260,1,2
1261,0,0
1262,1,2
1263,1,1
1264,0,1
1265,2,0
1266,1,0
1267,2,0
1268,3,0
1269,1,0
1270,0,1
1271,0,0
1272,1,1
1273,1,0
1274,0,1
1275,0,1
1276,0,0
1277,2,0
1278,2,3
1279,0,1
1280,1,0
1281,0,2
1282,0,1
1283,1,0
1284,0,1
1285,0,1
1286,0,0
1287,2,1
1288,1,0
1289,0,1
1290,1,0
1291,4,2
1292,1,1
1293,2,1
1294,0,1
1295,1,2
1296,0,1
1297,1,2
1298,1,1
1299,1,1
1300,0,0
1301,0,0
1302,1,0
1303,1,2
1304,0,1
1305,1,1
1306,1,1
1307,1,0
1308,1,0
1309,2,1
1310,1,1
1311,0,0
1312,1,3
1313,0,0
1314,0,0
1315,0,3
1316,0,0
1317,2,2
1318,2,0
1319,1,0
1320,2,0
1321,1,0
1322,1,0
1323,0,1
1324,1,0
1325,0,0
1326,2,0
1327,0,0
1328,2,0
1329,0,1
1330,1,0
1331,0,0
1332,0,0
1333,0,1
1334,0,0
1335,0,0
1336,0,1
1337,1,1
1338,0,1
1339,0,0
1340,1,1
1341,0,1
1342,0,0
1343,0,1
1344,0,2
1345,1,0
1346,0,1
1347,1,0
1348,0,1
1349,1,1
1350,1,0
1351,1,0
1352,1,0
1353,0,1
1354,1,0
1355,2,0
1356,0,0
1357,0,1
1358,0,1
1359,0,2
1360,1,0
1361,0,2
1362,1,1
1363,0,0
1364,3,0
1365,0,1
1366,1,0
1367,0,1
1368,1,1
1369,0,3
1370,2,1
1371,0,1
1372,0,4
1373,1,0
1374,2,2
1375,3,1
1376,0,0
1377,3,1
1378,1,2
1379,0,0
1380,0,2
1381,2,0
1382,1,0
1383,0,1
1384,0,0
1385,0,1
1386,0,0
1387,1,3
1388,2,1
1389,0,0
1390,0,0
1391,2,1
1392,0,0
1393,1,0
1394,1,0
1395,1,1
1396,3,2
1397,0,1
1398,1,1
1399,2,3
1400,0,0
1401,0,1
1402,0,2
1403,1,1
1404,0,1
1405,0,0
1406,0,1
1407,0,0
1408,0,0
1409,0,3
1410,1,2
1411,2,2
1412,0,1
1413,0,0
1414,1,1
1415,0,4
1416,0,1
1417,0,0
1418,1,2
1419,0,1
1420,1,0
1421,0,0
1422,0,0
1423,1,1
1424,0,0
1425,0,0
1426,0,0
1427,0,0
1428,0,0
1429,1,0
1430,1,0
1431,1,1
1432,2,2
1433,3,2
1434,0,0
1435,1,0
1436,1,1
1437,1,0
1438,0,0
1439,0,2
1440,1,1
1441,0,0
1442,0,0
1443,1,1
1444,1,1
1445,1,0
1446,0,0
1447,0,1
1448,1,2
1449,1,1
1450,0,2
1451,1,0
1452,0,2
1453,1,0
1454,1,2
1455,0,0
1456,2,1
1457,0,0
1458,1,2
1459,0,0
1460,0,1
1461,1,0
1462,1,0
1463,0,1
1464,3,1
1465,1,1
1466,1,1
1467,2,2
1468,0,0
1469,0,0
1470,0,0
1471,1,0
1472,1,1
1473,0,0
1474,0,1
1475,0,0
1476,1,0
1477,0,1
1478,1,0
1479,1,1
1480,1,0
1481,0,0
1482,0,2
1483,0,2
1484,0,0
1485,1,0
1486,0,2
1487,0,1
1488,3,0
1489,2,1
1490,3,0
1491,1,0
1492,1,0
1493,0,1
1494,0,0
1495,0,1
1496,1,1
1497,2,0
1498,1,0
1499,1,0
1500,0,0
1501,0,1
1502,1,1
1503,0,2
1504,1,1
1505,0,0
1506,0,0
1507,1,0
1508,3,1
1509,1,2
1510,2,0
1511,1,0
1512,1,1
1513,0,0
1514,1,0
1515,1,1
1516,0,1
1517,3,0
1518,2,0
1519,0,0
1520,0,0
1521,1,0
1522,1,0
1523,0,0
1524,0,0
1525,0,0
1526,0,0
1527,0,0
1528,1,0
1529,2,0
1530,0,1
1531,1,0
1532,2,0
1533,2,0
1534,1,2
1535,0,0
1536,0,1
1537,1,0
1538,0,0
1539,2,0
1540,1,0
1541,0,1
1542,0,0
1543,1,1
1544,0,1
1545,0,0
1546,0,0
1547,1,1
1548,0,2
1549,1,0
1550,0,0
1551,1,0
1552,0,0
1553,0,2
1554,0,0
1555,1,1
1556,0,0
1557,1,0
1558,1,0
1559,0,1
1560,1,1
1561,0,0
1562,0,0
1563,1,0
1564,0,2
1565,0,0
1566,0,0
1567,1,0
1568,2,0
1569,0,1
1570,0,1
1571,0,0
1572,0,0
1573,0,0
1574,1,1
1575,2,0
1576,1,0
1577,1,1
1578,2,2
1579,0,0
1580,0,0
1581,1,0
1582,0,0
1583,0,0
1584,0,0
1585,0,1
1586,0,0
1587,0,0
1588,1,0
1589,1,0
1590,0,0
1591,2,1
1592,2,1
1593,0,0
1594,1,1
1595,0,1
1596,0,0
1597,0,0
1598,1,0
1599,1,1
1600,1,0
1601,0,0
1602,1,2
1603,0,1
1604,1,2
1605,0,0
1606,0,1
1607,0,0
1608,0,0
1609,2,0
1610,0,2
1611,1,1
1612,0,1
1613,0,1
1614,0,0
1615,2,1
1616,0,1
1617,0,0
1618,1,0
1619,1,0
1620,0,0
1621,2,1
1622,0,0
1623,0,0
1624,0,2
1625,0,0
1626,0,1
1627,1,0
1628,0,0
1629,1,1
1630,1,2
1631,2,0
1632,0,0
1633,0,1
1634,1,0
1635,1,0
1636,0,0
1637,0,2
1638,0,2
1639,0,0
1640,0,0
1641,0,0
1642,1,1
1643,2,0
1644,1,0
1645,0,1
1646,0,0
1647,0,1
1648,1,1
1649,0,0
1650,0,4
1651,2,0
1652,0,0
1653,0,0
1654,1,1
1655,0,1
1656,0,0
1657,0,0
1658,1,0
1659,1,1
1660,0,0
1661,0,0
1662,2,0
1663,0,1
1664,1,0
1665,0,0
1666,0,0
1667,0,0
1668,2,1
1669,0,3
1670,0,0
1671,0,0
1672,0,0
1673,1,2
1674,1,0
1675,0,0
1676,1,0
1677,1,0
1678,0,0
1679,0,0
1680,1,0
1681,2,0
1682,0,0
1683,1,1
1684,1,0
1685,0,0
1686,0,1
1687,0,0
1688,0,1
1689,1,1
1690,0,1
1691,0,1
1692,0,0
1693,0,0
1694,0,0
1695,0,0
1696,1,0
1697,1,0
1698,0,0
1699,0,0
1700,0,0
1701,0,0
1702,0,0
1703,0,1
1704,0,0
1705,2,0
1706,0,1
1707,0,1
1708,0,0
1709,2,2
1710,2,0
1711,0,0
1712,0,1
1713,0,1
1714,0,0
1715,1,1
1716,0,1
1717,0,1
1718,2,0
1719,0,0
1720,0,0
1721,0,0
1722,0,1
1723,1,1
1724,0,1
1725,0,0
1726,0,0
1727,0,0
1728,0,0
1729,1,0
1730,2,0
1731,0,1
1732,0,0
1733,0,0
1734,0,1
1735,0,0
1736,0,1
1737,0,0
1738,0,1
1739,1,0
1740,0,0
1741,0,0
1742,1,1
1743,1,0
1744,0,0
1745,1,0
1746,0,0
1747,1,1
1748,0,0
1749,0,2
1750,0,1
1751,0,0
1752,1,1
1753,1,0
1754,0,1
1755,0,1
1756,0,0
1757,0,1
1758,0,0
1759,1,1
1760,0,1
1761,0,0
1762,1,0
1763,1,0
1764,0,0
1765,3,0
1766,1,0
1767,0,0
1768,1,1
1769,0,0
1770,0,0
1771,0,0
1772,1,0
1773,0,0
1774,2,0
1775,1,1
1776,0,1
1777,1,0
1778,0,2
1779,0,0
1780,1,1
1781,0,0
1782,1,0
1783,0,1
1784,0,0
1785,0,1
1786,0,1
1787,1,0
1788,0,2
1789,0,0
1790,0,0
1791,1,0
1792,0,1
1793,0,0
1794,0,0
1795,0,0
1796,1,0
1797,2,2
1798,0,0
1799,0,0
1800,1,1
1801,0,1
1802,0,0
1803,0,0
1804,0,1
1805,2,0
1806,0,0
1807,0,1
1808,0,0
1809,2,0
1810,1,0
1811,0,0
1812,0,1
1813,0,0
1814,0,0
1815,1,0
1816,0,0
1817,0,0
1818,0,1
1819,0,0
1820,0,0
1821,0,0
1822,0,0
1823,1,0
1824,1,0
1825,0,0
1826,1,0
1827,0,0
1828,0,1
1829,1,0
1830,1,0
1831,0,1
1832,0,0
1833,1,0
1834,2,1
1835,1,0
1836,0,0
1837,0,0
1838,0,0
1839,0,0
1840,0,1
1841,0,1
1842,0,2
1843,0,0
1844,0,0
1845,2,1
1846,0,0
1847,2,0
1848,0,0
1849,0,0
1850,0,0
1851,0,1
1852,0,0
1853,1,0
1854,0,0
1855,0,2
1856,0,0
1857,0,1
1858,1,0
1859,1,1
1860,1,0
1861,0,0
1862,0,1
1863,0,0
1864,2,0
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,0,0
1870,1,0
1871,0,0
1872,1,0
1873,0,0
1874,0,1
1875,3,2
1876,0,0
1877,1,1
1878,0,0
1879,0,0
1880,0,1
1881,1,0
1882,1,1
1883,0,0
1884,0,1
1885,0,0
1886,0,1
1887,1,0
1888,0,0
1889,1,0
1890,0,1
1891,0,2
1892,0,1
1893,2,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,1,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,1
1905,0,1
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,2
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,1
1925,1,1
1926,0,0
1927,1,0
1928,0,0
1929,0,0
1930,1,0
1931,0,0
1932,0,0
1933,0,0
1934,0,1
1935,0,0
1936,1,1
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,1,0
1944,0,0
1945,0,0
1946,1,1
1947,0,0
1948,2,1
1949,0,0
1950,2,0
1951,0,0
1952,0,1
1953,0,0
1954,0,0
1955,0,0
1956,0,2
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,1,0
1962,0,0
1963,0,2
1964,1,1
1965,0,0
1966,1,1
1967,0,1
1968,0,0
1969,0,1
1970,1,0
1971,0,1
1972,0,0
1973,0,0
1974,0,2
1975,0,0
1976,0,0
1977,1,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,1,1
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,1
1988,0,0
1989,1,0
1990,1,0
1991,1,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,1,0
1999,0,1
2000,0,0
2001,0,2
2002,0,0
2003,0,1
2004,0,0
2005,1,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,1
2011,0,1
2012,0,0
2013,0,0
2014,0,0
2015,1,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,1,0
2021,0,0
2022,0,1
2023,1,0
2024,0,0
2025,0,0
2026,1,1
2027,1,1
2028,0,0
2029,1,0
2030,0,0
2031,0,0
2032,1,1
2033,0,0
2034,1,0
2035,1,0
2036,0,0
2037,0,0
2038,1,1
2039,0,0
2040,1,0
2041,0,0
2042,0,1
2043,0,0
2044,0,0
2045,1,0
2046,0,1
2047,34,33
