n_1,N_1,straight
571,7,13
572,13,8
573,11,7
574,14,12
575,6,8
576,4,7
577,12,4
578,9,10
579,10,9
580,12,15
581,9,9
582,10,7
583,9,5
584,13,7
585,9,5
586,8,7
587,9,15
588,15,5
589,9,5
590,12,11
591,15,6
592,8,12
593,7,12
594,11,2
595,15,4
596,16,6
597,16,5
598,14,7
599,9,8
600,9,11
601,14,15
602,11,7
603,15,10
604,13,9
605,6,8
606,12,7
607,11,10
608,12,7
609,9,6
610,12,6
611,9,6
612,13,2
613,15,4
614,14,12
615,6,5
616,13,8
617,14,5
618,9,4
619,8,6
620,7,2
621,7,6
622,18,2
623,13,8
624,10,3
625,11,7
626,10,5
627,7,2
628,6,10
629,6,7
630,12,4
631,12,5
632,7,5
633,8,6
634,8,7
635,12,7
636,10,6
637,8,4
638,12,6
639,11,5
640,10,7
641,12,5
642,3,8
643,13,11
644,13,9
645,9,6
646,12,4
647,11,5
648,6,4
649,4,7
650,6,7
651,9,5
652,7,7
653,6,5
654,8,2
655,4,5
656,9,7
657,5,8
658,11,2
659,11,4
660,5,3
661,6,7
662,8,2
663,10,6
664,14,6
665,7,1
666,9,7
667,9,5
668,8,7
669,8,4
670,4,5
671,10,10
672,5,5
673,4,4
674,6,6
675,9,5
676,3,4
677,5,3
678,7,6
679,5,6
680,4,5
681,4,3
682,6,2
683,4,3
684,6,5
685,6,3
686,1,4
687,6,7
688,5,4
689,5,4
690,3,4
691,4,4
692,7,8
693,6,3
694,1,8
695,8,5
696,11,8
697,5,4
698,2,7
699,4,7
700,4,6
701,5,6
702,4,2
703,3,2
704,5,9
705,5,6
706,6,3
707,5,6
708,7,4
709,6,8
710,8,2
711,3,2
712,5,4
713,8,8
714,4,8
715,5,9
716,5,6
717,6,4
718,3,4
719,0,0
720,6,6
721,3,2
722,5,6
723,3,6
724,4,3
725,4,6
726,3,3
727,4,3
728,4,8
729,3,0
730,3,0
731,7,10
732,7,9
733,3,4
734,2,6
735,5,1
736,7,8
737,6,2
738,3,4
739,9,5
740,4,4
741,4,8
742,5,4
743,6,7
744,5,5
745,4,5
746,2,4
747,3,7
748,6,4
749,7,10
750,9,2
751,7,9
752,5,2
753,4,6
754,6,5
755,4,4
756,8,8
757,3,2
758,3,3
759,0,1
760,4,4
761,2,4
762,4,3
763,1,2
764,2,3
765,6,8
766,3,7
767,3,8
768,4,8
769,3,4
770,3,8
771,6,2
772,4,7
773,9,4
774,6,2
775,3,1
776,4,6
777,6,0
778,4,5
779,5,2
780,3,7
781,6,3
782,7,4
783,3,2
784,8,5
785,5,2
786,1,4
787,4,5
788,12,6
789,2,6
790,6,4
791,5,8
792,6,3
793,5,7
794,0,2
795,4,2
796,7,3
797,5,2
798,3,5
799,5,0
800,4,4
801,2,3
802,5,3
803,6,1
804,7,3
805,4,6
806,5,1
807,4,5
808,7,2
809,3,9
810,4,7
811,6,4
812,5,3
813,4,5
814,4,1
815,7,3
816,4,2
817,2,1
818,4,2
819,4,5
820,2,4
821,3,1
822,5,2
823,2,4
824,6,5
825,4,1
826,5,6
827,3,5
828,1,6
829,3,5
830,4,3
831,4,5
832,6,4
833,3,4
834,5,8
835,6,6
836,2,4
837,7,4
838,2,3
839,1,2
840,1,1
841,6,3
842,6,5
843,4,2
844,4,6
845,5,1
846,5,5
847,5,5
848,4,4
849,3,4
850,2,0
851,3,3
852,4,4
853,1,5
854,5,1
855,4,4
856,6,2
857,4,8
858,6,4
859,2,4
860,4,7
861,6,5
862,4,1
863,1,4
864,8,2
865,5,3
866,6,7
867,3,4
868,3,8
869,3,4
870,4,1
871,2,4
872,3,6
873,6,7
874,4,5
875,4,4
876,4,4
877,4,5
878,3,3
879,5,2
880,2,3
881,1,2
882,4,7
883,8,4
884,5,3
885,7,2
886,6,2
887,1,2
888,3,4
889,4,2
890,3,8
891,5,4
892,4,3
893,4,3
894,5,1
895,3,2
896,5,5
897,2,5
898,6,9
899,3,4
900,3,4
901,5,4
902,6,4
903,3,4
904,5,4
905,5,3
906,3,2
907,4,6
908,5,4
909,4,4
910,6,4
911,2,3
912,3,2
913,9,4
914,4,8
915,2,2
916,5,2
917,4,2
918,5,5
919,2,6
920,3,4
921,4,3
922,2,9
923,2,5
924,5,6
925,4,8
926,2,2
927,2,3
928,6,4
929,4,4
930,6,5
931,7,8
932,1,3
933,4,7
934,4,4
935,5,4
936,2,4
937,3,7
938,4,4
939,1,3
940,2,4
941,5,4
942,6,4
943,3,2
944,4,4
945,3,3
946,6,2
947,3,5
948,4,7
949,5,4
950,5,4
951,5,5
952,2,4
953,5,4
954,2,4
955,5,3
956,5,1
957,4,2
958,4,3
959,3,2
960,3,7
961,2,4
962,4,4
963,2,4
964,6,8
965,0,6
966,2,3
967,3,4
968,7,7
969,7,1
970,2,4
971,7,5
972,4,7
973,1,2
974,3,6
975,2,2
976,5,3
977,4,1
978,6,3
979,3,0
980,1,3
981,1,2
982,3,8
983,5,4
984,5,4
985,2,2
986,5,2
987,6,5
988,2,6
989,6,3
990,7,2
991,6,4
992,2,6
993,2,1
994,3,5
995,6,2
996,6,4
997,1,5
998,3,5
999,3,7
1000,5,3
1001,1,2
1002,8,1
1003,4,3
1004,5,2
1005,3,3
1006,3,6
1007,6,4
1008,4,5
1009,5,1
1010,5,2
1011,3,5
1012,0,2
1013,2,6
1014,2,1
1015,4,5
1016,2,3
1017,6,4
1018,2,5
1019,1,7
1020,4,3
1021,2,4
1022,0,0
1023,5,1
1024,2,3
1025,1,3
1026,4,1
1027,1,4
1028,3,1
1029,1,3
1030,2,6
1031,2,3
1032,2,9
1033,1,1
1034,6,4
1035,6,9
1036,5,4
1037,4,3
1038,5,8
1039,2,6
1040,2,3
1041,3,3
1042,4,4
1043,0,4
1044,2,3
1045,6,5
1046,2,6
1047,2,2
1048,4,3
1049,5,6
1050,3,6
1051,4,1
1052,4,4
1053,2,7
1054,3,3
1055,4,0
1056,4,5
1057,6,3
1058,6,3
1059,3,2
1060,5,2
1061,5,1
1062,6,3
1063,4,4
1064,4,6
1065,1,1
1066,3,2
1067,2,3
1068,6,2
1069,7,1
1070,1,2
1071,4,5
1072,5,0
1073,7,1
1074,3,3
1075,2,1
1076,1,4
1077,4,5
1078,3,2
1079,2,1
1080,2,4
1081,1,3
1082,7,2
1083,1,2
1084,2,2
1085,3,3
1086,3,7
1087,6,3
1088,3,3
1089,3,4
1090,5,7
1091,6,5
1092,2,3
1093,3,4
1094,5,4
1095,1,5
1096,6,4
1097,3,1
1098,2,3
1099,3,1
1100,1,3
1101,6,3
1102,4,3
1103,2,4
1104,1,8
1105,1,3
1106,3,0
1107,8,5
1108,4,3
1109,4,4
1110,4,2
1111,5,6
1112,5,7
1113,2,1
1114,8,4
1115,4,3
1116,2,7
1117,0,2
1118,2,0
1119,2,3
1120,1,3
1121,6,4
1122,3,3
1123,2,1
1124,2,6
1125,5,3
1126,3,3
1127,2,4
1128,5,2
1129,3,7
1130,5,2
1131,2,3
1132,4,1
1133,4,4
1134,3,4
1135,1,4
1136,9,4
1137,7,2
1138,7,5
1139,6,0
1140,6,4
1141,3,2
1142,4,2
1143,5,3
1144,3,2
1145,2,2
1146,2,5
1147,5,3
1148,2,2
1149,3,1
1150,4,5
1151,0,5
1152,5,1
1153,3,3
1154,4,2
1155,7,0
1156,1,5
1157,3,1
1158,5,5
1159,7,4
1160,6,2
1161,3,2
1162,7,1
1163,2,4
1164,3,3
1165,1,0
1166,4,3
1167,1,2
1168,8,3
1169,8,3
1170,3,1
1171,2,0
1172,5,4
1173,5,7
1174,1,3
1175,3,2
1176,5,5
1177,5,4
1178,7,7
1179,1,2
1180,2,4
1181,2,4
1182,9,9
1183,6,5
1184,4,1
1185,9,4
1186,2,1
1187,2,5
1188,6,4
1189,1,2
1190,9,3
1191,4,6
1192,5,3
1193,3,4
1194,1,4
1195,4,3
1196,6,6
1197,9,1
1198,4,6
1199,2,5
1200,6,8
1201,2,5
1202,4,2
1203,3,5
1204,2,2
1205,3,2
1206,5,0
1207,3,1
1208,6,4
1209,6,1
1210,5,6
1211,5,4
1212,2,5
1213,3,7
1214,3,3
1215,2,3
1216,1,1
1217,3,7
1218,2,4
1219,1,7
1220,4,2
1221,4,2
1222,2,2
1223,1,2
1224,3,2
1225,1,0
1226,4,4
1227,4,3
1228,1,5
1229,4,6
1230,1,9
1231,3,9
1232,7,2
1233,2,9
1234,3,3
1235,2,2
1236,3,4
1237,4,2
1238,3,4
1239,2,5
1240,5,5
1241,2,4
1242,6,4
1243,5,1
1244,3,3
1245,1,2
1246,3,1
1247,8,3
1248,7,3
1249,1,5
1250,4,1
1251,3,2
1252,3,6
1253,3,4
1254,3,4
1255,0,4
1256,1,1
1257,3,3
1258,3,3
1259,1,4
1260,3,4
1261,0,1
1262,4,5
1263,5,2
1264,2,4
1265,2,1
1266,3,2
1267,2,8
1268,3,6
1269,0,1
1270,4,2
1271,1,0
1272,2,2
1273,2,3
1274,6,3
1275,4,7
1276,1,2
1277,1,4
1278,6,4
1279,3,5
1280,1,4
1281,3,4
1282,2,2
1283,3,2
1284,4,1
1285,4,3
1286,2,3
1287,2,1
1288,4,3
1289,1,2
1290,3,0
1291,3,2
1292,3,3
1293,3,4
1294,3,8
1295,2,4
1296,4,4
1297,0,1
1298,4,2
1299,1,4
1300,1,4
1301,2,2
1302,1,2
1303,3,3
1304,4,3
1305,2,4
1306,3,2
1307,2,5
1308,5,2
1309,4,0
1310,2,2
1311,0,2
1312,1,3
1313,3,2
1314,3,0
1315,2,8
1316,6,3
1317,3,2
1318,3,2
1319,3,2
1320,1,3
1321,3,1
1322,4,5
1323,5,3
1324,4,0
1325,4,1
1326,4,2
1327,2,3
1328,2,2
1329,1,5
1330,4,2
1331,6,2
1332,2,2
1333,5,5
1334,4,2
1335,1,3
1336,8,2
1337,4,3
1338,3,3
1339,2,2
1340,2,4
1341,1,3
1342,5,1
1343,3,2
1344,3,3
1345,3,1
1346,1,2
1347,4,5
1348,4,0
1349,4,5
1350,0,2
1351,1,2
1352,4,3
1353,3,3
1354,4,2
1355,1,6
1356,5,4
1357,1,3
1358,2,5
1359,0,3
1360,5,1
1361,1,4
1362,3,1
1363,1,1
1364,5,4
1365,2,0
1366,2,2
1367,4,0
1368,4,1
1369,2,3
1370,3,5
1371,3,2
1372,3,4
1373,4,2
1374,3,5
1375,5,2
1376,4,4
1377,1,5
1378,1,1
1379,1,4
1380,3,4
1381,1,3
1382,3,6
1383,4,3
1384,1,1
1385,0,2
1386,3,4
1387,2,3
1388,1,3
1389,1,2
1390,3,1
1391,3,3
1392,2,2
1393,2,4
1394,5,2
1395,7,1
1396,6,1
1397,2,6
1398,1,4
1399,3,4
1400,3,2
1401,2,3
1402,6,1
1403,3,1
1404,3,5
1405,4,4
1406,0,2
1407,3,2
1408,2,4
1409,4,2
1410,3,3
1411,0,4
1412,0,5
1413,3,6
1414,1,1
1415,7,5
1416,1,4
1417,4,0
1418,2,2
1419,3,2
1420,4,3
1421,3,2
1422,2,4
1423,2,4
1424,4,0
1425,2,2
1426,0,2
1427,1,2
1428,5,4
1429,0,1
1430,2,1
1431,1,5
1432,3,1
1433,5,1
1434,2,2
1435,3,1
1436,4,3
1437,1,1
1438,3,0
1439,8,4
1440,5,1
1441,5,1
1442,0,2
1443,4,3
1444,3,3
1445,3,1
1446,1,1
1447,3,1
1448,4,1
1449,3,1
1450,2,2
1451,5,4
1452,1,3
1453,1,3
1454,0,2
1455,0,2
1456,3,2
1457,5,3
1458,4,4
1459,0,4
1460,2,3
1461,2,3
1462,1,3
1463,3,2
1464,1,3
1465,0,2
1466,3,2
1467,3,0
1468,2,3
1469,1,4
1470,5,2
1471,0,0
1472,3,3
1473,0,1
1474,1,1
1475,4,3
1476,1,2
1477,2,1
1478,4,0
1479,2,2
1480,3,1
1481,1,0
1482,1,4
1483,2,3
1484,1,0
1485,3,4
1486,1,3
1487,3,6
1488,3,1
1489,4,9
1490,5,4
1491,6,4
1492,4,4
1493,2,3
1494,3,2
1495,1,4
1496,1,3
1497,4,2
1498,0,2
1499,0,2
1500,1,1
1501,1,4
1502,6,1
1503,2,1
1504,5,1
1505,4,4
1506,0,5
1507,2,3
1508,0,2
1509,2,1
1510,1,6
1511,0,4
1512,3,4
1513,2,2
1514,2,3
1515,1,1
1516,0,1
1517,0,2
1518,0,2
1519,1,3
1520,0,3
1521,2,3
1522,4,0
1523,0,3
1524,3,2
1525,2,3
1526,3,1
1527,5,1
1528,0,3
1529,2,3
1530,4,4
1531,0,2
1532,3,2
1533,3,7
1534,4,2
1535,2,4
1536,2,5
1537,1,2
1538,3,1
1539,1,2
1540,3,3
1541,4,3
1542,3,4
1543,5,1
1544,3,1
1545,4,1
1546,2,3
1547,2,2
1548,1,1
1549,1,1
1550,1,3
1551,3,3
1552,1,1
1553,2,2
1554,5,3
1555,3,6
1556,1,2
1557,4,2
1558,1,1
1559,3,2
1560,1,3
1561,2,2
1562,4,4
1563,1,5
1564,1,5
1565,6,0
1566,2,5
1567,2,2
1568,2,1
1569,4,2
1570,2,3
1571,4,1
1572,2,2
1573,5,1
1574,4,5
1575,2,2
1576,2,0
1577,1,6
1578,1,5
1579,6,4
1580,3,3
1581,3,3
1582,2,2
1583,1,2
1584,4,2
1585,4,0
1586,3,2
1587,2,9
1588,3,2
1589,2,2
1590,3,3
1591,3,3
1592,8,1
1593,4,2
1594,0,1
1595,1,2
1596,5,2
1597,2,5
1598,1,2
1599,1,2
1600,1,3
1601,2,1
1602,4,5
1603,7,2
1604,1,3
1605,3,4
1606,3,6
1607,4,3
1608,1,1
1609,2,2
1610,4,1
1611,1,4
1612,4,1
1613,3,5
1614,2,2
1615,0,1
1616,0,4
1617,2,1
1618,1,3
1619,5,3
1620,5,1
1621,3,2
1622,1,4
1623,3,2
1624,1,3
1625,4,3
1626,5,6
1627,1,2
1628,3,3
1629,1,4
1630,2,5
1631,3,0
1632,4,4
1633,3,2
1634,3,5
1635,1,3
1636,4,1
1637,2,3
1638,2,10
1639,4,2
1640,0,2
1641,2,2
1642,2,1
1643,2,5
1644,1,2
1645,2,2
1646,0,2
1647,2,7
1648,2,1
1649,3,5
1650,5,2
1651,4,6
1652,4,5
1653,1,3
1654,1,4
1655,2,4
1656,3,2
1657,5,3
1658,3,1
1659,1,2
1660,2,4
1661,1,0
1662,6,5
1663,4,4
1664,7,2
1665,1,2
1666,3,3
1667,3,2
1668,6,2
1669,4,3
1670,0,1
1671,6,6
1672,2,2
1673,3,2
1674,3,2
1675,0,4
1676,1,3
1677,1,0
1678,5,3
1679,4,0
1680,1,5
1681,4,0
1682,1,3
1683,5,5
1684,5,3
1685,2,5
1686,1,2
1687,2,4
1688,2,1
1689,2,3
1690,3,5
1691,3,0
1692,2,4
1693,0,2
1694,3,3
1695,7,1
1696,1,3
1697,6,3
1698,5,4
1699,4,4
1700,5,7
1701,3,6
1702,5,5
1703,2,2
1704,5,3
1705,4,7
1706,3,4
1707,0,0
1708,5,3
1709,4,4
1710,3,4
1711,7,9
1712,2,5
1713,1,3
1714,3,2
1715,3,5
1716,4,5
1717,6,10
1718,3,1
1719,6,3
1720,4,2
1721,1,4
1722,3,5
1723,2,2
1724,4,4
1725,8,3
1726,4,4
1727,1,2
1728,4,6
1729,3,5
1730,2,9
1731,3,7
1732,2,6
1733,3,8
1734,6,4
1735,1,3
1736,5,1
1737,7,1
1738,6,7
1739,4,2
1740,3,6
1741,4,6
1742,6,3
1743,2,1
1744,4,3
1745,2,7
1746,6,3
1747,7,7
1748,3,5
1749,8,4
1750,1,4
1751,4,10
1752,1,9
1753,5,5
1754,6,6
1755,7,6
1756,5,6
1757,8,3
1758,6,8
1759,6,4
1760,7,2
1761,5,11
1762,3,3
1763,4,4
1764,9,6
1765,11,6
1766,10,6
1767,4,5
1768,9,9
1769,6,9
1770,6,4
1771,2,10
1772,6,3
1773,7,5
1774,7,9
1775,4,8
1776,7,4
1777,4,3
1778,2,4
1779,3,4
1780,2,1
1781,13,8
1782,7,6
1783,1,6
1784,8,3
1785,5,10
1786,6,6
1787,5,3
1788,5,2
1789,8,8
1790,4,8
1791,6,3
1792,3,4
1793,4,8
1794,2,5
1795,6,2
1796,4,6
1797,6,6
1798,1,6
1799,2,6
1800,6,8
1801,5,5
1802,2,5
1803,3,9
1804,4,12
1805,4,5
1806,4,7
1807,2,5
1808,7,7
1809,9,4
1810,8,10
1811,6,7
1812,4,7
1813,10,4
1814,5,4
1815,10,5
1816,7,3
1817,7,6
1818,4,2
1819,5,5
1820,4,5
1821,8,4
1822,0,11
1823,1,8
1824,7,4
1825,5,5
1826,6,2
1827,4,4
1828,6,1
1829,10,1
1830,7,9
1831,4,2
1832,8,4
1833,3,5
1834,3,6
1835,2,2
1836,7,6
1837,3,5
1838,3,4
1839,2,4
1840,7,3
1841,5,7
1842,0,6
1843,2,4
1844,3,6
1845,4,5
1846,4,9
1847,6,4
1848,2,5
1849,7,4
1850,4,7
1851,4,6
1852,1,3
1853,3,4
1854,0,3
1855,7,3
1856,7,4
1857,3,1
1858,3,1
1859,0,4
1860,5,6
1861,2,4
1862,10,8
1863,3,2
1864,2,4
1865,0,1
1866,1,3
1867,9,4
1868,2,5
1869,3,3
1870,3,1
1871,1,4
1872,2,6
1873,5,1
1874,5,2
1875,9,2
1876,2,1
1877,4,2
1878,5,2
1879,2,4
1880,1,5
1881,5,0
1882,5,3
1883,3,3
1884,7,2
1885,2,5
1886,3,3
1887,2,5
1888,2,3
1889,5,3
1890,2,4
1891,2,3
1892,2,4
1893,2,1
1894,3,3
1895,5,5
1896,5,0
1897,0,4
1898,3,2
1899,1,1
1900,2,1
1901,1,1
1902,1,2
1903,3,3
1904,2,3
1905,3,3
1906,1,4
1907,4,4
1908,4,5
1909,1,2
1910,0,1
1911,0,2
1912,3,2
1913,1,2
1914,1,4
1915,3,4
1916,3,2
1917,1,1
1918,1,2
1919,2,2
1920,5,0
1921,0,1
1922,0,1
1923,3,2
1924,2,0
1925,0,1
1926,1,0
1927,2,2
1928,1,2
1929,1,2
1930,1,0
1931,2,3
1932,1,0
1933,1,0
1934,1,0
1935,3,1
1936,2,0
1937,2,5
1938,1,3
1939,1,0
1940,1,3
1941,3,1
1942,2,4
1943,2,1
1944,2,0
1945,2,1
1946,3,0
1947,0,0
1948,1,1
1949,2,0
1950,1,1
1951,2,2
1952,2,1
1953,1,1
1954,1,0
1955,1,0
1956,0,0
1957,0,1
1958,0,1
1959,1,0
1960,1,0
1961,1,0
1962,1,2
1963,0,0
1964,0,0
1965,2,1
1966,1,1
1967,0,1
1968,0,1
1969,0,1
1970,1,1
1971,0,1
1972,1,1
1973,0,0
1974,0,1
1975,0,0
1976,1,0
1977,1,0
1978,1,1
1979,0,1
1980,0,1
1981,0,0
1982,2,1
1983,0,0
1984,0,0
1985,1,0
1986,1,0
1987,1,0
1988,0,0
1989,1,1
1990,0,1
1991,0,0
1992,0,1
1993,1,1
1994,0,1
1995,1,2
1996,0,0
1997,1,0
1998,0,0
1999,2,1
2000,0,1
2001,0,2
2002,1,0
2003,0,0
2004,1,0
2005,0,0
2006,1,0
2007,0,0
2008,0,1
2009,0,1
2010,1,1
2011,2,0
2012,0,1
2013,0,0
2014,2,2
2015,1,0
2016,0,0
2017,0,1
2018,0,1
2019,0,0
2020,0,0
2021,1,0
2022,0,0
2023,0,2
2024,0,1
2025,1,0
2026,0,0
2027,0,1
2028,0,0
2029,0,1
2030,0,0
2031,0,0
2032,0,0
2033,0,0
2034,0,0
2035,0,0
2036,0,0
2037,0,1
2038,0,0
2039,1,0
2040,0,1
2041,0,1
2042,0,1
2043,1,0
2044,1,2
2045,1,0
2046,1,0
2047,32,35
