n_1,N_1,straight
571,3,3
572,8,4
573,3,3
574,2,2
575,4,2
576,8,3
577,7,6
578,3,6
579,6,3
580,1,4
581,5,7
582,5,4
583,4,4
584,4,4
585,3,4
586,7,0
587,6,2
588,7,2
589,4,2
590,9,3
591,2,3
592,7,6
593,4,7
594,4,3
595,10,3
596,3,3
597,8,5
598,3,7
599,7,4
600,6,2
601,5,4
602,7,4
603,10,6
604,4,6
605,6,1
606,6,9
607,8,3
608,4,4
609,6,2
610,9,3
611,11,2
612,13,8
613,7,5
614,6,1
615,7,4
616,6,4
617,6,2
618,5,2
619,4,8
620,3,4
621,4,2
622,4,6
623,5,4
624,7,3
625,7,3
626,2,7
627,9,6
628,6,7
629,3,3
630,5,4
631,5,4
632,8,4
633,5,1
634,3,6
635,3,2
636,5,5
637,6,1
638,2,6
639,6,6
640,5,2
641,5,4
642,5,6
643,6,2
644,7,2
645,10,2
646,5,3
647,10,5
648,5,2
649,9,2
650,7,2
651,5,1
652,5,4
653,7,3
654,7,3
655,4,5
656,6,1
657,4,1
658,14,2
659,7,5
660,5,5
661,12,2
662,7,5
663,5,4
664,11,3
665,9,3
666,4,4
667,5,1
668,4,1
669,5,4
670,10,0
671,1,3
672,5,1
673,5,3
674,11,4
675,7,2
676,5,3
677,11,4
678,4,3
679,8,4
680,6,5
681,6,1
682,5,5
683,4,3
684,7,3
685,9,1
686,12,1
687,5,2
688,10,0
689,8,1
690,10,2
691,5,2
692,4,5
693,8,5
694,11,3
695,7,3
696,7,1
697,4,3
698,8,0
699,5,4
700,6,4
701,1,1
702,5,1
703,2,3
704,4,2
705,9,1
706,6,2
707,7,4
708,4,1
709,5,2
710,7,6
711,9,4
712,8,2
713,5,4
714,11,2
715,11,1
716,9,2
717,7,1
718,7,2
719,6,1
720,6,3
721,6,2
722,4,1
723,2,1
724,4,3
725,7,2
726,6,2
727,10,2
728,5,2
729,3,1
730,2,3
731,5,3
732,4,1
733,6,3
734,6,2
735,7,0
736,2,0
737,4,4
738,6,2
739,4,0
740,4,1
741,4,2
742,4,0
743,3,1
744,2,0
745,2,3
746,6,4
747,6,2
748,2,5
749,1,5
750,6,3
751,3,2
752,3,1
753,4,1
754,5,3
755,3,0
756,4,2
757,4,1
758,4,1
759,3,2
760,7,0
761,2,1
762,2,3
763,1,3
764,3,0
765,5,1
766,2,1
767,5,0
768,2,1
769,6,2
770,3,0
771,3,3
772,2,2
773,1,0
774,1,3
775,2,0
776,1,1
777,2,2
778,5,0
779,1,0
780,1,1
781,4,2
782,1,4
783,5,4
784,3,3
785,3,2
786,3,1
787,1,0
788,0,0
789,6,1
790,3,5
791,1,2
792,2,2
793,4,2
794,1,2
795,4,2
796,3,0
797,2,0
798,1,5
799,0,4
800,2,2
801,2,2
802,4,2
803,1,1
804,3,4
805,1,0
806,2,3
807,1,2
808,3,0
809,1,0
810,0,2
811,3,0
812,2,1
813,3,0
814,0,0
815,3,1
816,1,0
817,1,1
818,1,2
819,3,3
820,1,2
821,1,1
822,1,1
823,4,4
824,1,2
825,1,2
826,1,4
827,2,2
828,5,1
829,1,2
830,1,0
831,2,2
832,1,0
833,0,0
834,3,2
835,0,1
836,3,2
837,1,0
838,1,0
839,2,1
840,1,0
841,1,2
842,0,1
843,2,1
844,1,5
845,2,1
846,4,0
847,1,0
848,1,2
849,0,0
850,3,0
851,1,1
852,1,0
853,0,0
854,0,1
855,1,2
856,1,1
857,0,2
858,3,0
859,1,1
860,4,1
861,1,1
862,1,2
863,1,0
864,2,1
865,1,2
866,4,2
867,3,2
868,1,0
869,1,1
870,1,0
871,0,0
872,1,0
873,0,4
874,3,2
875,3,1
876,4,1
877,1,1
878,1,0
879,1,1
880,0,1
881,0,2
882,1,5
883,1,1
884,0,1
885,2,1
886,1,0
887,1,2
888,4,1
889,2,1
890,1,0
891,2,1
892,1,0
893,1,2
894,4,1
895,1,0
896,1,0
897,0,0
898,1,3
899,2,1
900,1,0
901,2,2
902,3,2
903,0,0
904,2,0
905,1,2
906,2,1
907,1,0
908,2,0
909,1,1
910,0,2
911,2,2
912,1,0
913,2,2
914,3,3
915,1,0
916,1,1
917,2,0
918,1,2
919,0,1
920,0,1
921,1,1
922,2,1
923,2,0
924,1,2
925,1,1
926,1,3
927,0,2
928,0,0
929,0,1
930,0,4
931,1,2
932,2,1
933,0,0
934,1,0
935,0,0
936,2,1
937,0,0
938,1,0
939,1,2
940,0,2
941,0,1
942,0,1
943,1,1
944,2,3
945,2,1
946,1,0
947,0,0
948,1,0
949,1,0
950,1,1
951,1,0
952,1,1
953,2,0
954,2,0
955,0,1
956,0,2
957,0,0
958,1,1
959,1,1
960,0,0
961,3,1
962,3,0
963,0,0
964,0,1
965,0,3
966,1,1
967,2,0
968,0,1
969,1,1
970,1,1
971,1,3
972,1,1
973,1,3
974,4,5
975,0,1
976,2,1
977,1,1
978,0,0
979,3,2
980,1,1
981,1,0
982,0,1
983,1,0
984,0,1
985,0,0
986,0,0
987,0,0
988,0,1
989,5,2
990,2,1
991,0,0
992,1,0
993,0,0
994,3,1
995,0,0
996,1,1
997,1,2
998,1,2
999,1,2
1000,1,0
1001,2,0
1002,0,1
1003,0,0
1004,0,2
1005,0,0
1006,1,1
1007,0,1
1008,2,0
1009,1,0
1010,1,3
1011,0,1
1012,0,0
1013,1,2
1014,1,0
1015,1,0
1016,1,1
1017,1,0
1018,1,2
1019,2,1
1020,0,0
1021,0,2
1022,3,0
1023,1,0
1024,0,1
1025,1,0
1026,0,1
1027,3,1
1028,1,0
1029,0,0
1030,0,0
1031,0,2
1032,3,1
1033,1,1
1034,0,1
1035,0,3
1036,1,1
1037,0,0
1038,2,0
1039,1,2
1040,1,0
1041,0,1
1042,1,0
1043,1,1
1044,0,2
1045,1,0
1046,0,2
1047,0,0
1048,1,2
1049,1,0
1050,1,1
1051,2,1
1052,2,0
1053,0,1
1054,2,0
1055,2,0
1056,0,1
1057,0,1
1058,1,0
1059,0,2
1060,0,0
1061,2,1
1062,0,2
1063,1,0
1064,4,0
1065,1,0
1066,0,1
1067,1,0
1068,1,0
1069,3,0
1070,1,0
1071,0,0
1072,0,0
1073,2,0
1074,0,0
1075,1,1
1076,0,0
1077,0,2
1078,0,0
1079,3,1
1080,0,1
1081,0,0
1082,2,0
1083,0,1
1084,0,2
1085,0,2
1086,1,0
1087,0,0
1088,1,0
1089,1,0
1090,0,1
1091,2,2
1092,0,0
1093,0,0
1094,1,0
1095,1,0
1096,1,2
1097,1,0
1098,1,0
1099,0,1
1100,0,2
1101,1,1
1102,2,0
1103,3,1
1104,1,2
1105,0,1
1106,2,2
1107,0,1
1108,1,0
1109,2,0
1110,1,0
1111,0,0
1112,1,1
1113,2,0
1114,1,1
1115,1,1
1116,1,0
1117,1,0
1118,2,0
1119,0,0
1120,0,1
1121,1,0
1122,0,1
1123,1,0
1124,0,1
1125,2,2
1126,0,1
1127,1,0
1128,3,0
1129,0,0
1130,1,1
1131,0,0
1132,2,0
1133,1,1
1134,0,1
1135,2,0
1136,0,0
1137,1,0
1138,0,1
1139,0,2
1140,0,0
1141,0,0
1142,0,0
1143,2,0
1144,1,0
1145,1,0
1146,1,0
1147,0,0
1148,2,3
1149,2,0
1150,0,1
1151,1,0
1152,0,0
1153,0,4
1154,1,1
1155,0,0
1156,0,2
1157,0,0
1158,3,0
1159,0,1
1160,0,0
1161,0,1
1162,1,1
1163,2,1
1164,1,2
1165,2,0
1166,0,0
1167,1,1
1168,1,0
1169,0,0
1170,1,1
1171,0,0
1172,2,1
1173,1,4
1174,1,1
1175,1,2
1176,0,0
1177,1,0
1178,0,1
1179,0,1
1180,0,0
1181,2,0
1182,1,3
1183,0,2
1184,1,0
1185,0,1
1186,0,1
1187,1,0
1188,3,0
1189,1,0
1190,0,0
1191,1,0
1192,1,0
1193,1,0
1194,0,1
1195,1,1
1196,0,2
1197,1,1
1198,0,0
1199,1,0
1200,1,0
1201,0,0
1202,1,1
1203,1,1
1204,0,0
1205,1,0
1206,1,0
1207,1,1
1208,0,0
1209,2,0
1210,2,1
1211,1,0
1212,0,0
1213,1,0
1214,1,0
1215,1,3
1216,1,0
1217,2,0
1218,1,0
1219,1,1
1220,0,1
1221,0,1
1222,0,0
1223,0,0
1224,4,1
1225,0,0
1226,0,1
1227,0,0
1228,1,1
1229,1,0
1230,2,0
1231,0,0
1232,0,0
1233,0,0
1234,0,2
1235,0,0
1236,0,1
1237,0,1
1238,2,1
1239,0,0
1240,1,0
1241,0,0
1242,0,2
1243,0,0
1244,0,1
1245,1,0
1246,0,1
1247,1,0
1248,0,1
1249,0,1
1250,0,0
1251,0,0
1252,1,0
1253,0,1
1254,0,0
1255,1,0
1256,1,0
1257,0,0
1258,0,1
1259,1,1
1260,2,1
1261,1,0
1262,2,2
1263,0,1
1264,0,0
1265,0,1
1266,1,0
1267,2,0
1268,1,0
1269,1,2
1270,0,1
1271,3,0
1272,0,0
1273,0,0
1274,1,2
1275,0,1
1276,0,0
1277,2,1
1278,1,0
1279,2,0
1280,0,1
1281,0,0
1282,0,1
1283,0,0
1284,1,0
1285,1,0
1286,1,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,1,0
1293,0,1
1294,1,0
1295,1,1
1296,2,0
1297,2,0
1298,0,0
1299,0,1
1300,0,1
1301,2,1
1302,2,2
1303,1,3
1304,1,1
1305,0,2
1306,0,1
1307,0,0
1308,0,1
1309,0,2
1310,1,1
1311,1,1
1312,0,2
1313,1,1
1314,1,1
1315,1,2
1316,1,0
1317,1,0
1318,1,0
1319,0,0
1320,1,1
1321,1,0
1322,0,0
1323,1,1
1324,0,1
1325,3,1
1326,1,0
1327,0,0
1328,0,1
1329,0,0
1330,0,0
1331,0,0
1332,2,0
1333,2,1
1334,0,1
1335,0,1
1336,2,1
1337,1,1
1338,1,0
1339,0,2
1340,2,3
1341,0,2
1342,1,0
1343,0,1
1344,0,1
1345,0,0
1346,1,0
1347,2,1
1348,2,0
1349,0,0
1350,1,1
1351,0,1
1352,0,0
1353,0,0
1354,1,0
1355,1,0
1356,1,0
1357,0,0
1358,0,0
1359,1,0
1360,0,1
1361,1,0
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,1,1
1368,0,1
1369,0,0
1370,0,1
1371,0,1
1372,2,0
1373,0,0
1374,1,0
1375,2,2
1376,1,1
1377,0,0
1378,0,0
1379,1,0
1380,0,0
1381,1,0
1382,1,1
1383,0,1
1384,1,1
1385,1,0
1386,0,0
1387,2,0
1388,0,0
1389,1,3
1390,1,0
1391,1,2
1392,0,0
1393,0,0
1394,1,1
1395,0,0
1396,1,3
1397,0,0
1398,2,1
1399,1,1
1400,1,1
1401,0,0
1402,0,1
1403,0,0
1404,0,0
1405,1,1
1406,0,0
1407,0,0
1408,2,2
1409,0,1
1410,1,0
1411,0,0
1412,1,0
1413,1,0
1414,1,0
1415,1,3
1416,1,1
1417,0,0
1418,0,0
1419,2,1
1420,0,0
1421,1,2
1422,0,1
1423,0,0
1424,1,1
1425,0,0
1426,0,1
1427,1,1
1428,0,1
1429,0,0
1430,1,0
1431,0,0
1432,2,1
1433,1,4
1434,1,0
1435,1,0
1436,0,2
1437,0,1
1438,1,0
1439,1,0
1440,1,1
1441,2,0
1442,0,1
1443,0,0
1444,0,0
1445,1,0
1446,1,1
1447,1,2
1448,1,1
1449,0,0
1450,0,0
1451,0,1
1452,0,0
1453,3,1
1454,0,0
1455,0,0
1456,0,0
1457,0,0
1458,1,0
1459,1,1
1460,1,0
1461,0,1
1462,0,1
1463,0,1
1464,0,0
1465,0,0
1466,0,0
1467,0,0
1468,0,0
1469,2,1
1470,1,0
1471,1,1
1472,0,0
1473,0,1
1474,0,0
1475,0,0
1476,1,1
1477,1,0
1478,1,1
1479,1,0
1480,2,1
1481,2,1
1482,0,2
1483,0,1
1484,1,1
1485,0,1
1486,0,2
1487,0,0
1488,2,2
1489,0,0
1490,0,0
1491,0,0
1492,0,0
1493,0,0
1494,1,0
1495,1,0
1496,0,1
1497,0,0
1498,1,2
1499,0,0
1500,0,1
1501,1,1
1502,0,1
1503,0,0
1504,2,0
1505,0,0
1506,0,1
1507,0,1
1508,0,0
1509,0,1
1510,0,0
1511,1,1
1512,0,0
1513,0,0
1514,1,0
1515,0,1
1516,1,1
1517,1,1
1518,1,0
1519,0,0
1520,1,0
1521,2,1
1522,0,0
1523,0,0
1524,0,1
1525,1,0
1526,2,2
1527,0,1
1528,1,0
1529,1,1
1530,0,0
1531,1,1
1532,0,1
1533,0,0
1534,1,0
1535,1,1
1536,0,0
1537,1,0
1538,0,0
1539,0,0
1540,0,0
1541,1,1
1542,1,0
1543,0,1
1544,2,0
1545,1,1
1546,0,1
1547,1,0
1548,2,0
1549,1,0
1550,0,0
1551,0,3
1552,1,0
1553,0,0
1554,0,1
1555,0,1
1556,0,0
1557,0,0
1558,1,1
1559,0,1
1560,0,0
1561,0,0
1562,0,1
1563,0,1
1564,0,0
1565,1,2
1566,2,1
1567,1,1
1568,0,0
1569,1,1
1570,2,0
1571,2,0
1572,0,0
1573,1,0
1574,2,0
1575,2,0
1576,1,0
1577,1,0
1578,1,0
1579,1,0
1580,0,1
1581,0,0
1582,0,1
1583,1,0
1584,1,1
1585,0,0
1586,0,1
1587,0,0
1588,0,1
1589,1,1
1590,0,0
1591,1,2
1592,0,0
1593,0,1
1594,0,1
1595,3,0
1596,0,0
1597,0,0
1598,0,1
1599,0,1
1600,0,0
1601,0,0
1602,0,0
1603,0,0
1604,0,0
1605,2,0
1606,0,0
1607,1,0
1608,0,0
1609,1,2
1610,0,1
1611,1,0
1612,0,0
1613,1,1
1614,1,1
1615,1,0
1616,0,1
1617,0,0
1618,1,0
1619,0,1
1620,1,1
1621,0,0
1622,0,0
1623,0,0
1624,1,0
1625,0,0
1626,0,0
1627,0,0
1628,0,0
1629,1,0
1630,0,1
1631,1,0
1632,1,1
1633,1,1
1634,1,0
1635,1,1
1636,0,0
1637,0,0
1638,0,0
1639,0,0
1640,0,1
1641,1,0
1642,0,0
1643,0,0
1644,1,0
1645,0,0
1646,0,0
1647,2,0
1648,1,0
1649,1,1
1650,2,0
1651,0,0
1652,0,1
1653,0,0
1654,0,0
1655,0,2
1656,0,1
1657,0,3
1658,0,1
1659,0,0
1660,0,1
1661,0,0
1662,0,0
1663,0,1
1664,0,0
1665,0,0
1666,1,1
1667,1,0
1668,0,0
1669,0,0
1670,0,0
1671,1,1
1672,0,0
1673,0,1
1674,0,0
1675,0,0
1676,0,0
1677,1,1
1678,0,1
1679,0,0
1680,0,0
1681,0,0
1682,1,1
1683,1,1
1684,0,0
1685,0,0
1686,0,1
1687,0,1
1688,0,0
1689,1,0
1690,1,0
1691,0,1
1692,0,1
1693,0,0
1694,1,1
1695,1,0
1696,0,0
1697,1,0
1698,0,0
1699,0,1
1700,0,0
1701,3,0
1702,1,0
1703,3,1
1704,0,1
1705,1,3
1706,0,0
1707,1,1
1708,1,0
1709,1,0
1710,1,1
1711,1,0
1712,1,0
1713,1,2
1714,0,1
1715,2,1
1716,0,3
1717,0,0
1718,0,1
1719,0,0
1720,0,0
1721,0,1
1722,0,0
1723,0,0
1724,1,0
1725,1,1
1726,0,0
1727,0,0
1728,0,0
1729,1,0
1730,0,2
1731,1,1
1732,0,0
1733,1,1
1734,0,0
1735,1,0
1736,0,3
1737,0,0
1738,0,0
1739,0,1
1740,1,0
1741,3,0
1742,1,0
1743,0,0
1744,0,0
1745,0,0
1746,0,3
1747,0,0
1748,1,1
1749,0,1
1750,0,0
1751,1,0
1752,1,1
1753,1,1
1754,0,2
1755,1,0
1756,0,0
1757,2,0
1758,0,0
1759,0,0
1760,0,0
1761,0,0
1762,1,1
1763,1,1
1764,0,2
1765,0,0
1766,0,0
1767,0,1
1768,0,1
1769,0,0
1770,0,1
1771,1,1
1772,0,0
1773,0,0
1774,0,0
1775,0,1
1776,0,0
1777,1,0
1778,0,1
1779,0,0
1780,0,1
1781,0,0
1782,0,0
1783,0,1
1784,1,0
1785,0,0
1786,1,1
1787,0,0
1788,1,0
1789,0,0
1790,1,0
1791,0,0
1792,1,0
1793,0,0
1794,0,1
1795,2,0
1796,0,2
1797,0,0
1798,0,1
1799,0,0
1800,0,0
1801,1,2
1802,0,1
1803,1,0
1804,0,0
1805,1,0
1806,0,1
1807,0,0
1808,0,0
1809,0,0
1810,0,1
1811,0,0
1812,1,2
1813,0,1
1814,0,0
1815,0,0
1816,1,0
1817,0,1
1818,0,1
1819,0,1
1820,0,0
1821,0,1
1822,0,0
1823,0,0
1824,0,2
1825,0,1
1826,0,0
1827,1,0
1828,0,0
1829,0,2
1830,0,1
1831,0,0
1832,0,0
1833,1,0
1834,1,0
1835,0,0
1836,0,0
1837,1,1
1838,0,0
1839,0,2
1840,0,1
1841,0,0
1842,0,0
1843,2,0
1844,0,2
1845,1,0
1846,0,1
1847,1,0
1848,0,0
1849,1,0
1850,0,0
1851,1,1
1852,0,0
1853,1,0
1854,0,0
1855,0,1
1856,0,0
1857,1,0
1858,0,0
1859,0,1
1860,0,0
1861,2,0
1862,0,1
1863,0,0
1864,0,0
1865,0,0
1866,0,1
1867,0,1
1868,0,0
1869,1,0
1870,0,0
1871,0,0
1872,0,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,0
1879,0,0
1880,0,0
1881,0,0
1882,1,0
1883,1,1
1884,0,0
1885,0,0
1886,0,0
1887,0,1
1888,0,0
1889,1,0
1890,0,1
1891,0,0
1892,0,1
1893,0,0
1894,1,0
1895,1,0
1896,0,0
1897,1,0
1898,1,0
1899,0,0
1900,0,0
1901,0,1
1902,0,0
1903,0,0
1904,2,2
1905,0,0
1906,0,0
1907,0,1
1908,0,0
1909,2,0
1910,1,0
1911,0,1
1912,1,1
1913,0,0
1914,0,1
1915,0,0
1916,0,1
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,1
1927,1,2
1928,1,0
1929,0,0
1930,0,1
1931,0,0
1932,2,0
1933,0,0
1934,0,0
1935,0,1
1936,0,0
1937,1,1
1938,0,0
1939,0,0
1940,1,1
1941,1,1
1942,0,1
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,1,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,1
1957,0,1
1958,0,2
1959,0,1
1960,0,1
1961,1,0
1962,0,0
1963,0,0
1964,1,2
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,1
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,1
1980,0,1
1981,1,0
1982,0,0
1983,1,0
1984,1,0
1985,0,0
1986,0,0
1987,1,0
1988,1,0
1989,1,1
1990,0,0
1991,0,2
1992,0,0
1993,0,0
1994,1,0
1995,1,0
1996,0,0
1997,1,0
1998,0,0
1999,1,0
2000,0,0
2001,0,1
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,3,0
2007,0,1
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,1
2013,0,0
2014,0,0
2015,0,0
2016,2,0
2017,2,0
2018,0,2
2019,0,0
2020,0,0
2021,0,0
2022,1,0
2023,1,0
2024,0,0
2025,0,0
2026,0,0
2027,0,1
2028,0,0
2029,0,1
2030,1,0
2031,0,0
2032,0,1
2033,0,0
2034,0,0
2035,0,1
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,1,0
2041,1,1
2042,0,1
2043,0,0
2044,1,0
2045,0,0
2046,1,0
2047,26,41
