n_1,N_1,straight
571,5,1
572,4,1
573,5,1
574,1,0
575,6,2
576,3,2
577,0,4
578,2,2
579,5,1
580,2,1
581,0,5
582,5,4
583,2,6
584,5,1
585,5,4
586,7,3
587,1,6
588,3,4
589,4,2
590,2,1
591,3,1
592,5,2
593,2,3
594,5,3
595,2,3
596,2,1
597,5,0
598,4,2
599,5,2
600,4,1
601,4,2
602,4,1
603,4,3
604,3,3
605,1,3
606,3,3
607,3,0
608,5,3
609,8,2
610,1,2
611,5,2
612,4,3
613,2,1
614,3,3
615,3,4
616,5,4
617,3,2
618,5,1
619,5,6
620,3,1
621,1,0
622,5,5
623,2,6
624,6,2
625,4,1
626,1,1
627,5,3
628,5,1
629,4,4
630,2,4
631,4,4
632,4,3
633,6,1
634,2,2
635,6,3
636,0,0
637,3,2
638,1,1
639,4,0
640,1,2
641,5,2
642,2,2
643,5,3
644,3,3
645,6,0
646,1,2
647,3,0
648,1,4
649,6,1
650,7,0
651,2,4
652,2,2
653,1,3
654,5,1
655,4,3
656,4,4
657,2,5
658,4,1
659,2,1
660,3,2
661,5,1
662,2,1
663,4,1
664,3,3
665,2,0
666,4,2
667,3,4
668,4,2
669,3,1
670,4,0
671,1,3
672,3,2
673,3,3
674,3,5
675,2,1
676,1,4
677,3,5
678,2,3
679,2,4
680,5,1
681,3,1
682,2,3
683,7,1
684,4,0
685,0,1
686,4,2
687,2,1
688,3,4
689,2,5
690,1,1
691,1,2
692,3,5
693,3,3
694,1,1
695,2,1
696,2,1
697,5,1
698,3,4
699,1,0
700,6,5
701,3,3
702,3,1
703,3,4
704,4,2
705,2,1
706,2,3
707,6,3
708,2,2
709,2,1
710,3,2
711,4,1
712,3,2
713,4,4
714,6,1
715,5,2
716,3,1
717,4,1
718,1,2
719,0,3
720,1,3
721,4,3
722,1,1
723,5,3
724,5,2
725,3,1
726,4,3
727,0,5
728,1,1
729,2,3
730,4,4
731,0,0
732,3,3
733,2,3
734,2,2
735,2,2
736,1,3
737,2,5
738,3,1
739,2,1
740,3,2
741,2,2
742,2,3
743,2,1
744,3,2
745,1,2
746,2,3
747,4,3
748,0,2
749,3,3
750,2,1
751,1,5
752,2,0
753,1,0
754,3,1
755,1,1
756,1,0
757,1,3
758,3,2
759,3,4
760,2,2
761,5,3
762,1,2
763,2,3
764,1,1
765,3,4
766,4,3
767,1,1
768,2,3
769,2,1
770,2,2
771,3,1
772,1,3
773,3,2
774,3,0
775,5,3
776,1,0
777,5,1
778,0,2
779,3,2
780,0,2
781,5,3
782,3,3
783,4,2
784,2,3
785,2,0
786,1,2
787,1,2
788,7,3
789,4,2
790,2,1
791,3,4
792,1,5
793,2,1
794,1,1
795,2,4
796,3,2
797,3,1
798,4,0
799,1,3
800,2,2
801,1,2
802,4,2
803,3,2
804,2,3
805,0,0
806,2,0
807,3,1
808,2,1
809,2,1
810,0,5
811,3,0
812,3,3
813,0,1
814,3,1
815,1,0
816,0,1
817,2,1
818,1,1
819,2,1
820,5,0
821,1,1
822,1,1
823,3,1
824,2,4
825,4,6
826,4,0
827,2,0
828,0,0
829,1,2
830,7,1
831,4,2
832,1,2
833,4,0
834,1,1
835,1,2
836,4,0
837,3,2
838,1,2
839,1,3
840,0,1
841,6,6
842,2,4
843,3,2
844,3,1
845,1,0
846,1,3
847,6,0
848,1,1
849,1,1
850,1,1
851,4,2
852,0,3
853,1,4
854,2,2
855,2,2
856,1,1
857,2,2
858,1,1
859,3,2
860,4,1
861,0,1
862,6,4
863,3,1
864,1,3
865,3,0
866,1,2
867,2,1
868,3,2
869,1,3
870,3,3
871,3,1
872,5,4
873,3,0
874,1,2
875,4,3
876,3,3
877,1,0
878,0,2
879,1,1
880,3,2
881,4,0
882,3,4
883,4,1
884,2,0
885,3,4
886,1,1
887,0,1
888,3,0
889,2,2
890,1,1
891,3,1
892,2,2
893,2,1
894,5,1
895,1,3
896,2,3
897,5,1
898,2,1
899,5,3
900,4,4
901,2,2
902,2,4
903,1,2
904,4,0
905,2,2
906,1,0
907,0,0
908,0,1
909,3,1
910,2,2
911,3,2
912,2,0
913,2,1
914,4,1
915,5,1
916,4,1
917,4,1
918,2,0
919,3,3
920,2,1
921,0,3
922,3,1
923,3,2
924,6,1
925,3,1
926,2,0
927,3,0
928,0,1
929,1,1
930,3,1
931,2,0
932,1,1
933,1,0
934,5,1
935,5,1
936,3,4
937,5,1
938,2,3
939,0,3
940,2,1
941,2,1
942,4,1
943,0,2
944,4,0
945,1,1
946,2,0
947,1,2
948,1,1
949,3,2
950,1,4
951,4,0
952,3,1
953,1,2
954,3,0
955,3,1
956,5,5
957,2,0
958,4,0
959,3,0
960,6,2
961,5,3
962,0,0
963,3,1
964,3,0
965,3,1
966,1,0
967,2,1
968,3,1
969,3,0
970,1,2
971,3,0
972,3,0
973,3,1
974,8,2
975,7,1
976,5,4
977,3,2
978,1,6
979,4,2
980,2,2
981,2,1
982,3,0
983,2,0
984,3,1
985,5,4
986,3,1
987,3,2
988,3,4
989,1,3
990,1,1
991,4,0
992,3,0
993,5,3
994,1,0
995,3,1
996,1,1
997,5,0
998,4,1
999,5,2
1000,2,0
1001,4,1
1002,4,1
1003,3,1
1004,2,1
1005,6,0
1006,4,1
1007,2,0
1008,3,1
1009,3,1
1010,5,0
1011,2,2
1012,3,0
1013,4,0
1014,5,2
1015,5,1
1016,2,0
1017,0,3
1018,2,2
1019,2,1
1020,1,2
1021,4,1
1022,9,0
1023,6,3
1024,1,2
1025,2,0
1026,3,0
1027,4,1
1028,1,3
1029,2,2
1030,3,0
1031,5,1
1032,6,1
1033,9,0
1034,1,1
1035,0,3
1036,5,2
1037,6,2
1038,7,0
1039,3,0
1040,2,3
1041,2,1
1042,1,1
1043,3,1
1044,2,0
1045,3,0
1046,6,2
1047,2,0
1048,4,2
1049,4,2
1050,3,1
1051,3,1
1052,6,1
1053,4,0
1054,4,1
1055,2,1
1056,2,1
1057,5,3
1058,2,2
1059,0,1
1060,3,0
1061,8,3
1062,4,1
1063,3,0
1064,2,2
1065,1,1
1066,3,1
1067,6,1
1068,3,1
1069,5,0
1070,5,3
1071,2,2
1072,3,2
1073,4,1
1074,3,1
1075,4,2
1076,2,0
1077,3,1
1078,2,2
1079,1,0
1080,2,2
1081,0,0
1082,2,1
1083,1,0
1084,6,1
1085,4,1
1086,5,1
1087,5,1
1088,10,0
1089,6,2
1090,2,0
1091,4,1
1092,1,0
1093,4,2
1094,2,3
1095,3,1
1096,0,2
1097,4,1
1098,4,0
1099,8,1
1100,1,1
1101,5,0
1102,2,1
1103,2,1
1104,0,1
1105,2,1
1106,3,0
1107,1,0
1108,2,1
1109,1,1
1110,4,0
1111,3,0
1112,5,0
1113,5,1
1114,6,2
1115,2,0
1116,1,3
1117,4,2
1118,2,1
1119,6,0
1120,2,4
1121,2,3
1122,3,0
1123,5,0
1124,3,2
1125,3,0
1126,4,0
1127,3,0
1128,6,1
1129,2,0
1130,6,0
1131,3,0
1132,5,1
1133,3,1
1134,5,1
1135,3,0
1136,7,0
1137,0,1
1138,2,1
1139,3,2
1140,3,2
1141,5,1
1142,5,0
1143,4,0
1144,2,0
1145,4,2
1146,0,2
1147,3,1
1148,1,2
1149,2,0
1150,1,0
1151,5,0
1152,2,1
1153,0,2
1154,2,0
1155,3,1
1156,2,1
1157,1,1
1158,1,2
1159,3,0
1160,1,0
1161,0,0
1162,2,0
1163,1,1
1164,6,1
1165,1,0
1166,1,0
1167,3,1
1168,0,3
1169,2,1
1170,4,0
1171,0,2
1172,3,0
1173,3,0
1174,6,0
1175,0,1
1176,2,2
1177,2,1
1178,2,0
1179,4,0
1180,0,1
1181,0,1
1182,1,1
1183,6,0
1184,2,0
1185,1,0
1186,3,2
1187,0,0
1188,3,0
1189,2,1
1190,1,0
1191,0,1
1192,0,0
1193,0,1
1194,1,0
1195,2,0
1196,0,0
1197,0,1
1198,0,1
1199,3,1
1200,2,2
1201,0,0
1202,0,1
1203,1,0
1204,3,2
1205,1,0
1206,1,0
1207,1,2
1208,1,3
1209,1,0
1210,1,1
1211,1,0
1212,1,1
1213,0,0
1214,3,0
1215,5,0
1216,3,0
1217,1,2
1218,0,0
1219,1,2
1220,1,1
1221,3,0
1222,2,1
1223,3,2
1224,0,1
1225,1,1
1226,0,0
1227,2,0
1228,2,0
1229,2,0
1230,2,1
1231,2,0
1232,2,1
1233,1,0
1234,0,2
1235,2,1
1236,2,0
1237,0,0
1238,4,2
1239,0,0
1240,1,0
1241,1,0
1242,2,1
1243,3,1
1244,1,0
1245,1,0
1246,0,0
1247,2,1
1248,2,0
1249,0,0
1250,0,1
1251,2,1
1252,0,1
1253,0,0
1254,0,1
1255,2,0
1256,1,0
1257,0,0
1258,2,0
1259,1,0
1260,0,0
1261,0,0
1262,0,0
1263,1,0
1264,1,0
1265,1,0
1266,0,0
1267,0,1
1268,0,0
1269,1,0
1270,0,1
1271,0,1
1272,0,1
1273,2,0
1274,2,0
1275,0,0
1276,1,0
1277,0,0
1278,0,0
1279,0,0
1280,0,0
1281,3,1
1282,1,0
1283,0,1
1284,0,2
1285,2,3
1286,0,0
1287,0,0
1288,1,0
1289,0,1
1290,0,0
1291,0,1
1292,0,0
1293,1,0
1294,2,1
1295,3,1
1296,2,0
1297,1,0
1298,0,0
1299,0,2
1300,1,0
1301,0,0
1302,0,1
1303,0,0
1304,1,1
1305,0,2
1306,0,1
1307,1,2
1308,1,1
1309,1,1
1310,0,0
1311,0,0
1312,1,2
1313,0,1
1314,0,1
1315,0,1
1316,1,1
1317,0,0
1318,2,1
1319,0,2
1320,0,0
1321,3,0
1322,2,1
1323,0,0
1324,1,0
1325,1,2
1326,0,1
1327,2,0
1328,2,1
1329,2,1
1330,0,0
1331,0,0
1332,0,0
1333,0,1
1334,1,0
1335,2,0
1336,1,3
1337,0,0
1338,0,1
1339,0,0
1340,1,0
1341,2,2
1342,1,1
1343,0,0
1344,3,0
1345,1,0
1346,3,1
1347,1,1
1348,0,0
1349,0,0
1350,0,1
1351,1,0
1352,1,1
1353,0,0
1354,2,1
1355,0,0
1356,0,1
1357,1,0
1358,0,0
1359,0,2
1360,1,0
1361,0,0
1362,0,1
1363,0,0
1364,1,2
1365,1,0
1366,1,0
1367,1,0
1368,2,0
1369,0,0
1370,0,3
1371,2,0
1372,3,1
1373,1,0
1374,0,0
1375,0,0
1376,1,0
1377,0,0
1378,0,0
1379,1,1
1380,0,1
1381,0,1
1382,1,0
1383,0,0
1384,1,0
1385,1,4
1386,2,1
1387,0,0
1388,0,1
1389,2,0
1390,2,0
1391,0,0
1392,1,1
1393,0,1
1394,0,0
1395,3,0
1396,2,1
1397,1,2
1398,0,0
1399,1,0
1400,0,2
1401,0,1
1402,0,0
1403,0,1
1404,0,0
1405,0,1
1406,1,0
1407,0,2
1408,0,1
1409,3,1
1410,0,3
1411,0,0
1412,0,0
1413,0,0
1414,1,0
1415,0,0
1416,2,1
1417,1,1
1418,1,0
1419,0,2
1420,2,0
1421,0,1
1422,1,0
1423,0,0
1424,2,0
1425,0,0
1426,0,0
1427,1,1
1428,0,1
1429,1,0
1430,0,1
1431,1,1
1432,2,1
1433,0,0
1434,0,2
1435,0,0
1436,0,1
1437,1,1
1438,0,0
1439,1,0
1440,2,2
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,1,2
1447,0,1
1448,0,0
1449,1,0
1450,1,0
1451,3,0
1452,0,0
1453,0,1
1454,1,1
1455,0,0
1456,0,0
1457,0,0
1458,1,0
1459,0,1
1460,0,1
1461,0,0
1462,3,1
1463,2,1
1464,1,0
1465,0,0
1466,1,0
1467,1,0
1468,0,0
1469,0,1
1470,1,1
1471,1,0
1472,1,0
1473,0,0
1474,0,0
1475,1,1
1476,0,0
1477,0,0
1478,1,1
1479,0,0
1480,0,0
1481,0,0
1482,1,1
1483,0,1
1484,0,1
1485,0,0
1486,4,1
1487,0,0
1488,0,1
1489,3,0
1490,0,0
1491,1,1
1492,0,1
1493,0,0
1494,0,0
1495,2,0
1496,2,0
1497,2,3
1498,2,0
1499,0,0
1500,0,0
1501,0,2
1502,0,3
1503,0,1
1504,2,0
1505,1,0
1506,1,1
1507,0,1
1508,0,0
1509,1,1
1510,1,0
1511,1,0
1512,2,0
1513,0,0
1514,0,1
1515,2,2
1516,0,1
1517,0,0
1518,0,0
1519,1,0
1520,1,0
1521,1,0
1522,0,0
1523,0,1
1524,1,1
1525,2,1
1526,1,0
1527,0,0
1528,1,0
1529,0,1
1530,2,0
1531,0,0
1532,2,0
1533,1,0
1534,0,0
1535,0,1
1536,1,0
1537,0,1
1538,2,0
1539,0,0
1540,0,0
1541,0,1
1542,0,0
1543,0,0
1544,2,2
1545,1,1
1546,0,0
1547,2,0
1548,1,2
1549,1,0
1550,0,2
1551,1,0
1552,0,2
1553,1,0
1554,1,0
1555,0,1
1556,1,0
1557,1,0
1558,1,1
1559,0,0
1560,0,0
1561,0,3
1562,1,0
1563,1,0
1564,2,2
1565,2,0
1566,0,1
1567,0,2
1568,0,0
1569,0,0
1570,0,0
1571,1,0
1572,0,0
1573,0,0
1574,1,0
1575,0,2
1576,1,3
1577,0,0
1578,0,4
1579,0,0
1580,0,1
1581,0,1
1582,0,1
1583,0,1
1584,1,0
1585,0,0
1586,1,0
1587,2,0
1588,0,0
1589,0,1
1590,1,0
1591,0,0
1592,1,0
1593,1,1
1594,0,0
1595,0,1
1596,0,1
1597,0,3
1598,0,1
1599,1,1
1600,0,0
1601,1,2
1602,0,0
1603,0,2
1604,0,0
1605,1,0
1606,0,0
1607,1,0
1608,0,1
1609,0,0
1610,0,1
1611,0,0
1612,0,0
1613,0,0
1614,0,0
1615,0,0
1616,1,0
1617,0,0
1618,0,0
1619,0,3
1620,0,0
1621,2,1
1622,0,0
1623,1,0
1624,0,0
1625,1,2
1626,0,0
1627,1,1
1628,0,0
1629,0,1
1630,0,1
1631,0,1
1632,1,0
1633,1,0
1634,0,0
1635,1,1
1636,0,0
1637,0,0
1638,0,1
1639,0,0
1640,0,0
1641,0,1
1642,0,0
1643,1,0
1644,0,1
1645,0,0
1646,0,0
1647,0,0
1648,1,0
1649,1,1
1650,0,0
1651,0,0
1652,0,1
1653,0,2
1654,1,0
1655,0,1
1656,0,0
1657,1,0
1658,0,1
1659,1,0
1660,2,0
1661,0,1
1662,1,0
1663,0,0
1664,0,0
1665,0,0
1666,0,0
1667,0,0
1668,0,0
1669,0,0
1670,0,1
1671,1,0
1672,1,0
1673,3,1
1674,0,1
1675,0,0
1676,1,2
1677,0,1
1678,0,0
1679,1,0
1680,0,0
1681,0,0
1682,0,0
1683,0,0
1684,1,1
1685,0,0
1686,0,0
1687,0,0
1688,1,0
1689,0,0
1690,1,2
1691,0,4
1692,0,0
1693,0,0
1694,1,1
1695,0,0
1696,0,0
1697,0,0
1698,0,0
1699,0,1
1700,0,1
1701,0,1
1702,0,0
1703,0,0
1704,0,0
1705,0,0
1706,0,0
1707,1,0
1708,0,0
1709,1,2
1710,1,0
1711,0,0
1712,0,0
1713,0,2
1714,0,2
1715,2,1
1716,0,0
1717,0,0
1718,0,0
1719,1,0
1720,0,0
1721,0,0
1722,1,0
1723,0,0
1724,0,0
1725,0,0
1726,0,0
1727,1,2
1728,0,0
1729,1,0
1730,0,0
1731,1,0
1732,0,1
1733,0,0
1734,1,1
1735,0,1
1736,1,0
1737,0,0
1738,1,1
1739,1,0
1740,3,0
1741,0,0
1742,0,0
1743,2,0
1744,0,0
1745,0,1
1746,1,0
1747,2,0
1748,0,1
1749,0,0
1750,1,0
1751,0,1
1752,1,1
1753,0,0
1754,0,0
1755,2,0
1756,0,0
1757,1,0
1758,0,1
1759,0,1
1760,0,0
1761,0,0
1762,0,0
1763,0,0
1764,0,0
1765,0,1
1766,0,0
1767,0,1
1768,0,1
1769,0,0
1770,1,1
1771,0,1
1772,0,0
1773,0,1
1774,1,1
1775,0,0
1776,1,1
1777,0,0
1778,0,0
1779,0,1
1780,0,1
1781,1,0
1782,1,1
1783,1,0
1784,1,0
1785,0,0
1786,1,0
1787,1,2
1788,0,0
1789,0,0
1790,0,0
1791,0,2
1792,0,0
1793,0,1
1794,1,3
1795,1,0
1796,0,0
1797,0,0
1798,0,1
1799,2,0
1800,1,0
1801,0,0
1802,0,0
1803,0,1
1804,0,2
1805,0,0
1806,0,0
1807,0,0
1808,0,1
1809,0,0
1810,0,0
1811,0,0
1812,1,0
1813,0,1
1814,0,1
1815,0,1
1816,0,0
1817,0,0
1818,0,0
1819,1,0
1820,0,1
1821,0,1
1822,1,2
1823,0,0
1824,0,0
1825,2,0
1826,0,1
1827,2,0
1828,1,0
1829,1,0
1830,1,0
1831,0,0
1832,0,1
1833,0,0
1834,0,0
1835,0,0
1836,0,0
1837,2,0
1838,0,0
1839,1,0
1840,0,0
1841,1,0
1842,0,0
1843,1,0
1844,0,2
1845,1,0
1846,0,0
1847,0,0
1848,1,0
1849,1,1
1850,0,0
1851,0,0
1852,0,1
1853,0,1
1854,0,0
1855,0,0
1856,1,0
1857,0,0
1858,0,0
1859,0,0
1860,0,1
1861,1,0
1862,0,0
1863,0,1
1864,1,1
1865,1,0
1866,1,0
1867,0,0
1868,1,1
1869,1,0
1870,1,0
1871,0,0
1872,0,1
1873,0,0
1874,0,0
1875,1,0
1876,1,0
1877,1,0
1878,0,2
1879,0,1
1880,0,0
1881,0,0
1882,1,0
1883,0,1
1884,0,0
1885,0,1
1886,1,0
1887,0,0
1888,2,0
1889,0,0
1890,1,0
1891,0,1
1892,0,0
1893,2,0
1894,2,0
1895,1,0
1896,0,1
1897,0,0
1898,1,0
1899,0,1
1900,2,0
1901,1,1
1902,0,1
1903,0,0
1904,0,1
1905,0,0
1906,1,0
1907,0,1
1908,1,0
1909,1,0
1910,0,0
1911,0,0
1912,0,0
1913,1,1
1914,0,1
1915,0,1
1916,0,0
1917,0,1
1918,1,0
1919,0,0
1920,1,0
1921,1,0
1922,0,0
1923,0,0
1924,1,0
1925,1,0
1926,0,0
1927,1,1
1928,1,0
1929,0,0
1930,0,0
1931,0,1
1932,0,0
1933,1,0
1934,0,0
1935,0,0
1936,0,1
1937,0,1
1938,0,0
1939,1,0
1940,1,0
1941,0,1
1942,0,0
1943,0,0
1944,0,0
1945,0,1
1946,0,0
1947,1,1
1948,0,0
1949,0,0
1950,0,0
1951,1,0
1952,2,2
1953,1,1
1954,1,0
1955,2,0
1956,1,1
1957,2,0
1958,0,0
1959,1,0
1960,0,0
1961,0,1
1962,0,0
1963,0,0
1964,0,1
1965,0,0
1966,0,1
1967,0,2
1968,0,1
1969,0,0
1970,0,0
1971,0,0
1972,1,0
1973,0,0
1974,1,0
1975,0,0
1976,0,0
1977,0,1
1978,0,0
1979,2,0
1980,0,0
1981,0,1
1982,0,0
1983,0,1
1984,1,0
1985,0,0
1986,0,0
1987,1,0
1988,0,1
1989,1,0
1990,2,0
1991,1,1
1992,0,0
1993,0,0
1994,0,1
1995,1,1
1996,0,0
1997,0,0
1998,0,1
1999,0,0
2000,0,0
2001,0,1
2002,0,0
2003,0,0
2004,1,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,1
2016,0,0
2017,2,1
2018,0,0
2019,0,0
2020,1,0
2021,1,0
2022,2,0
2023,0,0
2024,0,0
2025,1,0
2026,0,1
2027,0,0
2028,0,0
2029,1,0
2030,0,1
2031,1,0
2032,1,0
2033,0,1
2034,0,0
2035,0,0
2036,2,0
2037,0,0
2038,1,1
2039,0,1
2040,0,0
2041,0,0
2042,0,0
2043,1,0
2044,0,0
2045,0,0
2046,1,0
2047,25,31
