n_1,compton,straight
571,5,5
572,4,4
573,5,5
574,2,3
575,0,7
576,2,4
577,7,3
578,5,2
579,3,4
580,2,5
581,6,3
582,3,6
583,2,7
584,7,4
585,6,4
586,3,4
587,3,2
588,5,4
589,3,8
590,7,5
591,7,6
592,4,6
593,4,2
594,4,2
595,4,2
596,3,5
597,3,6
598,2,0
599,3,4
600,5,9
601,4,4
602,0,3
603,2,4
604,5,4
605,2,4
606,5,2
607,5,5
608,2,8
609,3,6
610,3,4
611,7,3
612,7,3
613,4,4
614,5,4
615,2,5
616,3,5
617,6,4
618,4,3
619,2,4
620,2,6
621,4,4
622,3,2
623,8,2
624,3,3
625,5,1
626,1,4
627,2,7
628,2,4
629,3,5
630,7,6
631,3,4
632,2,2
633,6,3
634,7,3
635,5,2
636,9,5
637,3,4
638,2,3
639,4,7
640,0,2
641,1,5
642,6,4
643,2,2
644,4,1
645,3,5
646,4,3
647,3,2
648,7,3
649,0,5
650,2,2
651,6,2
652,3,1
653,3,8
654,2,8
655,4,3
656,6,2
657,6,5
658,5,4
659,3,2
660,4,4
661,6,4
662,3,2
663,2,7
664,2,3
665,3,1
666,3,3
667,3,6
668,1,7
669,5,4
670,3,0
671,6,3
672,5,7
673,4,5
674,5,3
675,4,3
676,2,7
677,1,6
678,4,4
679,6,3
680,8,3
681,3,2
682,3,2
683,8,6
684,2,4
685,2,4
686,2,4
687,2,3
688,6,3
689,4,3
690,5,1
691,5,3
692,0,1
693,5,5
694,5,4
695,3,3
696,4,4
697,2,5
698,3,1
699,4,6
700,2,2
701,4,1
702,4,3
703,2,5
704,5,1
705,5,5
706,2,3
707,2,0
708,3,3
709,1,3
710,2,5
711,3,1
712,1,3
713,0,2
714,4,4
715,1,5
716,2,2
717,2,3
718,0,0
719,4,3
720,4,2
721,10,2
722,1,1
723,5,6
724,1,1
725,4,1
726,3,1
727,3,2
728,2,3
729,4,3
730,4,2
731,4,0
732,6,4
733,3,1
734,4,4
735,4,3
736,2,3
737,2,4
738,7,1
739,5,2
740,4,3
741,4,3
742,0,2
743,3,1
744,4,2
745,1,3
746,1,1
747,2,3
748,4,2
749,1,4
750,3,7
751,2,1
752,6,1
753,5,2
754,1,5
755,4,1
756,3,4
757,4,4
758,1,0
759,2,7
760,5,2
761,2,6
762,1,2
763,2,0
764,3,7
765,1,2
766,5,4
767,0,1
768,1,3
769,5,5
770,2,3
771,5,1
772,2,4
773,2,3
774,5,4
775,3,1
776,4,3
777,2,2
778,3,2
779,3,3
780,4,2
781,3,4
782,3,1
783,4,3
784,4,1
785,6,3
786,0,1
787,7,1
788,3,1
789,0,4
790,2,1
791,3,2
792,0,0
793,4,2
794,4,3
795,4,4
796,1,1
797,4,4
798,2,3
799,9,2
800,3,5
801,4,1
802,3,1
803,5,2
804,3,6
805,1,1
806,2,4
807,2,2
808,2,3
809,2,3
810,3,2
811,3,0
812,1,2
813,5,1
814,3,0
815,3,2
816,2,0
817,4,2
818,1,2
819,2,1
820,4,3
821,0,3
822,2,3
823,2,5
824,5,3
825,5,2
826,0,2
827,3,5
828,3,2
829,2,0
830,1,3
831,3,1
832,4,0
833,3,4
834,2,2
835,2,1
836,5,2
837,2,2
838,0,2
839,4,0
840,5,3
841,3,0
842,4,0
843,4,1
844,1,2
845,1,3
846,6,1
847,4,3
848,1,1
849,5,2
850,0,2
851,4,2
852,3,0
853,5,3
854,3,1
855,2,4
856,2,4
857,2,2
858,1,1
859,6,1
860,2,0
861,2,3
862,1,3
863,3,4
864,4,2
865,5,0
866,4,1
867,4,3
868,3,1
869,2,3
870,3,3
871,0,4
872,2,3
873,4,4
874,1,0
875,2,1
876,2,3
877,5,1
878,1,4
879,0,3
880,1,0
881,1,3
882,7,1
883,5,1
884,1,0
885,3,2
886,3,0
887,2,2
888,4,0
889,3,1
890,1,2
891,3,0
892,10,1
893,3,0
894,2,4
895,4,1
896,7,1
897,3,1
898,0,3
899,7,1
900,3,0
901,2,2
902,3,5
903,2,0
904,2,1
905,7,1
906,3,1
907,2,3
908,3,4
909,4,0
910,3,0
911,5,0
912,1,0
913,2,0
914,4,4
915,4,3
916,4,2
917,6,1
918,3,2
919,9,1
920,2,4
921,1,2
922,4,1
923,7,2
924,3,2
925,3,1
926,6,1
927,1,4
928,1,0
929,3,3
930,3,0
931,5,3
932,3,2
933,5,0
934,1,2
935,4,0
936,4,1
937,4,3
938,3,3
939,2,0
940,4,0
941,3,0
942,1,0
943,1,1
944,2,1
945,3,2
946,3,4
947,2,1
948,4,1
949,7,1
950,4,0
951,3,1
952,1,3
953,1,3
954,1,2
955,4,0
956,3,0
957,3,0
958,4,1
959,0,1
960,5,1
961,5,2
962,0,4
963,3,1
964,0,2
965,1,3
966,2,0
967,3,0
968,1,0
969,0,1
970,0,2
971,3,0
972,4,0
973,1,4
974,5,1
975,4,0
976,2,1
977,3,2
978,3,5
979,4,3
980,5,1
981,3,2
982,0,1
983,4,1
984,2,0
985,2,0
986,4,0
987,1,1
988,2,3
989,8,1
990,3,1
991,3,2
992,5,1
993,3,1
994,1,1
995,0,2
996,0,1
997,2,1
998,3,1
999,3,1
1000,1,4
1001,2,2
1002,0,1
1003,2,0
1004,2,1
1005,0,0
1006,3,0
1007,2,3
1008,0,1
1009,4,0
1010,4,2
1011,0,0
1012,2,0
1013,0,2
1014,2,2
1015,1,0
1016,0,2
1017,2,1
1018,2,1
1019,0,1
1020,2,3
1021,1,1
1022,3,0
1023,0,1
1024,0,4
1025,0,1
1026,3,0
1027,2,3
1028,1,1
1029,1,1
1030,0,1
1031,1,2
1032,1,2
1033,0,0
1034,3,2
1035,0,1
1036,3,2
1037,3,1
1038,2,0
1039,3,0
1040,2,0
1041,3,3
1042,2,1
1043,3,1
1044,2,1
1045,0,0
1046,1,3
1047,2,0
1048,3,0
1049,1,2
1050,3,0
1051,0,0
1052,2,0
1053,0,0
1054,1,1
1055,2,0
1056,3,0
1057,0,2
1058,0,4
1059,0,0
1060,3,1
1061,1,2
1062,0,0
1063,2,1
1064,1,0
1065,0,3
1066,2,1
1067,3,2
1068,0,1
1069,2,0
1070,2,1
1071,0,2
1072,0,0
1073,0,3
1074,4,2
1075,1,0
1076,3,1
1077,1,3
1078,2,0
1079,1,0
1080,0,2
1081,0,2
1082,1,0
1083,2,1
1084,1,1
1085,0,3
1086,0,1
1087,2,0
1088,1,1
1089,1,1
1090,0,4
1091,0,2
1092,2,1
1093,1,2
1094,3,1
1095,1,3
1096,2,0
1097,0,0
1098,2,2
1099,0,3
1100,3,1
1101,3,0
1102,1,1
1103,0,2
1104,1,2
1105,0,0
1106,0,1
1107,2,1
1108,2,0
1109,1,1
1110,2,1
1111,1,2
1112,2,1
1113,1,0
1114,1,1
1115,0,2
1116,2,0
1117,0,3
1118,0,1
1119,3,1
1120,1,4
1121,2,0
1122,3,1
1123,1,2
1124,0,4
1125,0,2
1126,2,1
1127,0,2
1128,2,3
1129,3,0
1130,1,1
1131,3,2
1132,0,1
1133,1,0
1134,3,0
1135,2,3
1136,1,0
1137,2,2
1138,2,0
1139,1,1
1140,1,1
1141,1,1
1142,0,0
1143,2,1
1144,0,0
1145,0,0
1146,0,1
1147,0,1
1148,1,2
1149,0,0
1150,1,0
1151,0,0
1152,3,2
1153,0,0
1154,1,1
1155,1,0
1156,1,2
1157,0,1
1158,1,0
1159,1,0
1160,2,2
1161,2,1
1162,1,1
1163,0,0
1164,1,2
1165,1,0
1166,0,2
1167,1,0
1168,2,0
1169,1,1
1170,0,0
1171,2,1
1172,1,0
1173,1,1
1174,2,0
1175,1,1
1176,3,2
1177,2,1
1178,1,0
1179,1,0
1180,2,1
1181,0,2
1182,0,1
1183,1,0
1184,1,2
1185,0,0
1186,0,1
1187,1,1
1188,0,0
1189,1,1
1190,2,1
1191,1,0
1192,0,0
1193,1,0
1194,0,0
1195,0,0
1196,0,1
1197,1,1
1198,1,1
1199,3,0
1200,0,2
1201,0,0
1202,2,1
1203,0,1
1204,0,1
1205,0,2
1206,2,1
1207,1,0
1208,1,0
1209,0,0
1210,1,2
1211,1,0
1212,3,0
1213,2,1
1214,0,2
1215,0,2
1216,0,0
1217,2,0
1218,0,1
1219,1,0
1220,0,0
1221,0,1
1222,1,0
1223,0,0
1224,2,1
1225,0,1
1226,0,2
1227,0,1
1228,0,2
1229,0,1
1230,1,2
1231,1,1
1232,3,1
1233,0,0
1234,0,0
1235,0,2
1236,1,0
1237,1,1
1238,0,0
1239,0,2
1240,1,1
1241,1,0
1242,1,1
1243,1,1
1244,1,1
1245,1,1
1246,0,0
1247,0,0
1248,2,0
1249,1,1
1250,1,2
1251,1,3
1252,0,0
1253,1,0
1254,0,1
1255,0,0
1256,0,0
1257,1,1
1258,0,1
1259,1,0
1260,0,1
1261,0,3
1262,1,1
1263,1,0
1264,2,1
1265,2,0
1266,1,0
1267,1,1
1268,1,0
1269,0,0
1270,2,0
1271,1,0
1272,0,1
1273,1,2
1274,0,1
1275,0,2
1276,0,0
1277,0,1
1278,1,0
1279,2,2
1280,1,0
1281,2,0
1282,2,2
1283,1,1
1284,2,0
1285,0,0
1286,0,2
1287,0,0
1288,1,1
1289,3,2
1290,0,0
1291,1,0
1292,0,1
1293,1,1
1294,1,1
1295,0,0
1296,0,0
1297,0,1
1298,0,2
1299,2,2
1300,4,0
1301,1,0
1302,0,0
1303,1,0
1304,1,1
1305,0,0
1306,1,0
1307,0,0
1308,0,3
1309,0,2
1310,0,0
1311,2,1
1312,1,0
1313,0,0
1314,1,0
1315,4,1
1316,0,1
1317,3,0
1318,1,0
1319,2,0
1320,1,0
1321,0,0
1322,2,0
1323,0,3
1324,2,1
1325,0,0
1326,2,3
1327,0,0
1328,0,0
1329,0,1
1330,0,1
1331,1,1
1332,2,2
1333,0,2
1334,2,2
1335,0,0
1336,1,1
1337,1,1
1338,0,1
1339,1,0
1340,0,0
1341,1,1
1342,0,0
1343,0,2
1344,1,0
1345,1,1
1346,0,0
1347,1,0
1348,1,0
1349,0,0
1350,2,2
1351,0,0
1352,0,0
1353,2,1
1354,0,0
1355,0,1
1356,0,0
1357,1,1
1358,0,2
1359,0,0
1360,1,2
1361,0,1
1362,0,2
1363,0,1
1364,2,0
1365,1,3
1366,1,2
1367,1,1
1368,2,1
1369,1,0
1370,0,0
1371,0,2
1372,2,2
1373,0,2
1374,2,1
1375,0,2
1376,1,1
1377,0,0
1378,2,0
1379,0,6
1380,0,0
1381,1,0
1382,1,1
1383,1,3
1384,0,0
1385,1,0
1386,0,2
1387,0,1
1388,0,1
1389,1,2
1390,0,0
1391,2,0
1392,1,0
1393,1,1
1394,2,2
1395,0,0
1396,1,2
1397,2,0
1398,1,1
1399,0,0
1400,2,2
1401,0,2
1402,1,2
1403,1,0
1404,0,0
1405,0,1
1406,0,3
1407,0,0
1408,0,2
1409,1,1
1410,0,1
1411,1,1
1412,3,1
1413,1,0
1414,0,0
1415,2,0
1416,2,1
1417,0,0
1418,2,0
1419,2,1
1420,3,4
1421,2,2
1422,0,1
1423,0,0
1424,0,1
1425,0,1
1426,1,1
1427,0,1
1428,1,0
1429,0,0
1430,1,1
1431,2,0
1432,1,1
1433,0,2
1434,0,1
1435,1,1
1436,1,0
1437,1,0
1438,0,0
1439,2,3
1440,0,0
1441,1,1
1442,0,1
1443,1,0
1444,1,3
1445,2,0
1446,1,1
1447,0,1
1448,0,0
1449,0,0
1450,0,0
1451,1,2
1452,0,1
1453,1,1
1454,0,2
1455,0,0
1456,1,0
1457,0,0
1458,0,0
1459,0,0
1460,0,2
1461,0,1
1462,0,0
1463,2,1
1464,2,1
1465,0,2
1466,0,0
1467,1,0
1468,0,0
1469,2,0
1470,0,1
1471,0,2
1472,0,0
1473,1,3
1474,0,2
1475,0,2
1476,1,2
1477,0,0
1478,0,1
1479,0,1
1480,0,2
1481,0,1
1482,1,0
1483,0,0
1484,1,1
1485,0,0
1486,0,0
1487,0,0
1488,0,1
1489,0,0
1490,0,0
1491,0,1
1492,1,4
1493,0,0
1494,0,1
1495,0,1
1496,0,2
1497,2,1
1498,0,0
1499,0,2
1500,3,0
1501,0,1
1502,1,2
1503,2,2
1504,0,0
1505,0,1
1506,1,0
1507,2,1
1508,0,0
1509,1,0
1510,1,0
1511,0,1
1512,2,0
1513,0,0
1514,3,1
1515,0,1
1516,1,2
1517,1,0
1518,1,1
1519,0,0
1520,1,0
1521,1,0
1522,2,0
1523,0,0
1524,0,1
1525,1,2
1526,1,1
1527,1,1
1528,1,0
1529,2,1
1530,0,0
1531,3,1
1532,0,0
1533,1,0
1534,1,1
1535,0,0
1536,1,0
1537,1,0
1538,0,0
1539,0,0
1540,0,0
1541,2,0
1542,0,2
1543,2,0
1544,3,0
1545,0,2
1546,0,0
1547,0,0
1548,1,1
1549,0,0
1550,2,0
1551,0,1
1552,2,0
1553,1,0
1554,1,0
1555,0,0
1556,2,0
1557,1,0
1558,1,0
1559,1,1
1560,0,0
1561,0,0
1562,0,3
1563,1,3
1564,0,1
1565,0,0
1566,0,0
1567,3,1
1568,0,0
1569,0,1
1570,1,1
1571,1,1
1572,1,0
1573,1,1
1574,0,0
1575,0,1
1576,0,4
1577,2,0
1578,0,0
1579,2,0
1580,2,1
1581,1,0
1582,1,0
1583,1,0
1584,0,0
1585,0,0
1586,0,1
1587,0,0
1588,0,0
1589,0,3
1590,0,2
1591,0,0
1592,0,0
1593,2,0
1594,0,0
1595,4,1
1596,2,1
1597,1,1
1598,1,2
1599,1,0
1600,1,1
1601,0,1
1602,0,3
1603,0,1
1604,0,1
1605,0,1
1606,0,0
1607,1,1
1608,2,1
1609,0,0
1610,2,0
1611,0,0
1612,2,0
1613,2,1
1614,0,1
1615,0,0
1616,0,0
1617,0,0
1618,1,0
1619,0,2
1620,2,0
1621,0,0
1622,1,0
1623,0,1
1624,0,0
1625,2,1
1626,0,0
1627,3,0
1628,2,1
1629,0,2
1630,0,2
1631,0,2
1632,1,0
1633,0,1
1634,0,2
1635,1,0
1636,1,1
1637,2,0
1638,1,0
1639,0,1
1640,0,0
1641,1,0
1642,1,0
1643,3,2
1644,0,0
1645,0,0
1646,1,3
1647,1,1
1648,0,0
1649,1,1
1650,2,0
1651,0,0
1652,1,0
1653,0,1
1654,2,1
1655,1,0
1656,1,0
1657,1,0
1658,1,1
1659,1,0
1660,1,0
1661,0,0
1662,1,2
1663,3,0
1664,1,0
1665,1,0
1666,0,0
1667,1,2
1668,0,1
1669,1,1
1670,0,2
1671,0,1
1672,0,1
1673,1,1
1674,1,1
1675,0,1
1676,1,0
1677,2,0
1678,0,3
1679,0,1
1680,0,2
1681,1,3
1682,3,0
1683,0,0
1684,0,0
1685,0,1
1686,0,0
1687,1,3
1688,1,0
1689,0,1
1690,0,0
1691,0,1
1692,0,0
1693,1,1
1694,1,0
1695,1,0
1696,0,1
1697,0,1
1698,0,0
1699,0,0
1700,1,1
1701,0,0
1702,1,1
1703,0,0
1704,0,0
1705,1,0
1706,1,0
1707,1,1
1708,0,0
1709,1,0
1710,2,3
1711,0,0
1712,0,0
1713,2,0
1714,0,0
1715,0,1
1716,1,0
1717,1,0
1718,0,0
1719,2,1
1720,1,0
1721,1,1
1722,0,1
1723,0,0
1724,0,0
1725,3,0
1726,1,1
1727,0,0
1728,0,0
1729,0,0
1730,1,1
1731,1,0
1732,1,0
1733,0,0
1734,1,0
1735,0,0
1736,1,1
1737,0,0
1738,1,0
1739,2,4
1740,1,0
1741,0,0
1742,0,2
1743,0,1
1744,0,0
1745,1,0
1746,0,0
1747,0,0
1748,2,0
1749,1,1
1750,1,1
1751,0,2
1752,1,0
1753,0,1
1754,0,2
1755,0,1
1756,2,0
1757,0,0
1758,2,0
1759,0,0
1760,0,1
1761,0,1
1762,1,0
1763,0,1
1764,1,2
1765,2,0
1766,0,2
1767,0,0
1768,1,1
1769,2,1
1770,0,0
1771,0,2
1772,0,2
1773,0,0
1774,0,1
1775,1,0
1776,1,0
1777,0,0
1778,0,1
1779,0,1
1780,0,0
1781,1,0
1782,2,1
1783,0,0
1784,2,0
1785,0,0
1786,1,0
1787,2,1
1788,0,0
1789,0,0
1790,0,2
1791,0,1
1792,0,0
1793,0,1
1794,0,2
1795,1,2
1796,0,0
1797,0,0
1798,1,0
1799,3,0
1800,2,0
1801,0,1
1802,0,0
1803,0,1
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,1
1809,0,1
1810,1,0
1811,2,0
1812,0,1
1813,1,0
1814,0,0
1815,0,0
1816,0,1
1817,0,1
1818,0,1
1819,0,0
1820,1,0
1821,0,1
1822,0,0
1823,0,2
1824,0,0
1825,0,0
1826,1,0
1827,0,0
1828,1,0
1829,0,0
1830,2,0
1831,1,1
1832,0,0
1833,0,1
1834,0,0
1835,0,2
1836,0,0
1837,2,0
1838,0,1
1839,0,1
1840,0,2
1841,0,1
1842,0,0
1843,0,0
1844,1,2
1845,3,0
1846,1,0
1847,0,2
1848,0,1
1849,1,0
1850,0,0
1851,2,0
1852,0,0
1853,0,0
1854,0,1
1855,1,0
1856,0,2
1857,0,0
1858,1,1
1859,0,0
1860,0,3
1861,0,0
1862,1,0
1863,0,1
1864,0,0
1865,2,3
1866,1,0
1867,0,0
1868,0,0
1869,0,1
1870,1,0
1871,1,1
1872,0,0
1873,0,0
1874,1,0
1875,0,0
1876,2,0
1877,1,0
1878,0,1
1879,0,0
1880,1,0
1881,0,2
1882,1,0
1883,0,0
1884,0,1
1885,2,0
1886,1,0
1887,0,0
1888,0,0
1889,1,2
1890,0,0
1891,1,2
1892,0,0
1893,2,0
1894,1,0
1895,0,0
1896,0,0
1897,0,0
1898,1,0
1899,1,0
1900,0,2
1901,0,2
1902,0,0
1903,2,1
1904,1,1
1905,1,1
1906,0,1
1907,2,0
1908,0,0
1909,0,1
1910,0,0
1911,0,1
1912,0,0
1913,1,0
1914,0,0
1915,0,0
1916,0,0
1917,1,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,2
1924,0,0
1925,2,1
1926,1,1
1927,0,0
1928,1,0
1929,0,0
1930,0,1
1931,1,0
1932,1,1
1933,1,0
1934,0,0
1935,0,0
1936,1,0
1937,1,0
1938,0,1
1939,1,0
1940,0,0
1941,0,0
1942,1,0
1943,0,0
1944,1,1
1945,0,0
1946,0,0
1947,0,0
1948,1,0
1949,1,0
1950,0,0
1951,0,0
1952,0,0
1953,1,1
1954,0,1
1955,0,0
1956,0,0
1957,1,3
1958,2,3
1959,1,0
1960,0,0
1961,1,0
1962,0,0
1963,0,0
1964,1,0
1965,0,0
1966,0,3
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,1,0
1972,0,0
1973,0,1
1974,0,0
1975,0,0
1976,1,1
1977,1,0
1978,1,1
1979,0,1
1980,1,1
1981,0,0
1982,0,2
1983,1,1
1984,1,0
1985,0,0
1986,1,2
1987,1,0
1988,0,1
1989,1,0
1990,0,0
1991,0,0
1992,1,1
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,1
2000,0,1
2001,0,1
2002,1,0
2003,0,0
2004,0,0
2005,1,0
2006,1,0
2007,0,0
2008,1,0
2009,1,0
2010,0,1
2011,1,0
2012,0,0
2013,0,1
2014,0,0
2015,1,0
2016,0,0
2017,0,0
2018,1,0
2019,0,0
2020,2,0
2021,1,1
2022,0,1
2023,1,0
2024,0,1
2025,0,0
2026,0,0
2027,1,1
2028,0,1
2029,0,1
2030,1,1
2031,0,0
2032,0,0
2033,1,1
2034,1,1
2035,0,1
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,2,0
2042,1,0
2043,0,3
2044,1,0
2045,0,0
2046,3,0
2047,37,47
