n_1,compton,straight
571,4,7
572,4,3
573,3,5
574,0,5
575,4,5
576,7,4
577,3,4
578,5,3
579,5,5
580,6,1
581,3,2
582,2,4
583,2,6
584,7,2
585,3,4
586,5,4
587,4,9
588,5,5
589,2,2
590,6,2
591,5,5
592,5,10
593,1,3
594,7,5
595,5,6
596,7,2
597,4,7
598,5,3
599,5,4
600,5,6
601,5,3
602,4,4
603,2,2
604,2,5
605,5,9
606,2,4
607,8,4
608,3,3
609,3,2
610,7,2
611,3,3
612,1,2
613,1,1
614,4,4
615,6,5
616,9,11
617,3,2
618,2,2
619,6,5
620,5,2
621,2,4
622,4,1
623,4,2
624,5,2
625,3,5
626,2,6
627,2,6
628,4,3
629,5,4
630,4,3
631,5,4
632,5,2
633,3,2
634,7,4
635,2,1
636,5,3
637,3,6
638,6,3
639,3,2
640,5,3
641,3,1
642,4,1
643,7,4
644,5,6
645,5,3
646,2,6
647,6,6
648,1,3
649,6,3
650,3,4
651,3,4
652,8,4
653,4,5
654,2,3
655,5,5
656,5,6
657,4,0
658,4,2
659,2,3
660,3,2
661,7,3
662,5,2
663,1,4
664,8,4
665,4,6
666,3,2
667,2,5
668,8,6
669,5,3
670,5,1
671,5,5
672,4,1
673,2,3
674,1,7
675,4,1
676,3,6
677,4,4
678,2,4
679,6,3
680,3,4
681,4,0
682,6,2
683,2,6
684,2,2
685,4,3
686,3,4
687,6,1
688,0,1
689,4,4
690,5,4
691,6,3
692,4,3
693,3,2
694,2,4
695,0,5
696,2,3
697,6,9
698,5,1
699,2,4
700,1,3
701,4,2
702,7,2
703,2,3
704,5,6
705,3,0
706,4,2
707,8,2
708,5,6
709,5,4
710,5,2
711,3,2
712,4,0
713,2,3
714,3,3
715,5,6
716,4,6
717,1,2
718,2,2
719,2,4
720,1,6
721,3,2
722,3,3
723,0,1
724,6,3
725,4,0
726,3,1
727,1,4
728,5,3
729,6,3
730,6,2
731,3,2
732,4,2
733,10,3
734,3,3
735,2,2
736,3,2
737,2,2
738,5,3
739,3,2
740,4,2
741,3,1
742,1,1
743,0,1
744,6,4
745,1,5
746,4,2
747,3,1
748,5,3
749,1,2
750,4,5
751,3,5
752,3,4
753,2,4
754,2,3
755,3,2
756,2,4
757,7,3
758,7,1
759,3,2
760,1,0
761,2,4
762,0,3
763,4,2
764,1,2
765,3,1
766,2,5
767,3,1
768,3,1
769,3,4
770,1,3
771,3,0
772,4,4
773,3,3
774,4,3
775,1,1
776,2,2
777,2,1
778,4,4
779,1,1
780,1,0
781,4,4
782,2,4
783,2,2
784,5,2
785,2,3
786,3,2
787,2,2
788,3,3
789,2,1
790,5,1
791,3,2
792,1,4
793,1,1
794,3,1
795,3,4
796,2,4
797,2,2
798,2,3
799,0,5
800,2,6
801,3,1
802,1,1
803,2,3
804,3,0
805,1,2
806,8,4
807,4,3
808,3,2
809,4,3
810,1,2
811,6,4
812,3,2
813,2,3
814,4,1
815,1,2
816,6,1
817,3,1
818,3,1
819,4,2
820,2,0
821,3,3
822,2,2
823,8,0
824,0,0
825,5,3
826,2,1
827,2,1
828,1,2
829,5,4
830,3,0
831,1,2
832,3,3
833,2,3
834,5,4
835,3,4
836,2,3
837,2,1
838,1,2
839,0,0
840,4,3
841,3,0
842,0,1
843,2,1
844,1,4
845,1,3
846,1,1
847,0,0
848,0,5
849,2,4
850,2,1
851,2,4
852,5,1
853,2,0
854,2,2
855,1,1
856,4,3
857,1,1
858,2,3
859,3,2
860,6,3
861,2,4
862,2,3
863,0,4
864,3,1
865,3,2
866,2,1
867,1,3
868,2,4
869,2,1
870,3,0
871,2,4
872,3,0
873,0,2
874,1,1
875,3,1
876,1,4
877,1,3
878,3,2
879,2,0
880,1,0
881,2,1
882,1,2
883,2,2
884,2,1
885,2,2
886,0,0
887,3,1
888,1,4
889,2,0
890,0,2
891,3,3
892,2,2
893,4,3
894,3,4
895,2,2
896,3,0
897,1,3
898,3,3
899,1,3
900,1,1
901,2,1
902,4,0
903,3,2
904,1,6
905,2,0
906,0,2
907,6,2
908,3,1
909,3,0
910,2,0
911,2,0
912,0,1
913,2,2
914,2,1
915,2,4
916,0,4
917,4,3
918,0,1
919,5,2
920,1,1
921,2,1
922,0,2
923,1,3
924,5,3
925,4,1
926,1,2
927,4,1
928,5,1
929,3,0
930,1,0
931,2,1
932,4,0
933,2,2
934,0,3
935,4,3
936,2,0
937,2,1
938,1,1
939,4,0
940,0,0
941,3,2
942,3,4
943,0,0
944,1,2
945,2,0
946,2,3
947,1,2
948,2,2
949,3,2
950,2,2
951,1,2
952,1,3
953,2,3
954,3,2
955,2,2
956,2,0
957,3,2
958,3,1
959,2,4
960,2,1
961,1,1
962,2,2
963,3,5
964,3,3
965,3,1
966,1,1
967,3,3
968,2,2
969,4,2
970,3,2
971,3,0
972,2,1
973,3,4
974,2,0
975,4,6
976,2,1
977,5,3
978,3,2
979,0,1
980,0,0
981,6,1
982,2,0
983,3,3
984,5,2
985,5,2
986,4,2
987,3,1
988,2,3
989,1,1
990,3,0
991,0,1
992,2,3
993,2,2
994,3,1
995,0,7
996,1,1
997,2,3
998,1,1
999,3,2
1000,2,0
1001,3,2
1002,4,2
1003,1,2
1004,1,1
1005,1,1
1006,0,3
1007,4,1
1008,2,0
1009,4,2
1010,1,2
1011,2,0
1012,3,2
1013,3,3
1014,0,0
1015,4,2
1016,4,1
1017,3,1
1018,2,1
1019,1,1
1020,5,0
1021,3,1
1022,3,1
1023,2,0
1024,5,1
1025,2,1
1026,2,2
1027,2,5
1028,4,5
1029,2,4
1030,2,1
1031,4,3
1032,3,2
1033,3,1
1034,4,3
1035,3,2
1036,4,2
1037,1,0
1038,5,0
1039,1,1
1040,6,3
1041,7,1
1042,5,0
1043,1,3
1044,1,2
1045,2,0
1046,1,5
1047,3,0
1048,4,2
1049,2,3
1050,1,0
1051,0,1
1052,1,0
1053,4,1
1054,3,1
1055,1,1
1056,0,2
1057,1,3
1058,5,3
1059,2,0
1060,3,2
1061,1,0
1062,4,2
1063,3,1
1064,2,2
1065,5,2
1066,2,1
1067,4,1
1068,1,0
1069,4,1
1070,4,1
1071,3,2
1072,6,0
1073,6,0
1074,7,0
1075,3,1
1076,3,3
1077,1,0
1078,0,1
1079,7,2
1080,2,0
1081,3,1
1082,1,1
1083,5,2
1084,4,0
1085,3,1
1086,2,1
1087,2,1
1088,1,0
1089,5,0
1090,1,1
1091,3,2
1092,7,0
1093,4,3
1094,4,1
1095,4,1
1096,2,0
1097,7,2
1098,1,0
1099,4,1
1100,2,1
1101,2,1
1102,5,0
1103,4,3
1104,9,0
1105,3,1
1106,2,0
1107,3,3
1108,1,3
1109,2,0
1110,2,0
1111,8,1
1112,0,0
1113,4,0
1114,2,2
1115,4,2
1116,1,2
1117,4,0
1118,2,1
1119,2,0
1120,3,1
1121,1,0
1122,2,1
1123,2,0
1124,4,1
1125,2,1
1126,4,1
1127,1,3
1128,2,2
1129,6,0
1130,4,2
1131,7,0
1132,3,0
1133,5,1
1134,1,1
1135,2,2
1136,3,1
1137,3,1
1138,1,2
1139,2,0
1140,1,2
1141,4,0
1142,1,1
1143,4,1
1144,8,0
1145,2,0
1146,1,0
1147,2,2
1148,2,3
1149,4,1
1150,1,0
1151,2,1
1152,5,0
1153,2,0
1154,2,2
1155,2,0
1156,1,1
1157,3,1
1158,0,2
1159,2,2
1160,3,0
1161,5,3
1162,4,0
1163,2,1
1164,5,1
1165,2,0
1166,5,0
1167,2,1
1168,3,1
1169,2,0
1170,3,1
1171,0,3
1172,3,0
1173,1,0
1174,0,2
1175,2,0
1176,2,0
1177,4,2
1178,4,1
1179,3,0
1180,4,3
1181,1,2
1182,0,1
1183,1,2
1184,0,1
1185,0,0
1186,0,0
1187,4,0
1188,0,2
1189,4,1
1190,3,0
1191,2,2
1192,4,2
1193,0,0
1194,3,1
1195,1,3
1196,3,3
1197,2,0
1198,1,1
1199,5,1
1200,3,1
1201,3,1
1202,4,0
1203,3,3
1204,4,1
1205,3,1
1206,3,0
1207,3,1
1208,1,2
1209,2,1
1210,0,1
1211,0,1
1212,2,2
1213,3,2
1214,1,0
1215,2,2
1216,3,1
1217,4,1
1218,3,3
1219,2,0
1220,1,0
1221,1,0
1222,3,1
1223,0,0
1224,0,4
1225,1,2
1226,2,0
1227,2,0
1228,1,1
1229,2,0
1230,2,1
1231,2,2
1232,4,0
1233,1,0
1234,0,0
1235,3,2
1236,0,3
1237,0,1
1238,2,1
1239,4,3
1240,1,1
1241,1,1
1242,2,1
1243,2,1
1244,4,0
1245,2,1
1246,1,0
1247,1,0
1248,1,1
1249,1,0
1250,2,0
1251,2,1
1252,1,2
1253,1,3
1254,1,2
1255,1,2
1256,1,0
1257,0,0
1258,1,0
1259,0,2
1260,1,1
1261,0,3
1262,1,1
1263,0,2
1264,2,2
1265,0,2
1266,1,2
1267,3,0
1268,0,0
1269,0,1
1270,1,1
1271,0,0
1272,0,0
1273,2,0
1274,1,0
1275,0,4
1276,0,1
1277,2,2
1278,4,1
1279,1,2
1280,1,0
1281,0,1
1282,1,2
1283,1,2
1284,3,0
1285,1,2
1286,2,2
1287,1,0
1288,2,2
1289,3,1
1290,2,1
1291,3,1
1292,3,1
1293,0,1
1294,2,2
1295,1,1
1296,3,1
1297,0,1
1298,0,2
1299,1,1
1300,0,1
1301,0,1
1302,0,2
1303,1,3
1304,1,0
1305,0,1
1306,1,0
1307,0,3
1308,1,0
1309,1,0
1310,1,2
1311,1,0
1312,0,1
1313,0,0
1314,0,1
1315,1,0
1316,0,1
1317,1,0
1318,0,2
1319,0,2
1320,2,1
1321,2,1
1322,0,2
1323,0,2
1324,3,1
1325,0,1
1326,1,1
1327,3,1
1328,1,0
1329,1,0
1330,2,3
1331,1,0
1332,1,2
1333,1,1
1334,0,0
1335,1,2
1336,1,2
1337,3,2
1338,0,3
1339,2,0
1340,2,0
1341,1,1
1342,0,1
1343,0,2
1344,1,1
1345,0,2
1346,1,0
1347,1,1
1348,2,0
1349,0,0
1350,2,2
1351,1,0
1352,5,0
1353,1,2
1354,2,2
1355,1,1
1356,0,1
1357,0,1
1358,3,1
1359,0,2
1360,1,1
1361,1,2
1362,5,1
1363,0,1
1364,0,0
1365,1,0
1366,1,1
1367,1,3
1368,0,0
1369,1,0
1370,0,1
1371,1,1
1372,2,1
1373,1,2
1374,1,1
1375,1,0
1376,1,0
1377,0,2
1378,0,2
1379,1,0
1380,1,1
1381,1,2
1382,0,2
1383,2,0
1384,1,1
1385,1,2
1386,3,0
1387,0,2
1388,2,0
1389,1,1
1390,1,0
1391,0,0
1392,1,1
1393,2,0
1394,0,1
1395,1,2
1396,1,1
1397,0,2
1398,1,2
1399,1,0
1400,2,2
1401,1,0
1402,1,1
1403,2,1
1404,0,0
1405,1,1
1406,1,1
1407,1,0
1408,1,0
1409,1,0
1410,4,3
1411,2,3
1412,2,3
1413,2,4
1414,1,1
1415,2,0
1416,1,0
1417,0,0
1418,3,0
1419,1,0
1420,1,2
1421,0,0
1422,1,1
1423,1,1
1424,1,2
1425,1,1
1426,0,2
1427,1,1
1428,2,0
1429,0,1
1430,0,0
1431,0,2
1432,2,0
1433,1,1
1434,1,1
1435,0,0
1436,1,0
1437,0,0
1438,0,1
1439,1,1
1440,0,0
1441,1,0
1442,0,1
1443,4,1
1444,0,0
1445,0,1
1446,2,2
1447,0,1
1448,0,1
1449,2,1
1450,1,1
1451,1,1
1452,0,1
1453,0,0
1454,3,0
1455,1,0
1456,0,1
1457,0,1
1458,1,0
1459,1,2
1460,2,1
1461,0,1
1462,0,0
1463,1,0
1464,0,0
1465,0,1
1466,1,0
1467,1,1
1468,0,3
1469,0,0
1470,2,1
1471,0,2
1472,1,5
1473,0,0
1474,2,4
1475,2,1
1476,0,1
1477,0,2
1478,0,0
1479,1,2
1480,0,1
1481,2,3
1482,2,0
1483,1,0
1484,2,1
1485,0,0
1486,0,1
1487,1,1
1488,1,0
1489,1,1
1490,0,0
1491,1,0
1492,1,1
1493,3,1
1494,1,3
1495,0,0
1496,0,1
1497,1,0
1498,1,2
1499,0,1
1500,1,0
1501,1,0
1502,1,1
1503,1,0
1504,1,0
1505,0,1
1506,0,0
1507,0,0
1508,1,1
1509,2,0
1510,0,0
1511,1,1
1512,3,0
1513,0,0
1514,1,0
1515,2,0
1516,2,0
1517,1,0
1518,1,1
1519,0,0
1520,1,0
1521,0,0
1522,0,3
1523,1,1
1524,1,1
1525,1,2
1526,0,0
1527,0,3
1528,0,0
1529,0,0
1530,2,0
1531,0,1
1532,1,0
1533,1,1
1534,1,2
1535,1,1
1536,0,1
1537,1,1
1538,2,0
1539,0,1
1540,0,0
1541,0,1
1542,0,0
1543,2,0
1544,0,0
1545,1,1
1546,2,0
1547,0,1
1548,1,1
1549,0,0
1550,0,2
1551,1,0
1552,0,0
1553,0,0
1554,1,2
1555,0,0
1556,0,2
1557,0,1
1558,1,1
1559,0,4
1560,0,0
1561,1,2
1562,0,0
1563,1,2
1564,2,0
1565,0,2
1566,1,0
1567,0,0
1568,1,0
1569,2,0
1570,1,1
1571,1,1
1572,0,0
1573,0,1
1574,1,0
1575,1,2
1576,3,0
1577,0,0
1578,0,1
1579,1,0
1580,0,0
1581,1,1
1582,0,0
1583,1,0
1584,0,0
1585,1,1
1586,0,0
1587,1,1
1588,0,1
1589,1,1
1590,1,1
1591,0,1
1592,0,1
1593,2,0
1594,0,0
1595,0,0
1596,0,0
1597,1,0
1598,0,0
1599,0,0
1600,0,3
1601,0,0
1602,0,0
1603,1,0
1604,0,2
1605,1,0
1606,0,0
1607,3,0
1608,1,2
1609,0,1
1610,2,0
1611,0,0
1612,0,0
1613,0,0
1614,1,1
1615,0,0
1616,1,0
1617,1,0
1618,1,0
1619,0,1
1620,1,0
1621,1,0
1622,0,1
1623,1,0
1624,0,0
1625,1,0
1626,1,1
1627,2,1
1628,1,2
1629,0,1
1630,0,1
1631,1,1
1632,0,3
1633,1,0
1634,0,0
1635,1,1
1636,0,0
1637,1,0
1638,0,3
1639,0,1
1640,1,0
1641,1,0
1642,1,0
1643,1,0
1644,0,0
1645,1,0
1646,2,1
1647,1,1
1648,0,0
1649,1,0
1650,0,0
1651,0,0
1652,1,0
1653,0,0
1654,2,0
1655,1,0
1656,2,0
1657,0,0
1658,1,0
1659,0,3
1660,0,0
1661,1,1
1662,1,0
1663,0,0
1664,0,0
1665,1,1
1666,0,0
1667,1,0
1668,0,2
1669,1,0
1670,0,2
1671,0,0
1672,0,0
1673,2,0
1674,1,0
1675,0,0
1676,1,2
1677,2,0
1678,1,0
1679,1,1
1680,0,0
1681,2,0
1682,2,1
1683,0,1
1684,0,2
1685,0,1
1686,1,2
1687,0,0
1688,1,0
1689,0,2
1690,0,1
1691,1,1
1692,2,0
1693,1,0
1694,1,0
1695,0,0
1696,2,0
1697,0,0
1698,0,1
1699,0,1
1700,0,1
1701,1,1
1702,0,2
1703,1,0
1704,1,1
1705,3,1
1706,2,0
1707,0,0
1708,0,0
1709,0,1
1710,0,0
1711,0,0
1712,0,0
1713,0,0
1714,3,1
1715,1,2
1716,1,0
1717,1,0
1718,1,0
1719,1,0
1720,2,2
1721,0,0
1722,1,1
1723,1,0
1724,0,0
1725,0,1
1726,0,0
1727,0,0
1728,0,0
1729,0,0
1730,1,1
1731,1,1
1732,1,2
1733,0,1
1734,2,0
1735,0,1
1736,3,0
1737,0,0
1738,0,0
1739,1,2
1740,0,0
1741,0,0
1742,0,0
1743,2,1
1744,0,1
1745,1,1
1746,0,0
1747,0,0
1748,2,2
1749,2,1
1750,1,0
1751,1,1
1752,1,0
1753,1,0
1754,0,0
1755,0,2
1756,1,1
1757,0,0
1758,0,1
1759,2,0
1760,0,0
1761,1,0
1762,1,1
1763,1,1
1764,1,1
1765,0,0
1766,0,0
1767,0,1
1768,0,0
1769,1,2
1770,0,0
1771,0,0
1772,0,0
1773,0,0
1774,0,0
1775,0,0
1776,1,1
1777,1,0
1778,0,1
1779,1,0
1780,2,1
1781,2,0
1782,2,0
1783,0,0
1784,1,0
1785,0,0
1786,0,0
1787,1,0
1788,0,1
1789,0,0
1790,0,0
1791,2,0
1792,0,0
1793,0,1
1794,1,2
1795,0,0
1796,0,0
1797,0,1
1798,0,0
1799,1,1
1800,1,0
1801,1,3
1802,2,0
1803,0,1
1804,0,0
1805,0,2
1806,0,0
1807,0,2
1808,0,0
1809,0,1
1810,1,1
1811,0,0
1812,0,0
1813,0,2
1814,0,1
1815,1,0
1816,0,1
1817,0,1
1818,0,1
1819,0,0
1820,0,0
1821,1,0
1822,2,0
1823,2,0
1824,1,0
1825,1,1
1826,2,0
1827,0,0
1828,0,0
1829,1,2
1830,0,0
1831,0,1
1832,0,1
1833,1,0
1834,1,1
1835,1,1
1836,0,1
1837,0,0
1838,1,0
1839,1,0
1840,0,0
1841,0,0
1842,0,0
1843,0,0
1844,1,1
1845,0,0
1846,0,0
1847,1,0
1848,1,0
1849,1,0
1850,1,0
1851,1,0
1852,0,2
1853,1,0
1854,2,0
1855,1,1
1856,3,0
1857,0,1
1858,0,2
1859,0,0
1860,0,0
1861,0,0
1862,0,1
1863,2,1
1864,2,2
1865,1,1
1866,1,0
1867,0,0
1868,0,0
1869,2,0
1870,0,1
1871,0,0
1872,1,0
1873,0,2
1874,0,0
1875,0,0
1876,0,0
1877,0,2
1878,0,1
1879,2,4
1880,1,2
1881,0,0
1882,1,1
1883,5,0
1884,0,0
1885,0,0
1886,1,0
1887,0,1
1888,0,2
1889,0,1
1890,0,1
1891,2,0
1892,0,1
1893,1,2
1894,1,1
1895,0,2
1896,0,0
1897,0,0
1898,0,1
1899,1,0
1900,0,1
1901,0,0
1902,1,0
1903,0,0
1904,0,2
1905,0,0
1906,0,0
1907,1,2
1908,1,0
1909,0,0
1910,0,1
1911,2,1
1912,0,0
1913,0,2
1914,0,0
1915,0,1
1916,1,0
1917,0,0
1918,0,1
1919,1,0
1920,0,0
1921,0,2
1922,0,0
1923,1,0
1924,0,1
1925,1,1
1926,1,2
1927,0,0
1928,0,1
1929,0,0
1930,0,0
1931,0,0
1932,1,0
1933,0,0
1934,0,0
1935,0,0
1936,0,1
1937,0,0
1938,2,1
1939,1,0
1940,0,1
1941,0,0
1942,0,3
1943,0,1
1944,0,0
1945,0,0
1946,0,2
1947,0,0
1948,0,0
1949,0,1
1950,0,0
1951,0,1
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,1,0
1959,0,1
1960,0,0
1961,0,0
1962,1,1
1963,1,0
1964,0,0
1965,0,0
1966,1,0
1967,0,1
1968,1,1
1969,0,1
1970,0,0
1971,1,2
1972,1,0
1973,0,0
1974,1,0
1975,0,0
1976,0,0
1977,0,1
1978,0,0
1979,1,0
1980,1,2
1981,0,2
1982,1,1
1983,0,1
1984,1,0
1985,0,0
1986,0,0
1987,0,1
1988,2,0
1989,0,1
1990,0,0
1991,1,2
1992,1,0
1993,2,0
1994,0,1
1995,0,0
1996,1,1
1997,0,0
1998,1,0
1999,1,1
2000,0,1
2001,0,1
2002,0,0
2003,0,0
2004,1,1
2005,0,1
2006,1,0
2007,2,0
2008,0,1
2009,1,0
2010,2,0
2011,1,0
2012,1,1
2013,0,1
2014,0,0
2015,1,1
2016,0,0
2017,0,1
2018,1,0
2019,0,0
2020,0,1
2021,1,1
2022,1,0
2023,0,0
2024,0,1
2025,0,3
2026,0,0
2027,0,1
2028,0,1
2029,0,0
2030,1,1
2031,2,1
2032,0,0
2033,0,1
2034,0,1
2035,0,0
2036,0,1
2037,0,0
2038,0,0
2039,0,2
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,0,1
2045,0,0
2046,0,0
2047,42,42
